,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score
1846,attayprincess,2017-10-13 16:06,0,1,need go see happy death day,,,9.18931014202e+17,-0.0516,0.336,0.319,0.345
1847,dsimmons96,2017-10-13 16:06,0,2,good,,#HappyDeathDay,9.18930950683e+17,0.4404,0.0,1.0,0.0
1848,UATinkerQueen,2017-10-13 16:06,0,0,find snowman yeah go happy death day see denki means,,,9.18930947009e+17,0.25,0.232,0.351,0.417
1849,_chipissss,2017-10-13 16:06,1,0,okay like someone go see happy death day movie,,,9.18930943565e+17,0.4939,0.229,0.476,0.294
1850,jeffreybigmoney,2017-10-13 16:06,0,0,pretty psyched sometime soon,,#HappyDeathDay,9.18930920015e+17,0.4939,0.0,0.516,0.484
1851,FilmBookWilliam,2017-10-13 16:05,0,0,bottom october celebrate happy death day,,,9.18930767778e+17,0.5423,0.273,0.517,0.21
1852,kuhlrunner,2017-10-13 16:05,0,0,relax watching always know gonna die,@CbusMarathon @UniversalHorror @jessica_rothe,,9.18930622924e+17,-0.25,0.361,0.269,0.37
1853,eandcpress,2017-10-13 16:05,0,0,makes wish another opener,,#BoxOfficeReport #Blumhouse #1 #HappyDeathDay #Box #OfficeMojo #BoxOffice,9.18930597334e+17,0.4019,0.0,0.474,0.526
1854,akaiaspixels,2017-10-13 16:04,0,1,friday,,#HappyDeathDay,9.18930549674e+17,0.0,0.0,0.0,1.0
1855,_kevinasp3,2017-10-13 16:04,1,1,im tryna see happy death day today,,,9.18930521635e+17,-0.0516,0.31,0.294,0.397
1856,gay4_onika,2017-10-13 16:04,0,0,wanna go see happy death day,,#boo2,9.18930453851e+17,-0.0516,0.336,0.319,0.345
1857,Blu_Scarfire,2017-10-13 16:04,0,0,got happy death day thought killer,,,9.18930446742e+17,-0.6705,0.55,0.248,0.201
1858,abbear111,2017-10-13 16:04,0,0,weekend box scaring bow,,#HappyDeathDay #BladeRunner2049,9.18930411535e+17,-0.4404,0.492,0.0,0.508
1859,Kush_Hayes,2017-10-13 16:04,0,0,hearing good things,,#HappyDeathDay,9.1893040841e+17,0.4404,0.0,0.592,0.408
1860,cop_663,2017-10-13 16:04,2,1,al auditori para esa noche de viernes tan cojonuda que nos han,,#HappyDeathDay #Downrange #Leatherface #CultOfChucky #Sitges50,9.18930386411e+17,0.0,0.0,0.0,1.0
1861,MissCreati,2017-10-13 16:04,0,0,prefer happy death day,,,9.18930375137e+17,-0.0516,0.406,0.385,0.208
1862,FilmBookdotCom,2017-10-13 16:04,0,0,bottom october celebrate happy death day,,,9.1893036575e+17,0.5423,0.273,0.517,0.21
1863,THR,2017-10-13 16:03,5,37,weekend box scaring bow,,#HappyDeathDay #BladeRunner2049,9.18930317134e+17,-0.4404,0.492,0.0,0.508
1864,SmilingGurdos,2017-10-13 16:03,0,0,happy death day,,,9.1893028347e+17,-0.0516,0.453,0.43,0.116
1865,Social187,2017-10-13 16:03,0,0,happy death day,,,9.1893028261e+17,-0.0516,0.453,0.43,0.116
1866,Hamman2231,2017-10-13 16:03,0,0,everyone ready happy death day,,,9.1893024992e+17,0.3182,0.322,0.512,0.165
1867,FatemaJaveed18,2017-10-13 16:03,0,1,king adorable take,,,9.18930241355e+17,0.4939,0.0,0.615,0.385
1868,tdconadeslavad,2017-10-13 16:03,0,1,vou ao cinema ver happy death day,,,9.189302285e+17,-0.0516,0.31,0.294,0.397
1869,lilimiua,2017-10-13 16:03,0,0,liked video happy death day movie review,@YouTube,,9.18930205918e+17,0.3818,0.271,0.451,0.278
1870,nieblas32,2017-10-13 16:03,0,1,happy death day,,,9.18930169867e+17,-0.0516,0.453,0.43,0.116
1871,RDavidOnTheWire,2017-10-13 16:03,0,2,death,,#NowWatching #Happy,9.18930156597e+17,-0.5994,1.0,0.0,0.0
1872,kylemille220,2017-10-13 16:03,0,1,happy friday wants see happy death day,,,9.18930133683e+17,0.5423,0.255,0.484,0.261
1873,WhaleNerd23,2017-10-13 16:03,0,0,yasss going see happy death day,,,9.18930127144e+17,-0.0516,0.336,0.319,0.345
1874,bellakayy__,2017-10-13 16:02,1,1,wanna go see happy death day,,,9.18930067673e+17,-0.0516,0.336,0.319,0.345
1875,mitchellea10,2017-10-13 16:02,0,0,jessica rothe coming,,#HappyDeathDay,9.18930055854e+17,0.0,0.0,0.0,1.0
1876,ogqryptos,2017-10-13 16:02,0,0,happy death day,,,9.18930040985e+17,-0.0516,0.453,0.43,0.116
1877,O_Draws,2017-10-13 16:02,0,0,liked video happy death day,@YouTube,,9.18930015425e+17,0.3818,0.315,0.524,0.161
1878,badrepgabby,2017-10-13 16:02,0,0,ugh going see happy death day though,,,9.18929998299e+17,-0.4588,0.465,0.257,0.278
1879,un_0riginal,2017-10-13 16:02,0,0,one wants see happy death day,,,9.18929975701e+17,-0.0516,0.336,0.319,0.345
1880,_ArianaAlyssia,2017-10-13 16:02,0,0,want go see happy death day today,,,9.18929946101e+17,0.0258,0.302,0.388,0.31
1881,Rick_Is_King,2017-10-13 16:02,0,0,friday thirteenth bitches ready happy death day tonight,,,9.18929937411e+17,-0.3818,0.433,0.344,0.222
1882,RDavidOnTheWire,2017-10-13 16:02,0,0,seated happy death day,,,9.1892993455e+17,-0.0516,0.406,0.385,0.208
1883,Kolivanaj,2017-10-13 16:02,1,4,lmfaoaoo exactly like happy death day,,,9.18929902892e+17,0.3182,0.298,0.473,0.229
1884,PromoteHorror,2017-10-13 16:02,0,1,trailers happy death day,,#horror,9.18929869283e+17,-0.0516,0.406,0.385,0.208
1885,cinecaptain,2017-10-13 16:02,0,0,happy death day grinning runner looking,,,9.18929844851e+17,0.3182,0.298,0.473,0.229
1886,LiberatorENT,2017-10-13 16:01,0,0,weekend box happy death day scaring bow,,,9.18929808625e+17,-0.4767,0.469,0.255,0.276
1887,Anousharehman_,2017-10-13 16:01,0,0,weekend box happy death day scaring bow,,,9.18929792464e+17,-0.4767,0.469,0.255,0.276
1888,bridberger16,2017-10-13 16:01,1,2,happy death day mean birthday funniest bitch love u much hope u die,@jaackie_braxton,,9.18929752056e+17,0.4215,0.387,0.48,0.133
1889,PepsiGamer3,2017-10-13 16:01,0,0,neutral,,#FridayThe13th #HappyDeathDay,9.18929748373e+17,0.0,0.0,0.0,1.0
1890,jaxxxgrl,2017-10-13 16:01,0,3,wanna see happy death day tn,,,9.18929737074e+17,-0.0516,0.336,0.319,0.345
1891,drayton_willey,2017-10-13 16:01,0,0,happy death day pretty stupid watch,,,9.18929675829e+17,-0.1027,0.451,0.426,0.123
1892,nyientertain,2017-10-13 16:01,0,0,weekend box happy death day scaring bow,,,9.18929610318e+17,-0.4767,0.469,0.255,0.276
1893,UATinkerQueen,2017-10-13 16:00,0,0,walk go mei looks movies either happy death day,,,9.18929559424e+17,-0.0516,0.267,0.253,0.479
1894,Ramb0sCorner,2017-10-13 16:00,0,8,well taking break triggered pc elitist cucks watch happy death day,,,9.18929554559e+17,0.2263,0.22,0.328,0.452
1895,FPC8,2017-10-13 16:00,0,0,happy death day opens tickets,,,9.18929549723e+17,-0.0516,0.368,0.349,0.283
1896,PPCinema10,2017-10-13 16:00,0,0,happy death day opens tickets,,,9.18929549454e+17,-0.0516,0.368,0.349,0.283
1897,ParkPlaceCinema,2017-10-13 16:00,0,0,happy death day opens tickets,,,9.18929548607e+17,-0.0516,0.368,0.349,0.283
1898,cecy_tv,2017-10-13 16:00,0,0,latest cecytv,,#marshallmovie #happydeathday,9.18929505234e+17,0.0,0.0,0.0,1.0
1899,LewisburgCinema,2017-10-13 16:00,0,0,happy death day opens tickets,,,9.18929501077e+17,-0.0516,0.368,0.349,0.283
1900,acmswish,2017-10-13 16:00,0,0,going see happy death day birthday,,,9.18929457469e+17,-0.0516,0.336,0.319,0.345
1901,blveacid,2017-10-13 16:00,0,0,wanna go see happy death day,,,9.18929403484e+17,-0.0516,0.336,0.319,0.345
1902,HiltonCrover703,2017-10-13 16:00,0,0,box happy death day nabs million thursday night via,@variety,#utm_medium,9.18929393653e+17,-0.0516,0.267,0.253,0.479
1903,_LemonDropss,2017-10-13 16:00,1,0,tryna fade happy death day movie,,,9.18929390377e+17,-0.0516,0.336,0.319,0.345
1904,_KustomMade23_,2017-10-13 16:00,0,0,happy death day much,,,9.18929375672e+17,-0.0516,0.406,0.385,0.208
1905,SteveHughNelson,2017-10-13 15:59,0,0,still fan,,#HappyDeathDay,9.18929317954e+17,0.3182,0.0,0.697,0.303
1906,blkmaay,2017-10-13 15:59,0,0,seeing happy death day,,,9.1892929145e+17,-0.0516,0.406,0.385,0.208
1907,Kassiekaycount1,2017-10-13 15:59,0,3,wanna go watch happy death day bad,,,9.18929259875e+17,-0.5719,0.49,0.245,0.265
1908,SheaGaming,2017-10-13 15:59,0,0,liked video happy death day,@YouTube,,9.18929249855e+17,0.3818,0.315,0.524,0.161
1909,Mister_Barada,2017-10-13 15:59,0,0,neutral,@130marie,,9.18929241689e+17,0.0,0.0,0.0,1.0
1910,TalishaHarris,2017-10-13 15:59,0,0,liked video happy death day,@YouTube,,9.18929231543e+17,0.3818,0.315,0.524,0.161
1911,_0Winter_Wolf0_,2017-10-13 15:59,0,1,going go see happy death day gonna sneak candy nobody got money expensive candy,,,9.18929215806e+17,-0.0516,0.199,0.189,0.612
1912,SunWoodsLife,2017-10-13 15:59,0,3,doubling horror today later,,#HappyDeathDay #FridayThe13th #scarymovies #halloween,9.18929150341e+17,-0.5719,0.552,0.0,0.448
1913,cassdickens,2017-10-13 15:59,1,0,wanna see happy death day,,,9.18929130217e+17,-0.0516,0.368,0.349,0.283
1914,Desymata,2017-10-13 15:59,0,2,want go watch happy death day movie,,,9.18929108876e+17,0.0258,0.302,0.388,0.31
1915,KatelynJanetH,2017-10-13 15:58,0,0,wanna go see happy death day bad one go,,,9.18929065084e+17,-0.5719,0.433,0.216,0.351
1916,discocubizm,2017-10-13 15:58,0,1,plot happy death day sounds familiar,,,9.18929032519e+17,-0.0516,0.336,0.319,0.345
1917,love_raboski,2017-10-13 15:58,0,0,tryna go see happy death day,,,9.18928996666e+17,-0.0516,0.336,0.319,0.345
1918,LoveTVMusicFilm,2017-10-13 15:58,0,1,really enjoyed fun movie,,#HappyDeathDay,9.18928981936e+17,0.8004,0.0,0.782,0.218
1919,VandyPrice,2017-10-13 15:58,0,0,review check,@blumhouse @UniversalPics @UniversalHorror @jessica_rothe @israelbroussard,#HappyDeathDay,9.18928954157e+17,0.0,0.0,0.0,1.0
1920,queenbiancale,2017-10-13 15:58,0,1,happy death day,,,9.18928906199e+17,-0.0516,0.453,0.43,0.116
1921,Luca_Forzin,2017-10-13 15:58,0,0,get know happy death day actor israel broussard fun facts,,,9.1892884612e+17,0.4767,0.218,0.391,0.391
1922,ivy_elise_,2017-10-13 15:58,0,3,wanna see happy death day badly,,,9.18928837677e+17,-0.5106,0.511,0.27,0.219
1923,RahiTwoCents,2017-10-13 15:58,0,0,liked video happy death day,@YouTube,,9.18928834888e+17,0.3818,0.315,0.524,0.161
1924,MagicTricksMLP,2017-10-13 15:57,0,0,liked video happy death day movie review,@YouTube,,9.18928762368e+17,0.3818,0.271,0.451,0.278
1925,ReeceM230,2017-10-13 15:57,0,0,spoiler review happy death day please,@GraceRandolph,,9.18928727396e+17,0.2732,0.302,0.465,0.233
1926,ivan73861516,2017-10-13 15:57,0,2,gonna go see happy death day,,,9.18928721939e+17,-0.0516,0.336,0.319,0.345
1927,holly_cleckley,2017-10-13 15:57,0,0,literally pumped see happy death day,,,9.18928710518e+17,-0.0516,0.336,0.319,0.345
1928,ERNESTONODAL,2017-10-13 15:57,0,1,grinning opening looking,,#HappyDeathDay #BladeRunner2049,9.18928710191e+17,0.3612,0.0,0.556,0.444
1929,TrvpGvd__,2017-10-13 15:57,1,0,tryna see happy death day,,,9.18928698069e+17,-0.0516,0.368,0.349,0.283
1930,LinseyLins,2017-10-13 15:57,0,0,tryna see happy death day lol goin tonight,,,9.18928632798e+17,0.3818,0.253,0.422,0.325
1931,tretelingram,2017-10-13 15:56,1,0,soooo happy death day,,,9.18928531971e+17,-0.0516,0.406,0.385,0.208
1932,ciberian__,2017-10-13 15:56,0,0,go see happy death day,,,9.18928479764e+17,-0.0516,0.368,0.349,0.283
1933,wiki_vandalism,2017-10-13 15:56,0,0,wikipedia page happy death day possibly,,,9.18928386911e+17,-0.0516,0.336,0.319,0.345
1934,jaynyrjoy,2017-10-13 15:56,36,16,wanna go see happy death day,,,9.18928347543e+17,-0.0516,0.336,0.319,0.345
1935,DARKbeautyy_,2017-10-13 15:55,0,0,anybody wanna go see happy death day,,,9.18928191834e+17,-0.0516,0.31,0.294,0.397
1936,cheesacutie,2017-10-13 15:55,0,1,go see happy death day,,,9.18928155951e+17,-0.0516,0.368,0.349,0.283
1937,BambooBushido,2017-10-13 15:54,0,0,liked video happy death day,@YouTube,,9.18928070291e+17,0.3818,0.315,0.524,0.161
1938,sofiaah11,2017-10-13 15:54,1,0,want go see happy death day,,,9.18928020899e+17,0.0258,0.328,0.42,0.252
1939,tori_beaupre,2017-10-13 15:54,0,1,friday,,#Friday13 #happydeathday,9.18927986179e+17,0.0,0.0,0.0,1.0
1940,ITSTANR,2017-10-13 15:54,0,0,happy death day tn w boo,,,9.18927970203e+17,-0.0516,0.368,0.349,0.283
1941,yakaflocka_,2017-10-13 15:54,0,1,im tryna watch happy death day w sumbody,,,9.18927943464e+17,-0.0516,0.31,0.294,0.397
1942,Saravalenzuela_,2017-10-13 15:53,6,5,want see happy death day sooo bad,,,9.18927815265e+17,-0.5267,0.481,0.325,0.195
1943,Kaaash2x,2017-10-13 15:53,2,0,need go see happy death day,,,9.18927777709e+17,-0.0516,0.336,0.319,0.345
1944,lucxro,2017-10-13 15:53,0,1,see tomorrow,,,9.18927678711e+17,0.0,0.0,0.0,1.0
1945,FrankieSegura24,2017-10-13 15:53,0,0,even scenes stood im growing big crush said cannot wait see,@jessica_rothe,#LaLaLand #HappyDeathDay,9.18927669903e+17,0.0258,0.13,0.138,0.732
1946,LightfootInHwd,2017-10-13 15:53,0,0,weekend box happy death day earns thursday projected,,,9.18927656301e+17,-0.0516,0.287,0.272,0.441
1947,Highlighthwd,2017-10-13 15:53,0,0,weekend box happy death day earns thursday projected,,,9.18927648407e+17,-0.0516,0.287,0.272,0.441
1948,ChuckAkpan,2017-10-13 15:53,2,1,happy death day looks like might interesting,,,9.18927646327e+17,0.6124,0.247,0.563,0.19
1949,Jenna_Lee7,2017-10-13 15:53,0,0,trailer happy death day seriously frightens killers face,,,9.18927614626e+17,-0.836,0.653,0.192,0.155
1950,TiagoBelotti,2017-10-13 15:53,0,40,teve cabine de happy death day e estou sem se eu pegar de deve sair na quinta que e,,,9.18927585715e+17,-0.0516,0.173,0.164,0.664
1951,_marcheezy,2017-10-13 15:53,0,1,anyone wanna go see happy death day,,,9.18927577796e+17,-0.0516,0.31,0.294,0.397
1952,DrewfrmOAK,2017-10-13 15:53,0,0,finna see happy death day today,,,9.18927570817e+17,-0.0516,0.336,0.319,0.345
1953,Americanpie92,2017-10-13 15:52,0,0,new movies happy death day professor marston wonder christopher happy death day,,,9.18927520166e+17,-0.1027,0.336,0.319,0.345
1954,DEADLINE,2017-10-13 15:52,8,25,grinning opening looking,,#HappyDeathDay #BladeRunner2049,9.18927480333e+17,0.3612,0.0,0.556,0.444
1955,_UthmanIrfan,2017-10-13 15:52,0,0,seriouslah gsc dengan tgv takda happy death day asdffjjhgfjgkgjesjhfjuhnvhbnjb,,,9.18927400125e+17,-0.0516,0.267,0.253,0.479
1956,taymorrg,2017-10-13 15:52,2,2,want see happy death day tonight,,,9.18927396837e+17,0.0258,0.328,0.42,0.252
1957,Chewsba,2017-10-13 15:52,0,0,happy death day trailers youtube videos occur every min video pissing,,,9.18927385277e+17,-0.4404,0.361,0.202,0.437
1958,HeyItsAlyshaa,2017-10-13 15:52,0,2,gonna go see happy death day,,#FridayThe13th,9.18927345423e+17,-0.0516,0.336,0.319,0.345
1959,foxarocious,2017-10-13 15:52,0,0,liked video happy death day,@YouTube,,9.18927335671e+17,0.3818,0.315,0.524,0.161
1960,AuzsaBoo,2017-10-13 15:51,0,0,trying see happy death day,,,9.18927315421e+17,-0.0516,0.368,0.349,0.283
1961,morgancoburn_,2017-10-13 15:51,0,0,wear diaper see happy death day tonight,,#becauseofmyperiod,9.18927287726e+17,-0.0516,0.31,0.294,0.397
1962,alexcooper81,2017-10-13 15:51,1,0,happy death day star jessica rothe dying times new horror movie,,,9.18927261583e+17,-0.5994,0.394,0.192,0.415
1963,flickeringmyth,2017-10-13 15:51,0,1,happy death day states read review,,,9.18927257024e+17,-0.0516,0.336,0.319,0.345
1964,STFUBryan,2017-10-13 15:51,0,0,trying go see happy death day jawn,,,9.18927252746e+17,-0.0516,0.31,0.294,0.397
1965,z4mp1,2017-10-13 15:51,0,0,box office blade runner happy death day,,,9.1892721259e+17,-0.0516,0.31,0.294,0.397
1966,trendinaliaCA,2017-10-13 15:51,0,0,happy death day trending today google canada,,,9.18927183812e+17,-0.0516,0.31,0.294,0.397
1967,DamyOnydex,2017-10-13 15:51,0,1,family might go today watch,,#HappyDeathDay #HappyFridayThe13th,9.18927114544e+17,0.0,0.0,0.0,1.0
1968,PostCreditScene,2017-10-13 15:51,0,3,happy death day,,,9.18927102586e+17,-0.0516,0.453,0.43,0.116
1969,torresel10,2017-10-13 15:50,0,0,happy death day,,,9.18927031492e+17,-0.0516,0.453,0.43,0.116
1970,_ashiie,2017-10-13 15:50,0,0,somebody see happy death day,,,9.18927007937e+17,-0.0516,0.368,0.349,0.283
1971,juanbecerra7842,2017-10-13 15:50,0,0,happy death day,,,9.18926990681e+17,-0.0516,0.453,0.43,0.116
1972,Pink_GlitterGir,2017-10-13 15:50,0,0,really wana see happy death day,,,9.18926977868e+17,0.0164,0.329,0.334,0.337
1973,jennvra,2017-10-13 15:50,0,0,want go watch happy death day today,,,9.18926922226e+17,0.0258,0.302,0.388,0.31
1974,stevaaay_,2017-10-13 15:49,2,0,want go see happy death day,,,9.18926779675e+17,0.0258,0.328,0.42,0.252
1975,hollywoodbIues,2017-10-13 15:49,0,0,guess go see happy death day tonight,,,9.18926722905e+17,-0.0516,0.31,0.294,0.397
1976,JustJared,2017-10-13 15:49,4,11,actor opens us might know,@israelbroussard,#HappyDeathDay #10FunFacts,9.18926700184e+17,0.0,0.0,0.0,1.0
1977,Franco_alza,2017-10-13 15:49,0,0,encanta que hayan tomado la idea de le hayan puesto algo de,,#HappyDeathDay #SiNoDespierto,9.18926699991e+17,0.0,0.0,0.0,1.0
1978,demonica_2015,2017-10-13 15:49,0,1,tryna go see happy death day,,,9.18926686192e+17,-0.0516,0.336,0.319,0.345
1979,ife_egbeyemi,2017-10-13 15:49,0,0,going see happy death day today anyone watched yet,,#HappyDeathDay,9.18926684594e+17,-0.0516,0.267,0.253,0.479
1980,Cinemark,2017-10-13 15:49,6,13,one endless see weekend,,#HappyDeathDay,9.18926610963e+17,0.0,0.0,0.0,1.0
1981,IgnorantAF,2017-10-13 15:49,0,0,badaffi green suing happy death day legit stole whole slogan lol used movie,,,9.18926608094e+17,0.128,0.279,0.302,0.419
1982,blind_beaut,2017-10-13 15:48,0,1,wanna see happy death day,,,9.18926556227e+17,-0.0516,0.368,0.349,0.283
1983,SteRaww,2017-10-13 15:48,0,0,happy death day aite,,,9.18926532546e+17,-0.0516,0.406,0.385,0.208
1984,JB_2764,2017-10-13 15:48,0,1,saw preview happy death day concept super thank trying,,,9.18926501965e+17,0.7351,0.205,0.532,0.263
1985,Joejavon25,2017-10-13 15:48,0,0,know happy death day american made saw foreigner last jackie chan,,,9.1892649718e+17,-0.0516,0.235,0.223,0.542
1986,mahealanii,2017-10-13 15:48,0,1,really want watch happy death day hopefully tonight tomorrow,,,9.18926467798e+17,0.5198,0.227,0.481,0.291
1987,screenrant,2017-10-13 15:48,4,6,box office blade runner happy death day,,,9.18926359636e+17,-0.0516,0.31,0.294,0.397
1988,AlliedIMKC,2017-10-13 15:48,0,0,happy friday check happy death day theatres,,,9.18926359628e+17,0.5423,0.255,0.484,0.261
1989,DaRealBeezyJay,2017-10-13 15:48,0,0,punch tho,@jessica_rothe @TRL,#TRL #HappyDeathDay,9.18926347204e+17,0.0,0.0,0.0,1.0
1990,Jgomez1780,2017-10-13 15:48,0,1,really want go see happy death day,,,9.18926342414e+17,0.101,0.296,0.401,0.303
1991,aliyahh8_,2017-10-13 15:48,2,0,like tryna see happy death day,,,9.18926326979e+17,0.3182,0.298,0.473,0.229
1992,ryansimoniette,2017-10-13 15:48,0,2,tryna see happy death day,,,9.18926326379e+17,-0.0516,0.368,0.349,0.283
1993,Louis39705472,2017-10-13 15:47,0,0,happy death day online full movie free,,,9.18926287171e+17,0.4767,0.262,0.47,0.268
1994,UncleDJay,2017-10-13 15:47,0,0,foreigner happy death day,,,9.18926232955e+17,-0.0516,0.406,0.385,0.208
1995,Meshaaa31,2017-10-13 15:47,0,0,happy death day tonight,,,9.18926221501e+17,-0.0516,0.406,0.385,0.208
1996,diimpllesxx_,2017-10-13 15:47,0,0,going see happy death day tonight,,,9.18926165087e+17,-0.0516,0.336,0.319,0.345
1997,III_XV_XVC,2017-10-13 15:47,1,0,must go see,,#HappyDeathDay,9.18926144627e+17,0.0,0.0,0.0,1.0
1998,CmacSince97,2017-10-13 15:47,0,1,tired hearing happy death day payday mf,,,9.18926117209e+17,-0.4767,0.469,0.255,0.276
1999,courtney____m,2017-10-13 15:47,0,2,okayy wanna see happy death day w,,,9.18926107256e+17,-0.0516,0.336,0.319,0.345
2000,jd91233_djeeljd,2017-10-13 15:47,0,1,sneak peek jessica rothe happy death day,,#TRL,9.18926103582e+17,-0.0516,0.31,0.294,0.397
2001,TheElectroEng,2017-10-13 15:47,0,0,moviebob happy death day,,,9.18926096972e+17,-0.0516,0.406,0.385,0.208
2002,CorinxYZ,2017-10-13 15:46,0,0,kinda wanna see happy death day,,,9.18926017754e+17,-0.1189,0.344,0.303,0.353
2003,jd91233_djeeljd,2017-10-13 15:46,0,0,sneek peek jessica bothe happy death day,,#TRL,9.18925983637e+17,-0.0516,0.31,0.294,0.397
2004,xjordanelle,2017-10-13 15:46,4,9,someone see happy death day w,,,9.18925906114e+17,-0.0516,0.368,0.349,0.283
2005,RHAF_HQ,2017-10-13 15:46,0,0,moviebob happy death day,,,9.18925901588e+17,-0.0516,0.406,0.385,0.208
2006,_realsmoke,2017-10-13 15:46,0,0,came happy death day first movie naked,@MarlonWayans,,9.189258907e+17,-0.0516,0.31,0.294,0.397
2007,Jen64006588,2017-10-13 15:46,0,0,happy death day,,,9.18925866298e+17,-0.0516,0.453,0.43,0.116
2008,Ima_WildBoy15,2017-10-13 15:46,0,0,queens today,,#happyDeathDay,9.18925825659e+17,0.0,0.0,0.0,1.0
2009,__x3hunnaaaa,2017-10-13 15:45,0,0,definitely see happy death day foreigner,,,9.18925732692e+17,0.3612,0.293,0.481,0.226
2010,hivioletstar,2017-10-13 15:45,0,1,happy death day worth rest money bank account,,,9.1892571857e+17,0.1779,0.269,0.386,0.345
2011,DelilahTorres12,2017-10-13 15:45,0,0,happy death day,,,9.18925693731e+17,-0.0516,0.453,0.43,0.116
2012,TweetTechnoFeed,2017-10-13 15:45,0,0,moviebob happy death day,,#Geek #Technology,9.1892567039e+17,-0.0516,0.406,0.385,0.208
2013,LuisRios_19,2017-10-13 15:45,0,0,trynna go watch happy death day,,,9.18925667181e+17,-0.0516,0.336,0.319,0.345
2014,power97wpg,2017-10-13 15:45,0,1,reviews happy death day silly movie scared,,,9.1892559532e+17,-0.4588,0.466,0.329,0.205
2015,_lovanizer,2017-10-13 15:44,0,0,mentira que hoje happy death day sos,,,9.18925475951e+17,-0.0516,0.31,0.294,0.397
2016,BeautywithParis,2017-10-13 15:44,0,1,going watch happy death day later,,#fridaythe13th #happydeathdaymovie,9.18925453985e+17,-0.0516,0.336,0.319,0.345
2017,therunand,2017-10-13 15:44,0,4,see one fucking happy death day ad call police,,,9.18925424088e+17,-0.0478,0.275,0.263,0.461
2018,TechKnowledgeIt,2017-10-13 15:44,0,0,moviebob happy death day happy death day pretty slasher,,,9.18925395743e+17,0.4215,0.348,0.473,0.179
2019,GeekTechology,2017-10-13 15:44,0,0,moviebob happy death day,,,9.18925395118e+17,-0.0516,0.406,0.385,0.208
2020,iicy_lemonz,2017-10-13 15:44,0,0,happy death day,,,9.18925377875e+17,-0.0516,0.453,0.43,0.116
2021,Juliana_A27,2017-10-13 15:44,0,1,seeing happy death day tonight already pissing pants even tho scary movies scare,,#Friday13th,9.18925323911e+17,-0.8519,0.526,0.15,0.324
2022,The_White_John,2017-10-13 15:44,0,0,moviebob happy death day,,,9.18925323202e+17,-0.0516,0.406,0.385,0.208
2023,ArturoCr31,2017-10-13 15:43,0,1,feliz,,#viernes13 #HappyDeathDay,9.18925280139e+17,0.0,0.0,0.0,1.0
2024,XFactorAI3,2017-10-13 15:43,0,0,saw happy death day last fun ride big reveal worth,@jessica_rothe,,9.18925256148e+17,0.6124,0.207,0.473,0.319
2025,firehawk32,2017-10-13 15:43,0,0,guessing attached happy death day going horror crowd one,,,9.18925231385e+17,-0.5994,0.439,0.214,0.347
2026,theclickgod,2017-10-13 15:43,0,1,anybody wanna go see happy death day,,,9.18925223114e+17,-0.0516,0.31,0.294,0.397
2027,ericksully23,2017-10-13 15:43,0,1,happy death day look worth money,,,9.1892521553e+17,0.1779,0.312,0.448,0.24
2028,mannysantos316,2017-10-13 15:43,0,0,friday went see new happy death day horror walked ladder,,,9.18925173885e+17,-0.5994,0.415,0.202,0.383
2029,sstamia,2017-10-13 15:43,2,16,happy death day looks like dumb ass movie,,,9.1892515866e+17,-0.6705,0.538,0.312,0.151
2030,HiiD69,2017-10-13 15:43,0,2,dude happy death day final destination time loop,,,9.18925155028e+17,-0.0516,0.287,0.272,0.441
2031,lucasm4rtins,2017-10-13 15:43,0,0,happy death day sp,@CinemarkOficial,,9.18925139752e+17,-0.0516,0.406,0.385,0.208
2032,torivega0016,2017-10-13 15:43,1,0,get go see happy death day,@bekahhopgood,,9.18925072916e+17,-0.0516,0.336,0.319,0.345
2033,Merrills_Roxy,2017-10-13 15:42,0,0,ingrid goes west back see also showing happy death day,,,9.18925041274e+17,-0.0516,0.25,0.237,0.513
2034,ColdAssCoke,2017-10-13 15:42,1,0,thirsty see happy death day,,,9.18925022378e+17,-0.0516,0.368,0.349,0.283
2035,Cheetahgrl_,2017-10-13 15:42,0,0,anybody wanna come see happy death day w jasmine pussy,,,9.18924971598e+17,-0.0516,0.267,0.253,0.479
2036,caileyapple,2017-10-13 15:42,0,2,wanna see happy death day,,,9.18924956117e+17,-0.0516,0.368,0.349,0.283
2037,Christian_Mns,2017-10-13 15:42,0,0,invitai happy death day international trailer movieclips trailers,@Denisonga,#1,9.18924863511e+17,-0.0516,0.287,0.272,0.441
2038,robbyfischer,2017-10-13 15:42,0,0,think definitely wins expecting jason meets groundhog,,#HappyDeathDay #movieday #FridayThe13th,9.18924854594e+17,0.7506,0.0,0.561,0.439
2039,TSAtlantaGA,2017-10-13 15:42,0,3,sadly lmfaooo,,,9.18924848055e+17,-0.4215,0.737,0.0,0.263
2040,nwbw_DVO,2017-10-13 15:42,0,0,movie happy,,,9.18924801137e+17,0.5719,0.0,0.787,0.213
2041,nannwimber,2017-10-13 15:41,1,3,wanna go see happy death day nobody go,,,9.1892474006e+17,-0.0516,0.287,0.272,0.441
2042,ReneeCaponee,2017-10-13 15:41,0,0,tonight,,#HappyDeathDay,9.18924663162e+17,0.0,0.0,0.0,1.0
2043,vinland_tweet,2017-10-13 15:41,0,0,moviebob happy death day,,,9.1892466296e+17,-0.0516,0.406,0.385,0.208
