,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score
1709,mbabyjae,2017-10-14 13:39,0,0,happy death day,@sampottorff,,919256263678201856,-0.0516,0.453,0.43,0.116
1710,LegendaryRapp,2017-10-14 13:39,0,2,headed see,,#HappyDeathDay,919256258674397184,0.0,0.0,0.0,1.0
1711,iamjavorian,2017-10-14 13:38,46,23,tryna go see happy death day,,,919256226202046464,-0.0516,0.336,0.319,0.345
1712,LiberatorENT,2017-10-14 13:38,0,0,weekend box happy death day scaring bow,,,919256158870876160,-0.4767,0.469,0.255,0.276
1713,LiberatorENT,2017-10-14 13:38,0,0,box happy death day slays million opening,,,919256156958351360,-0.0516,0.31,0.294,0.397
1714,_Melidax,2017-10-14 13:38,1,2,happy death day,,,919256122913181696,-0.0516,0.453,0.43,0.116
1715,TheHustleEmpire,2017-10-14 13:38,0,0,weekend box happy death day scaring bow hollywood reporter,,,919256007779348480,-0.4767,0.412,0.224,0.364
1716,amandamaries28,2017-10-14 13:37,0,1,somebody go see happy death day tonight,,,919255954910339072,-0.0516,0.31,0.294,0.397
1717,Limited_Pro,2017-10-14 13:37,0,0,wanna go see happy death day,,,919255931799703553,-0.0516,0.336,0.319,0.345
1718,lukeygaga,2017-10-14 13:37,0,1,finished wow actually really good,,#HappyDeathDay,919255908735225861,0.7902,0.0,0.7,0.3
1719,Hannieeejane4,2017-10-14 13:37,2,5,recommend seeing happy death day,,,919255830427586561,0.3182,0.322,0.512,0.165
1720,lhrtaxis,2017-10-14 13:37,0,0,box happy death day slays million opening,,,919255824215703552,-0.0516,0.31,0.294,0.397
1721,its_justdre,2017-10-14 13:37,5,3,wanna see happy death day,,,919255764220309504,-0.0516,0.368,0.349,0.283
1722,leticiaadri_,2017-10-14 13:37,1,2,happy friday bitchesss went drive ins first time ever saw happy death day highly recommend,,,919255759031902208,0.7425,0.155,0.406,0.438
1723,highspeedmerge,2017-10-14 13:37,0,4,might go take time decompress today go see happy death day makes pretty given,,,919255746835046400,0.4588,0.179,0.317,0.505
1724,RuuuRuuuG,2017-10-14 13:36,0,0,happy death day pmo,,,919255662399541248,-0.0516,0.406,0.385,0.208
1725,RascalFKennedy,2017-10-14 13:36,0,0,happy death day review coming later hype,,,919255639343411201,-0.0516,0.31,0.294,0.397
1726,newsline,2017-10-14 13:36,0,0,box happy death day slays,,,919255624558321665,-0.0516,0.368,0.349,0.283
1727,CZsWorld_Horror,2017-10-14 13:36,0,3,new things missed happy death day find character named,,,919255538361237504,-0.34,0.386,0.234,0.38
1728,Anousharehman_,2017-10-14 13:36,0,0,weekend box happy death day scaring bow,,,919255535626653696,-0.4767,0.469,0.255,0.276
1729,ai_yaun,2017-10-14 13:36,0,1,happy death day movie bad,,,919255532640145408,-0.5719,0.565,0.282,0.153
1730,macbro_,2017-10-14 13:35,0,0,idea happy death day getting much look like movie thats gonna good,,,919255450142593024,0.6369,0.186,0.433,0.381
1731,clipsonlinetv,2017-10-14 13:35,0,0,weekend box happy death day scaring bow hollywood reporter,,#Movies #Film,919255396493283332,-0.4767,0.412,0.224,0.364
1732,CHannah10,2017-10-14 13:35,0,0,yo someone go see happy death day,,,919255383373467648,-0.0516,0.31,0.294,0.397
1733,kylghxcx,2017-10-14 13:35,0,0,going see happy death day tonight,,,919255366780751872,-0.0516,0.336,0.319,0.345
1734,mlrkaa,2017-10-14 13:35,1,2,really enjoyed happy death day good movie really liked plot twist,,,919255255967203329,0.8556,0.175,0.572,0.253
1735,kj_wolverine,2017-10-14 13:34,0,1,watch wait see,@UniversalHorror @jessica_rothe,#HappyDeathDayMovie,919255125700440064,0.0,0.0,0.0,1.0
1736,KeipTheHype97,2017-10-14 13:34,0,9,rated happy death day entire audience laughed character making fun deaf,,#IMDb,919255087616352258,0.7269,0.187,0.478,0.335
1737,justalexdoa,2017-10-14 13:34,1,0,watching confident started playing freaking,@ddlovato,#HappyDeathDay,919255084399255553,0.296,0.286,0.51,0.204
1738,nyientertain,2017-10-14 13:34,0,0,weekend box happy death day scaring bow,,,919255069681487872,-0.4767,0.469,0.255,0.276
1739,lisammaariee,2017-10-14 13:34,1,0,wanna see happy death day,,,919255044305723392,-0.0516,0.368,0.349,0.283
1740,AnaleseDieter,2017-10-14 13:34,0,2,going see happy death day,,,919255039339765760,-0.0516,0.368,0.349,0.283
1741,Sashliee,2017-10-14 13:33,5,4,whos trynna go see happy death day tonight,,,919254947467800587,-0.0516,0.287,0.272,0.441
1742,MikiaAndree,2017-10-14 13:33,0,0,really wanna go see happy death day,,,919254806354636800,-0.0516,0.31,0.294,0.397
1743,kaydavisss,2017-10-14 13:32,0,0,wanna see happy death day today,,,919254660195737601,-0.0516,0.336,0.319,0.345
1744,gfkyungsoo,2017-10-14 13:32,0,1,wanna see happy death day,,,919254617279614976,-0.0516,0.368,0.349,0.283
1745,lhrtaxis,2017-10-14 13:32,0,0,weekend box happy death day scaring bow,,,919254522157064192,-0.4767,0.469,0.255,0.276
1746,ryanwakeup,2017-10-14 13:32,0,0,happy death day,,,919254490640994305,-0.0516,0.453,0.43,0.116
1747,VannymeerschAna,2017-10-14 13:31,0,1,bon du coup je suis voir ou happy birth dead en francais,,#HappyDeathDay,919254440741306369,-0.1531,0.239,0.206,0.556
1748,ohheysarah_,2017-10-14 13:31,5,2,tryna go watch happy death day tonighttt,,,919254425167831040,-0.0516,0.31,0.294,0.397
1749,ImTheoMarshall,2017-10-14 13:31,0,1,brilliant masterclass,@nerdist @jason_blum @blumhouse,#HappyDeathDay,919254371346538496,0.5859,0.0,0.792,0.208
1750,syazamohdali,2017-10-14 13:30,0,0,nak tgok happy death day lah best,,,919254115313623042,0.6124,0.247,0.5,0.253
1751,Yeager__Bomb,2017-10-14 13:30,7,15,really wanna see happy death day,,,919254040910934017,0.0164,0.329,0.334,0.337
1752,shanannigans81,2017-10-14 13:30,1,1,movie happy death day via,@literarydust,,919254015946436608,-0.0516,0.368,0.349,0.283
1753,Celeb_Auction,2017-10-14 13:30,0,0,weekend box death scaring bow,,#039 #039 #039 #039 #celebrities,919254000880381953,-0.7783,0.694,0.0,0.306
1754,kimberlyanncb,2017-10-14 13:30,0,0,hoy quiero ir ver happy death day,,,919253992991068160,-0.0516,0.31,0.294,0.397
1755,WhatsNoovie,2017-10-14 13:30,1,2,least still get theaters,,#HappyDeathDay,919253984916983814,0.0,0.0,0.0,1.0
1756,katiethepaleone,2017-10-14 13:29,0,1,happy death day actually really enjoyed thought gonna super dumb haha,,,919253915949875200,0.7902,0.273,0.538,0.189
1757,leoookj,2017-10-14 13:29,0,0,happy death day good ass movie ngl,,,919253873155497984,-0.2023,0.435,0.388,0.176
1758,MiCherieAmour,2017-10-14 13:29,0,0,friend guessed killer within first five minutes tooo,,#HappyDeathDay,919253859285065728,-0.2732,0.319,0.237,0.444
1759,char_love_boss,2017-10-14 13:29,0,0,happy death day,,,919253781317128192,-0.0516,0.453,0.43,0.116
1760,nataliayoara,2017-10-14 13:29,1,1,quiero ver happy death day,,,919253772383252487,-0.0516,0.368,0.349,0.283
1761,Aye_Mer,2017-10-14 13:29,0,1,really wanna see happy death day,,,919253745933828096,0.0164,0.329,0.334,0.337
1762,MarkPeikert,2017-10-14 13:28,0,1,stopped thinking happy death day since saw,,,919253679437438977,-0.2732,0.43,0.274,0.296
1763,MoneyMegzzz,2017-10-14 13:28,0,0,happy death day garbage af,,,919253616518619137,-0.0516,0.368,0.349,0.283
1764,MiCherieAmour,2017-10-14 13:28,0,0,let kill killer meet dinner boo cuz taken questioning,,#HappyDeathDay,919253560692494339,-0.886,0.634,0.0,0.366
1765,grritsmiren,2017-10-14 13:27,0,3,happy death day sucked,,,919253414567059457,-0.4939,0.595,0.319,0.086
1766,BasedSasha,2017-10-14 13:27,0,0,someone go see happy death day week pls,,,919253379876098048,0.0258,0.281,0.36,0.36
1767,chrismaverick,2017-10-14 13:27,0,1,review happy death day,,,919253336397963264,-0.0516,0.406,0.385,0.208
1768,dosesofdaniel,2017-10-14 13:27,15,8,want see happy death day,,,919253313283076097,0.0258,0.358,0.459,0.183
1769,SakaJack,2017-10-14 13:27,0,0,watching happy death day,,,919253281288830976,-0.0516,0.406,0.385,0.208
1770,YoungAchieverSA,2017-10-14 13:27,0,0,wish upon happy death day rememory bright security detroit murder orient express marshall gemini geostorm kidnap vaya jigsaw,,,919253267200331776,0.2732,0.266,0.362,0.372
1771,PotStoner,2017-10-14 13:26,1,1,wanna see happy death day,,,919253190733914113,-0.0516,0.368,0.349,0.283
1772,Kissitbetter_,2017-10-14 13:26,0,0,going see happy death day tonight,,,919253128909901825,-0.0516,0.336,0.319,0.345
1773,sddx889,2017-10-14 13:26,0,0,happy death day,,,919253106646536192,-0.0516,0.453,0.43,0.116
1774,__kaylabritt,2017-10-14 13:26,0,0,anybody want go see happy death day,,,919253037767467009,0.0258,0.302,0.388,0.31
1775,MiCherieAmour,2017-10-14 13:26,0,0,happy death day trash,,#HappyDeathDay,919253002548121601,-0.0516,0.406,0.385,0.208
1776,NYDeliveryGuy,2017-10-14 13:26,0,1,happy death day better reviewed called,@facelessfuckers,,919252985124999169,0.4019,0.289,0.489,0.222
1777,gakbrenti,2017-10-14 13:26,0,0,watching happy death day,@carolinaanna99,,919252979001131008,-0.0516,0.406,0.385,0.208
1778,carsunsbazaar,2017-10-14 13:25,0,0,box happy death day slays million opening,,,919252922264932352,-0.0516,0.31,0.294,0.397
1779,hafilova,2017-10-14 13:25,2,6,happy death day satu lagi adaptasi groundhog kali ini dlm wujud slasher horor komedi yg,,,919252879910715393,-0.0516,0.189,0.18,0.631
1780,laurenkelly234,2017-10-14 13:25,24,10,wanna see happy death day,,,919252866820218881,-0.0516,0.368,0.349,0.283
1781,jloismylife24,2017-10-14 13:25,0,0,gonna see happy death day today,,,919252847220416512,-0.0516,0.336,0.319,0.345
1782,324_B21,2017-10-14 13:25,0,1,happy death day last aggregate wrong,,,919252778597351424,-0.5106,0.511,0.27,0.219
1783,sweetlikelovato,2017-10-14 13:25,0,0,gonna see happy death day today,,,919252763976126464,-0.0516,0.336,0.319,0.345
1784,Kisses4ally,2017-10-14 13:25,0,0,gonna see happy death day today,,,919252719097049088,-0.0516,0.336,0.319,0.345
1785,PennyTheDancer,2017-10-14 13:24,0,1,happy death day git film,,,919252569259724800,-0.0516,0.368,0.349,0.283
1786,MasterGio,2017-10-14 13:24,0,0,cinemas union square happy death day new,@Regal @regalmovies,#happydeathday,919252564230770688,-0.0516,0.31,0.294,0.397
1787,JosephRavago,2017-10-14 13:24,0,0,tryin go see happy death day,,,919252528205885441,-0.0516,0.336,0.319,0.345
1788,Crowbarella,2017-10-14 13:24,0,0,scare good guessed killer motive,,#HappyDeathDay,919252516931624960,-0.6808,0.605,0.234,0.161
1789,JesseRojas_,2017-10-14 13:23,0,0,neutral,@UniversalHorror,#HappyDeathDayMovie,919252455577174016,0.0,0.0,0.0,1.0
1790,keri102399,2017-10-14 13:23,0,0,someone go see happy death day tonight w,,,919252398979371008,-0.0516,0.31,0.294,0.397
1791,mailynshawty,2017-10-14 13:23,0,0,happy death day good,,,919252385607962626,0.4019,0.339,0.574,0.087
1792,THE_REAL_DJ_90,2017-10-14 13:23,0,0,happy death day worth paying see fire stick,,,919252384664162305,-0.1779,0.396,0.352,0.252
1793,nc27x,2017-10-14 13:23,0,3,fact happy death day cent song commercials haunt,,,919252243265794048,-0.4404,0.431,0.242,0.327
1794,DSANNCHEZ12,2017-10-14 13:22,0,0,better expectations,,#HappyDeathDay,919252146431733760,0.4404,0.0,0.744,0.256
1795,mbeezay,2017-10-14 13:22,0,1,anyone seen gooooood,,#HappyDeathDay,919252129491116032,0.0,0.0,0.0,1.0
1796,manika0098,2017-10-14 13:22,0,0,foreigner happy death day really good professsor marston wonder women marshall,,,919252116769779712,0.4576,0.208,0.367,0.426
1797,Asia_Cotternent,2017-10-14 13:22,0,1,hella wanna see happy death day anyone wants go please hmu,,,919251962683518976,0.3321,0.215,0.345,0.44
1798,stephenthewhite,2017-10-14 13:21,0,2,saw last good around reallllly good thrills good story,,#HappyDeathDay,919251922460315649,0.8807,0.0,0.691,0.309
1799,P_rettyDisaster,2017-10-14 13:21,0,0,happy death day,,,919251796752785408,-0.0516,0.453,0.43,0.116
1800,tyra_boob,2017-10-14 13:21,0,1,happy death day great movie main character literally relatable every situation,,,919251758614024192,0.5994,0.198,0.396,0.406
1801,IanIsAMonster,2017-10-14 13:21,0,1,happy death day,,,919251757624184837,-0.0516,0.453,0.43,0.116
1802,BlackGirlNerds,2017-10-14 13:21,2,6,latest bgn tora chats stars happy death day,,,919251730767994881,-0.0516,0.287,0.272,0.441
1803,MasterGio,2017-10-14 13:21,0,0,ready pumped see,,#happydeathday #horror #jessicarothe #blumhouse #oct #showmeyourticket,919251705807568896,0.3612,0.0,0.556,0.444
1804,PedroDamiao98,2017-10-14 13:20,0,0,gostei de um moist happy death day,@YouTube,,919251630943502336,-0.0516,0.31,0.294,0.397
1805,__JMarshall,2017-10-14 13:20,0,0,happy death day pretty solid killer obvious least throw,,,919251625511931904,-0.1779,0.396,0.411,0.193
1806,mmvk11,2017-10-14 13:20,0,0,saw thought lead stupid literally tree,@everyone,#HappyDeathDay,919251561741717504,-0.5267,0.405,0.0,0.595
1807,morgmorgan25,2017-10-14 13:20,0,1,im shocked people mad looks like rape scene happy death day,,,919251540480839681,-0.836,0.557,0.245,0.198
1808,fxcool,2017-10-14 13:20,1,0,blumhouse really hits jackpot year critically commercially wide release films get happy death day,,,919251531068665856,-0.0516,0.199,0.189,0.612
1809,MediaShockUK,2017-10-14 13:20,0,0,happy death day official trailer playing coming next weekend,,,919251522587955200,0.1531,0.253,0.357,0.39
1810,lollexo,2017-10-14 13:19,0,0,happy death day groundhog day fan fiction,,,919251371257466880,0.2732,0.281,0.432,0.288
1811,Foywonder,2017-10-14 13:19,0,2,happy death day crushing blade runner box everyone personally blame killing genre films,@_RyanTurek,,919251341528018945,-0.8591,0.53,0.149,0.321
1812,rbristow,2017-10-14 13:19,0,9,happy death day really something normally would seen without movie glad,,,919251327816994816,-0.3979,0.353,0.205,0.442
1813,HOVAAA,2017-10-14 13:19,0,3,excited see happy death day please unfollow,,,919251277116268544,0.5423,0.255,0.549,0.196
1814,listenandloveit,2017-10-14 13:18,0,0,someone please take see happy death day,,,919251180831887360,0.2732,0.281,0.432,0.288
1815,DinosaurDracula,2017-10-14 13:18,8,99,really dug exactly movie hoped gonna based jessica rothe tremendous,,#HappyDeathDay,919251146446864384,0.3818,0.0,0.224,0.776
1816,MediaShockUK,2017-10-14 13:18,0,0,daily box october,,#HappyDeathDay,919251141933879296,0.0,0.0,0.0,1.0
1817,natalie_sophia_,2017-10-14 13:18,0,0,plot happy death day summed single,,,919251078042083335,-0.0516,0.336,0.319,0.345
1818,fat19boy,2017-10-14 13:18,0,3,happy death day film tam korku filmi ama protik bi,,,919251066209873920,-0.0516,0.25,0.237,0.513
1819,TheNamesColeey,2017-10-14 13:18,0,1,happy death day good,,,919251054503579649,0.4019,0.339,0.574,0.087
1820,FuckinLonely_,2017-10-14 13:18,0,0,played happy death day everywhere,@UniversalHorror @ddlovato,,919251050019901442,0.296,0.325,0.508,0.167
1821,motejah,2017-10-14 13:17,1,0,wanna see happy death day,,,919250949637423105,-0.0516,0.368,0.349,0.283
1822,celebspkrs4u,2017-10-14 13:17,0,0,box happy death day slays million opening via breaking news,@variety,#utm_medium,919250945879392256,-0.0516,0.25,0.237,0.513
1823,oxvee_,2017-10-14 13:17,0,0,happy death day good,,,919250883426312193,0.4019,0.339,0.574,0.087
1824,jmaya_10,2017-10-14 13:17,0,2,trynna watch happy death day asap,,,919250823481212929,-0.0516,0.336,0.319,0.345
1825,RickyBrasko,2017-10-14 13:17,0,0,happy death day horrible,,,919250793915650049,-0.5719,0.612,0.306,0.083
1826,jonaird,2017-10-14 13:17,0,0,knew happy death day would beat blade runner box sounds,,,919250779411709952,-0.0516,0.25,0.237,0.513
1827,stophatingson,2017-10-14 13:17,0,0,saying happy death day good,,,919250747111411712,0.4019,0.312,0.528,0.16
1828,HewNado,2017-10-14 13:16,0,1,feel like girl happy death day except everyday day going get weaker time,,#ThatsMyFuckingProblem,919250537916354560,-0.1531,0.309,0.282,0.409
1829,acgblo,2017-10-14 13:15,0,1,soo interesting,,#HappyDeathDay,919250362967740421,0.4019,0.0,0.73,0.27
1830,__biglex,2017-10-14 13:15,0,1,wanna go see happy death day today,,,919250294520741888,-0.0516,0.31,0.294,0.397
1831,jesseTrinibeast,2017-10-14 13:15,0,4,happy death day,,,919250257908846592,-0.0516,0.453,0.43,0.116
1832,CooliePrincesss,2017-10-14 13:15,0,0,happy death day good asf,,,919250256726056960,0.4019,0.312,0.528,0.16
1833,RatMan_Returns,2017-10-14 13:14,0,0,guys end watching happy death day,@slashfilmcast,,919249975237734400,-0.0516,0.336,0.319,0.345
1834,EricBGH,2017-10-14 13:13,0,15,happy death day rock shock spooky day,,,919249813937549314,-0.4215,0.458,0.261,0.282
1835,sarahhbeauty,2017-10-14 13:12,0,0,really happy death day good apparently,,,919249690943737856,0.4048,0.297,0.49,0.213
1836,RNA33,2017-10-14 13:12,0,1,called attention beautiful talented doubt successful career,@raylynn93,#HappyDeathDay,919249663504592896,0.8591,0.152,0.667,0.182
1837,tattooedgiant2,2017-10-14 13:12,0,1,last night saw must say gun loved,@UniversalHorror,,919249654335918081,0.3612,0.212,0.345,0.442
1838,DeliriuMagazine,2017-10-14 13:12,3,5,retro poster theaters slasher happy death day,@jason_blum @blumhouse @PromoteHorror,,919249626426781696,-0.0516,0.31,0.294,0.397
1839,ruizmarie__,2017-10-14 13:12,0,0,alguien de caguas que le llegue al cine haga para ver happy death day,,,919249604935409665,-0.0516,0.199,0.189,0.612
1840,msft_angel,2017-10-14 13:12,0,1,happy death day hilarious,,,919249491164876801,0.3612,0.345,0.566,0.088
1841,PeteyMK,2017-10-14 13:12,0,0,happy giving film,@RayReiMK,#HappyDeathDay #LiveWireFilmReviews,919249468188344320,0.7269,0.0,0.859,0.141
1842,kaetlynnn,2017-10-14 13:11,0,3,excited see happy death day tonight w,@hadley_bucks,,919249401218027520,0.296,0.3,0.469,0.231
1843,HellBlazeRaiser,2017-10-14 13:11,0,0,fabulous,@jessica_rothe @ScottyLobdell @UniversalHorror,#HappyDeathDay,919249399385124865,0.5267,0.0,1.0,0.0
1844,taetheOG,2017-10-14 13:11,0,1,happy death day ass hoe high sleep,,,919249255780450305,-0.5719,0.49,0.245,0.265
1845,tomtom4468,2017-10-14 13:11,0,0,happy death day review via,@YouTube,,919249221978656769,-0.0516,0.368,0.349,0.283
1846,pureasvenom,2017-10-14 13:10,0,2,think think happy death day less like,,,919249038435688448,0.2516,0.282,0.428,0.29
1847,_AeroT,2017-10-14 13:09,0,0,trying see wants go see happy death day,,,919248757711130625,-0.0516,0.287,0.272,0.441
1848,StephHernandezx,2017-10-14 13:09,0,0,ending happy death day got mad second,,,919248688488243200,-0.5267,0.48,0.25,0.27
1849,elayharr,2017-10-14 13:08,1,3,happy death day best romance movie,,#nojoke #forreal #carter,919248679244107777,0.8225,0.224,0.661,0.115
1850,juliaalexander0,2017-10-14 13:08,0,16,really glad made past friday finally stop forced watch trailor happy death day every youtube video watch,,,919248666128539648,-0.2748,0.324,0.249,0.427
1851,cheyennemr12,2017-10-14 13:08,0,1,recommend seeing happy death day group friends,,,919248664622784513,0.6597,0.241,0.574,0.185
1852,bongveIy,2017-10-14 13:08,0,0,team going see happy death day later feel bad,,,919248652379541504,-0.5719,0.433,0.216,0.351
1853,nanimunster__,2017-10-14 13:08,0,1,bitch ruined happy death day,,,919248618405601281,-0.7964,0.697,0.239,0.065
1854,EscapeIntoFilm,2017-10-14 13:08,0,0,features two,,#HappyDeathDay,919248533051490304,0.0,0.0,0.0,1.0
1855,zomdadon,2017-10-14 13:08,0,3,happy death day lame,,,919248449601548289,-0.4588,0.588,0.325,0.088
1856,TitoSmallsz,2017-10-14 13:07,0,3,happy death day decent movie,,,919248308480237568,-0.0516,0.368,0.349,0.283
1857,_daimonia,2017-10-14 13:07,0,0,wanna go see happy death day,,,919248216771534848,-0.0516,0.336,0.319,0.345
1858,WeNoDeyHearGH,2017-10-14 13:07,0,0,box happy death day tops friday,,,919248214053634048,0.4767,0.281,0.504,0.216
1859,tomtom4468,2017-10-14 13:07,0,1,happy death day review,,#HappyDeathDay,919248198849515521,-0.0516,0.406,0.385,0.208
1860,spidermanblake,2017-10-14 13:06,0,0,im seeing happy death day tonight whip,,,919248154402414598,-0.0516,0.31,0.294,0.397
1861,kahootkachow,2017-10-14 13:06,1,2,somone likes happy death day,,,919248078015574016,0.3818,0.315,0.524,0.161
1862,kaaycaay_,2017-10-14 13:06,0,12,wants watch happy death day,,,919247980082864128,-0.0516,0.368,0.349,0.283
1863,tommyguac,2017-10-14 13:06,0,1,funny awesome,,,919247975758684161,0.7906,0.0,1.0,0.0
1864,jarvishunter14,2017-10-14 13:06,0,1,happy death day hoe one year closer death,@chazziio,,919247974001250305,-0.6249,0.473,0.224,0.303
1865,Nido_de_Cuervos,2017-10-14 13:06,2,4,para happy death day,,#more #HappyDeathDay #Sitges50 #sitges2017 #Blumhouse,919247964849295361,-0.0516,0.406,0.385,0.208
1866,liztribb,2017-10-14 13:05,0,1,happy death day great movie btw,,,919247890018480129,0.5994,0.265,0.531,0.204
1867,AndrewPShuster,2017-10-14 13:05,0,0,happy death day makes opening weekend,,,919247802114310144,-0.0516,0.336,0.319,0.345
1868,shannyruok,2017-10-14 13:05,0,1,catching showing happy death day,,,919247722284187649,-0.0516,0.368,0.349,0.283
1869,Endigoo,2017-10-14 13:05,1,1,happy death day surprisingly amazing,,,919247706652119040,0.7003,0.267,0.664,0.068
1870,beatrizfsrs,2017-10-14 13:04,1,0,happy death day bem fixe,,,919247631943131136,-0.0516,0.368,0.349,0.283
1871,_Cayla,2017-10-14 13:04,0,4,thanks taking see happy death day last night tonight da best,@Zack_Ernest @IPrevailBand @EscapeTheFate,,919247625429405696,0.7845,0.18,0.498,0.323
1872,cjones123831,2017-10-14 13:04,0,0,shocked,,,919247585088606209,-0.3182,1.0,0.0,0.0
1873,orringrey,2017-10-14 13:04,0,2,weirdest thing happy death day may written scott lobdell comics,,,919247549172797440,-0.2732,0.352,0.224,0.424
1874,Tee__Hendrix,2017-10-14 13:04,0,0,happy death day good last night,,,919247538536009728,0.4019,0.289,0.489,0.222
1875,iDyesha32,2017-10-14 13:04,0,0,happy death day must,,,919247480214163463,-0.0516,0.406,0.385,0.208
1876,tomtom4468,2017-10-14 13:04,0,0,review done podcast feed,,#happydeathday,919247449843044352,0.0,0.0,0.0,1.0
1877,scullydanas,2017-10-14 13:04,0,0,dream happy death day happening except instead murderer explosion djskxhzjs,,,919247446395445249,-0.5859,0.421,0.282,0.297
1878,RNA33,2017-10-14 13:04,0,2,cast young actors talented make much success soon,@raylynn93,#HappyDeathDay,919247431476408320,0.7906,0.0,0.538,0.462
1879,travis112096,2017-10-14 13:03,0,0,sure happy death day fine film blade runner,,,919247391978426369,0.4404,0.248,0.497,0.255
1880,RNA33,2017-10-14 13:03,0,2,great movie exceeded great script,@raylynn93,#HappyDeathDay,919247361599311873,0.8481,0.0,0.732,0.268
1881,delicatefreak,2017-10-14 13:03,0,0,suck happy death day sorry ugly ass bitch like would even say oh god,,,919247350987743233,-0.886,0.584,0.259,0.156
1882,takiyamuu,2017-10-14 13:03,0,0,theeee dumbest movie little sisters enjoyed cool,,#HappyDeathDay,919247344926781440,0.1921,0.267,0.409,0.324
1883,HellBlazeRaiser,2017-10-14 13:02,0,1,kicks,@ScottyLobdell,#HappyDeathDay,919247167432417281,0.0,0.0,0.0,1.0
1884,MitSukiiSenpaii,2017-10-14 13:02,0,1,boutta see happy death day,,,919247064361553921,-0.0516,0.368,0.349,0.283
1885,madeforcv,2017-10-14 13:02,0,13,happy death day good,,,919247033281667074,0.4019,0.339,0.574,0.087
1886,Sheralyn_G,2017-10-14 13:02,0,0,wants go see happy death day evening,,,919246952616943622,-0.0516,0.31,0.294,0.397
1887,FIopCulture,2017-10-14 13:02,0,4,believe happy death day took sister friends chaperone wound loving,,,919246924716367872,0.7783,0.189,0.519,0.291
1888,rubi_domo55,2017-10-14 13:01,0,1,really enjoyed typical horror movie interesting plot strong performance,@blumhouse,#HappyDeathDay,919246905049321475,0.6838,0.214,0.517,0.269
1889,delicatefreak,2017-10-14 13:01,0,1,im going see happy death day kinda looks dumb love dumb horror theyre favorite make laugh,,,919246900439781387,0.1513,0.38,0.397,0.223
1890,dub_illy,2017-10-14 13:01,0,1,heard happy death day even scary,,,919246875936600064,-0.5267,0.514,0.268,0.217
1891,davidlytweets,2017-10-14 13:01,0,1,went saw happy death day good,,,919246778389745664,0.4019,0.289,0.489,0.222
1892,LindsayWFMJ,2017-10-14 13:01,1,2,mood spooky flick reviews happy death day,@ty_landis,#moviereview #happydeathday,919246770093416448,-0.0516,0.31,0.294,0.397
1893,averymlara,2017-10-14 13:01,0,2,fav go see happy death day,,,919246763600502784,0.4215,0.287,0.493,0.221
1894,Cierra__2013,2017-10-14 13:01,0,0,wish someone would go watch happy death day,,,919246749943914499,0.3612,0.255,0.418,0.327
1895,yobabykathleen,2017-10-14 13:01,0,2,debating whether go see happy death day plot literally exact fall,,,919246712253841409,-0.0516,0.235,0.223,0.542
1896,ihatejeronia,2017-10-14 13:01,0,0,know tried watch happy death day yesterday knowing scared paranoid rn,,,919246706033774593,-0.6249,0.451,0.19,0.359
1897,UNeedSomeMemes,2017-10-14 13:00,0,1,going see bei aurora movie tavern,,#happydeathday,919246590291869697,0.0,0.0,0.0,1.0
1898,Chadaoliver,2017-10-14 13:00,0,1,kind annoying repeat happy death day groundhog day better groundhog,,,919246583165698048,0.5267,0.306,0.463,0.231
1899,sergberet,2017-10-14 13:00,0,0,teen watching happy death day movie boring movie ever seen tree,,,919246496855461888,-0.3612,0.346,0.207,0.447
1900,NEhorrorwriters,2017-10-14 13:00,0,0,director christopher landon challenges happy death day,,#horror #movies,919246492451463169,0.0258,0.302,0.388,0.31
1901,UniversalHorror,2017-10-14 13:00,87,261,friend,,#HappyDeathDay,919246434808954880,0.4939,0.0,1.0,0.0
1902,Charlieworld3,2017-10-14 13:00,0,0,really wanna go see happy death day,,,919246430757273602,-0.0516,0.31,0.294,0.397
1903,zoethomas628,2017-10-14 12:59,0,2,yesterday,,#FridayThe13th #HappyDeathDay,919246400700932096,0.0,0.0,0.0,1.0
1904,ArielGrimmer,2017-10-14 12:59,0,2,recommend everyone go see happy death day,,,919246378659995648,0.3182,0.277,0.44,0.284
1905,SceneCreek,2017-10-14 12:59,0,4,happy death day simple refreshing enough get,,,919246370065838080,-0.0516,0.31,0.294,0.397
1906,djbool,2017-10-14 12:59,0,0,watching happy death day regal cinemas elmwood center,,,919246365477277697,-0.0516,0.287,0.272,0.441
1907,vrai777,2017-10-14 12:59,0,0,box happy death day tops friday v,,#tech #,919246357789134848,0.4767,0.281,0.504,0.216
1908,postmark_owl,2017-10-14 12:59,0,1,jenn celebrated saw,,#HappyDeathDay,919246311723032576,0.5719,0.0,0.649,0.351
1909,Malc_Dennis,2017-10-14 12:59,1,2,happy death day went straight shit trash,,,919246172392513536,-0.4404,0.466,0.348,0.186
1910,digwithashovel,2017-10-14 12:58,1,3,also feel need mention outstanding jessica rothe showing incredible one keep eye,,#HappyDeathDay,919246160157650944,0.6124,0.0,0.267,0.733
1911,deja_price,2017-10-14 12:58,1,3,happy death day hella funny,,,919246097825935360,0.4576,0.305,0.539,0.156
1912,idkrussett,2017-10-14 12:58,0,2,anyone seen happy death day help wanna see tonight idk,,,919245987306246144,0.2732,0.299,0.362,0.339
