,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score
857,andy_samuelson,2017-10-18 11:32,0,2,space made ultimate horror version,@creetureshow @UniversalHorror,#HappyDeathDay,920674064569651200,-0.5719,0.481,0.0,0.519
858,kwinitita,2017-10-18 11:32,0,2,bad genius akong gusto among gi happy death day pero okay bagsik man,,,920673836034486272,-0.4215,0.336,0.255,0.409
859,muhamad_rsky,2017-10-18 11:31,0,0,happy death day melalui,@YouTube,,920673756254736384,-0.0516,0.406,0.385,0.208
860,raziqisqandar,2017-10-18 11:31,0,1,happy death day,,,920673741234847744,-0.0516,0.453,0.43,0.116
861,myrulrazif,2017-10-18 11:31,1,0,jom happy death day,,,920673637610356736,-0.0516,0.406,0.385,0.208
862,ProdByCWills,2017-10-18 11:30,0,1,happy death day movie od waste,,,920673538154967040,-0.4588,0.5,0.276,0.224
863,brionna_rivera,2017-10-18 11:30,0,0,someone come see,,#HappyDeathDay,920673487404052487,0.0,0.0,0.0,1.0
864,BMToday,2017-10-18 11:30,0,0,happy death day playing theaters,,,920673417388527616,0.1531,0.342,0.482,0.175
865,BMToday,2017-10-18 11:29,0,0,happy death day playing theaters business minds today,,,920673291571937280,0.1531,0.271,0.382,0.347
866,momadla,2017-10-18 11:29,1,3,happy death day movie freaking mind plus best gila eheks,,,920673227743019008,0.296,0.325,0.383,0.291
867,kruze_reviews,2017-10-18 11:28,1,2,happy death day theater movie via,@dailyneb,,920673011639955456,-0.0516,0.336,0.319,0.345
868,PYXHolly97,2017-10-18 11:27,0,0,happy death day worth really,,,920672765438390272,0.1779,0.339,0.487,0.174
869,thegeekedgods,2017-10-18 11:27,3,5,happy death day little happy check review,@PaulAloisio,#Horror #Happydeathday #HappyDeathDayMovie #slasher,920672761718206467,0.5423,0.255,0.484,0.261
870,chlsntmr,2017-10-18 11:27,0,5,gusto ko panoorin yung foreigner pati happy death day,,,920672646563377153,-0.0516,0.267,0.253,0.479
871,verlyn_neo,2017-10-18 11:27,0,0,suppose go watch happy death day today ended falling asleep texted,,,920672601575272448,-0.2023,0.32,0.215,0.465
872,PYXCavill83,2017-10-18 11:27,0,0,planning watch review purpose idk worth mean already watched happy death day last saturday,,,920672579039379456,0.0772,0.254,0.268,0.478
873,Dwallsjr_,2017-10-18 11:26,0,1,seeing happy death day last night got thinking bday tomorrow want cupcakes,,,920672474802487296,0.0258,0.218,0.279,0.503
874,HazeArsi26,2017-10-18 11:25,0,0,ganda rin ng naiwan na naman mga tanong sa isip dapat isa pa,,#HappyDeathDay,920672298436136960,0.0,0.0,0.0,1.0
875,DAlexisFlair,2017-10-18 11:25,0,2,happy death day,,,920672185907167232,-0.0516,0.453,0.43,0.116
876,Jessica64439723,2017-10-18 11:25,0,0,happy death day,,,920672138658422784,-0.0516,0.453,0.43,0.116
877,Shannon30683829,2017-10-18 11:25,0,0,happy death day,,,920672138549268480,-0.0516,0.453,0.43,0.116
878,luuservivs,2017-10-18 11:24,0,2,want go see happy death day bc gonna repeat shit ima get annoyed lol,,,920671882591875073,-0.5106,0.39,0.301,0.309
879,babblebyKEV,2017-10-18 11:23,1,0,change promise tree,,#HappyDeathDay,920671780892590080,0.3182,0.0,0.535,0.465
880,AnaristaTyas,2017-10-18 11:23,0,0,nonton happy death day udah zina mata berapa kali wkwk,,,920671774437601280,-0.0516,0.25,0.237,0.513
881,dynamicsssss,2017-10-18 11:23,0,0,simple nung happy death day,,,920671685451292673,-0.0516,0.368,0.349,0.283
882,jantzenDG,2017-10-18 11:22,0,1,lakas maka happy death day nung eskinita na un binilisan ko,@ArmAlegator,,920671472678350848,-0.0516,0.235,0.223,0.542
883,syukri_shafiai,2017-10-18 11:22,0,0,happy death day cinemas,@LFS,,920671449022631936,-0.0516,0.406,0.385,0.208
884,JoloTamayoZxc,2017-10-18 11:22,0,2,gusto ko panoorin yung happy death day,,,920671329619132417,-0.0516,0.31,0.294,0.397
885,aduhembohkah,2017-10-18 11:22,0,0,ya happy death day,,,920671319854739456,-0.0516,0.406,0.385,0.208
886,philenejene,2017-10-18 11:21,0,0,someone wanna go watch happy death day lol,,,920671226263212032,0.3818,0.253,0.422,0.325
887,annikapk_,2017-10-18 11:20,0,3,anyone wanna watch happy death day maybe thursday,,,920670903725260800,-0.0516,0.287,0.272,0.441
888,TheSundayLife,2017-10-18 11:20,0,2,enjoy let us know contact need,@ClearboxPR,#HappyDeathDay,920670814181224448,0.4939,0.0,0.39,0.61
889,VMemmolo,2017-10-18 11:20,0,0,give happy death day,,,920670809428869120,-0.0516,0.406,0.385,0.208
890,yanfeng_27,2017-10-18 11:19,0,1,happy death day taught jealousy,,,920670706660032512,-0.3612,0.521,0.311,0.168
891,nickmeece,2017-10-18 11:19,0,0,neutral,,#HappyDeathDay,920670634472103936,0.0,0.0,0.0,1.0
892,armanddc,2017-10-18 11:18,0,0,happy death day christopher clever though place among ranks nowhere near,,,920670547335200768,0.4215,0.21,0.36,0.43
893,dibarehah94,2017-10-18 11:18,0,0,cerita ni sumpah penat gak ah mati banyak,,#HappyDeathDay,920670498404450304,0.0,0.0,0.0,1.0
894,TipzAnderson,2017-10-18 11:18,0,1,showing na yung happy death day tsaka baka naman baka arat,,,920670466137837568,-0.0516,0.235,0.223,0.542
895,nrshfikah,2017-10-18 11:18,0,0,shit topeng baby dlm movie happy death day tadi,,,920670446009294848,-0.5859,0.436,0.215,0.349
896,nickmeece,2017-10-18 11:18,0,0,super fun totally see,,#HappyDeathDay,920670433200033795,0.802,0.0,0.783,0.217
897,carmelamarinas,2017-10-18 11:18,0,1,happy death day movie quite annoying tbh hahahaha,,,920670318749925376,-0.4927,0.442,0.237,0.321
898,aaakim_,2017-10-18 11:17,0,0,happy death day,,,920670127976210432,-0.0516,0.453,0.43,0.116
899,MaxaMovie,2017-10-18 11:17,0,0,happy death day amerika,,#1,920670074230390786,-0.0516,0.406,0.385,0.208
900,babblebyKEV,2017-10-18 11:16,0,1,neutral,@uipmoviesph,#HappyDeathDay #KEVflicks,920670046522818561,0.0,0.0,0.0,1.0
901,sila_bahar,2017-10-18 11:16,0,0,watched happy death day good hear,@ddlovato,#HappyDeathDay,920670045583405057,0.4019,0.289,0.489,0.222
902,JonelJirah,2017-10-18 11:16,0,0,showing na yung happy death day nuod na us samahan mo parin ba,,,920670017707847680,-0.0516,0.21,0.199,0.591
903,FitRia_Maniez,2017-10-18 11:16,0,0,watching happy death day,@cinema21,,920669875885842433,-0.0516,0.406,0.385,0.208
904,mezclillaguarra,2017-10-18 11:16,0,2,ya happy death day consigue con menos todo lo que cumplir flatliners,,,920669868566904833,-0.0516,0.222,0.21,0.568
905,KKt_Edwards,2017-10-18 11:16,0,1,happy death day really recommend,,,920669865349918720,0.3804,0.315,0.524,0.161
906,RiaHnr,2017-10-18 11:15,0,0,ang ganda ng happy death day betmalu,,,920669584876740608,-0.0516,0.31,0.294,0.397
907,CW44_TampaBay,2017-10-18 11:15,1,1,check latest goes deep talking oscars,@tmpowellCW44,#Takeover #HappyDeathDay,920669553318916097,0.0,0.0,0.0,1.0
908,LaneyCastillo,2017-10-18 11:15,0,0,happy death day hahahaha watch mo trailer sa youtube,,,920669547845132288,-0.0516,0.267,0.253,0.479
909,__umarul,2017-10-18 11:14,0,0,tadi tengok happy death day,,,920669420053184513,-0.0516,0.368,0.349,0.283
910,siddiqmukhzany,2017-10-18 11:14,3,4,star,,#HappyDeathDay,920669331221970945,0.0,0.0,0.0,1.0
911,Iamnicabeybxxx,2017-10-18 11:13,0,3,happy death day,,,920669100858269698,-0.0516,0.453,0.43,0.116
912,thekynedyman,2017-10-18 11:12,0,0,watch happy death day jessica believe,,#HappyDeathDay,920668904929640448,-0.0516,0.336,0.319,0.345
913,jmshapyro,2017-10-18 11:11,0,0,feel sequel happy death day,,,920668782271631360,-0.0516,0.368,0.349,0.283
914,twolinepass,2017-10-18 11:11,0,0,found wife went school lead girl movie happy death day going kevin bacon,,,920668755310661633,-0.0516,0.21,0.199,0.591
915,LoriMay_21,2017-10-18 11:11,0,3,need treat movie job well seven bad happy death day,,,920668598703501313,0.0258,0.354,0.407,0.239
916,byron_dominic,2017-10-18 11:10,0,1,maganda daw happy death day gusto ko rinnnn,,,920668363323449344,-0.0516,0.287,0.272,0.441
917,ellaallaa,2017-10-18 11:10,1,0,happy death day freaking good ya aakk akhirnya film bagus setelah berapa,,,920668350941839361,-0.0258,0.315,0.31,0.376
918,JoshAlfrey,2017-10-18 11:09,0,0,university mascot happy death day bayview university,,,920668249607540736,-0.0516,0.31,0.294,0.397
919,Misterhubs,2017-10-18 11:08,1,0,weak better,,#HappyDeathDay,920667857968553985,0.0,0.5,0.5,0.0
920,amryszal,2017-10-18 11:08,0,1,happy death day funny n gelak aje dlm danielle sgt,,,920667847050670080,0.4019,0.236,0.4,0.364
921,afifrahimlagi_,2017-10-18 11:07,0,0,happy death day x,,,920667736040030208,-0.0516,0.453,0.43,0.116
922,daffakhmad,2017-10-18 11:07,0,0,gak nonton happy death day demi sabtu ini sama posesif jumat,,,920667634785382400,-0.0516,0.235,0.223,0.542
923,ralphcatss,2017-10-18 11:07,0,0,showing na diay ang happy death day,,,920667617232162817,-0.0516,0.31,0.294,0.397
924,prstypratama,2017-10-18 11:06,1,0,love happy death day twisted mind many possibilities,,,920667430015221761,0.6124,0.232,0.47,0.298
925,_farahaliza,2017-10-18 11:06,0,0,happy death day,,,920667322729226240,-0.0516,0.453,0.43,0.116
926,aidahanizar,2017-10-18 11:05,0,0,nak tengok happy death day,,,920667251228909569,-0.0516,0.368,0.349,0.283
927,dnnlprsh_,2017-10-18 11:05,1,0,gusto ko ng panoodin yung happy death day,,,920667221306703873,-0.0516,0.287,0.272,0.441
928,eerasyahirahhh,2017-10-18 11:05,2,1,today first day rest life happy death day,,,920667154134941699,-0.0516,0.287,0.272,0.441
929,k73bej1,2017-10-18 11:05,0,0,another happydeathday,,,920667124422660096,0.0,0.0,0.0,1.0
930,FitrahBuyau,2017-10-18 11:04,0,0,neutral,,#HappyDeathDay,920666882100699136,0.0,0.0,0.0,1.0
931,arulfittron,2017-10-18 11:04,0,0,karena rasanya kayak kacang,,#ADay #HappyDeathDay,920666843836121088,0.0,0.0,0.0,1.0
932,syaker_,2017-10-18 11:04,0,0,happy death day ni macam zero lak,,,920666841977987073,-0.0516,0.31,0.294,0.397
933,greg_ivan,2017-10-18 11:03,0,1,told ringtone phone busy day birthday trak,,#HappyDeathDay,920666627833659393,0.0,0.0,0.0,1.0
934,TheSundayLife,2017-10-18 11:03,0,0,names guest list special screening frat party movie house dublin rd,,#HappyDeathDay,920666581465747457,0.6597,0.0,0.375,0.625
935,AfiqSenget,2017-10-18 11:02,0,0,happy death day lahanat citernya hahahaha,,,920666481376890886,-0.0516,0.336,0.319,0.345
936,PlayboyPlaym8,2017-10-18 11:02,0,0,latest playmate,,#littledarkage #happydeathday,920666471113658369,0.0,0.0,0.0,1.0
937,yanxakaua,2017-10-18 11:02,0,0,topa ver happy death day cine,,,920666417405546496,-0.0516,0.336,0.319,0.345
938,voldemost,2017-10-18 11:01,0,1,watched premier happy death day thanks tix magic,@heynicx,,920666229399945221,0.4019,0.252,0.426,0.323
939,fanaakhalil,2017-10-18 11:01,0,0,happy death day done,,,920666202023718914,-0.0516,0.406,0.385,0.208
940,thumbwilynna,2017-10-18 11:00,0,0,badly want watch highly recommended ni ult super kewl said,,#BadGenius #HappyDeathDay,920666021240848385,0.6697,0.175,0.542,0.283
941,akmaldaud_,2017-10-18 11:00,0,0,happy death day,,,920665979029352448,-0.0516,0.453,0.43,0.116
942,__LexDanielle,2017-10-18 11:00,0,0,happy death day actually ok,,,920665927926075392,0.25,0.331,0.5,0.169
943,arulfittron,2017-10-18 11:00,0,0,special,,#HappyDeathDay,920665902239989761,0.4019,0.0,1.0,0.0
944,lysstubilag,2017-10-18 11:00,0,0,happy death day,,,920665894757347328,-0.0516,0.453,0.43,0.116
945,TODDCastPodcast,2017-10-18 11:00,0,1,trolls target latest powered,@Penthouse604,#Letterman #LAGuns #HappyDeathDay #CHIRP,920665868425744384,0.0,0.0,0.0,1.0
946,katie_chastain,2017-10-18 10:59,2,4,wanna go see happy death day,,,920665599147171840,-0.0516,0.336,0.319,0.345
947,yasminejabado,2017-10-18 10:57,0,0,kinda expected happy death day really pleasantly surprised happy gave ending wanted,,,920665031401906177,0.8307,0.158,0.539,0.304
948,NidhiDu97206412,2017-10-18 10:56,0,1,go,,,920664830859558913,0.0,0.0,0.0,1.0
949,meganwinter777,2017-10-18 10:56,0,0,remembered seeing happy death day hell yes day made,,,920664783992512514,-0.4767,0.427,0.322,0.251
950,AkmalHakim___,2017-10-18 10:55,0,0,happy death day,,,920664750287044608,-0.0516,0.453,0.43,0.116
951,DMartin938,2017-10-18 10:55,1,0,think watered crafting like,,#HappyDeathDay #ScottLobdell #Split,920664569294479360,0.3612,0.0,0.455,0.545
952,greg_ivan,2017-10-18 10:54,0,0,lebih recommended happy death day,,,920664465669894144,0.1531,0.342,0.482,0.175
953,adidaslou_,2017-10-18 10:54,0,4,gonna see bit,,#HappyDeathDay,920664389409234945,0.0,0.0,0.0,1.0
954,lmberita,2017-10-18 10:54,0,0,happy death day mengulang hari untuk dibunuh,,#lmberita,920664377744818176,-0.0516,0.31,0.294,0.397
955,RebeccaLaygo,2017-10-18 10:54,0,1,petmalu ng happy death day di ko akalaing si carter ang papatay sa,,,920664281628082176,-0.0516,0.21,0.199,0.591
956,yienazman,2017-10-18 10:53,0,0,nak tengok happy death day,,,920664257464643588,-0.0516,0.368,0.349,0.283
957,Official_Jamal,2017-10-18 10:53,0,3,looking forward boys,@cineworld @TGIFridaysUK @UniversalHorror,,920664205220569089,0.0,0.0,0.0,1.0
958,dphbjs,2017-10-18 10:53,0,3,watched great films blade runner happy death day,,,920664055949418496,0.5994,0.234,0.467,0.299
959,CalleyPuth,2017-10-18 10:52,0,1,kinsa naka happy death day,,,920663815460491265,-0.0516,0.368,0.349,0.283
960,moniqueeeeeen,2017-10-18 10:51,0,1,badly want watch happy death day,,,920663678852128768,-0.4588,0.5,0.357,0.143
961,greg_ivan,2017-10-18 10:51,0,0,happy death day,,,920663608626782208,-0.0516,0.453,0.43,0.116
962,Ashley_Kay_22,2017-10-18 10:51,0,6,anyone see happy death day,,,920663595259711490,-0.0516,0.368,0.349,0.283
963,yzlnizty,2017-10-18 10:51,0,0,best,,#happydeathday,920663549919215616,0.6369,0.0,1.0,0.0
964,105kissfmmedan,2017-10-18 10:51,0,6,happy death day blade runner foreighner mountain us,,#boxoffice,920663523528654849,-0.0516,0.287,0.272,0.441
965,shaq_131,2017-10-18 10:50,2,0,happy death day plot twist yg menarik,,,920663342150074368,-0.0516,0.31,0.294,0.397
966,MinelliiY,2017-10-18 10:48,0,0,voy ver happy death day porque pues asi soy una caga masoquista,,,920663003703468033,-0.0516,0.222,0.21,0.568
967,nrqlhlyna_,2017-10-18 10:48,1,1,happy death day,,,920663003443355650,-0.0516,0.453,0.43,0.116
968,batobatopik,2017-10-18 10:48,0,0,q poh panoorin happy death day,,,920662981964214272,-0.0516,0.368,0.349,0.283
969,Kaymo2_,2017-10-18 10:48,1,0,still want see happy death day,,,920662963727552512,0.0258,0.328,0.42,0.252
970,ag9077465,2017-10-18 10:47,0,1,im excited cant wait see movie happy death day,,,920662746865139712,0.296,0.244,0.381,0.375
971,TiiagoPereira19,2017-10-18 10:47,0,0,quero tanto ver filme happy death day pena estar cinema em torres,,,920662633665191936,-0.0516,0.222,0.21,0.568
972,yckmd_,2017-10-18 10:46,1,4,guess new episode,@SYNWPC,#HappyDeathDay #TheMeyerowitzStories,920662397848866816,0.0,0.0,0.0,1.0
973,teguhraspati,2017-10-18 10:46,2,0,trailernya lebih reviewku,,#HappyDeathDay,920662357239459841,0.0,0.0,0.0,1.0
974,Elbert_Reyner,2017-10-18 10:45,1,0,dan mustahil untuk tidak jatuh cinta pada jessica udah cakep,,#HappyDeathDay,920662216520605696,0.0,0.0,0.0,1.0
975,WorldNews24h7,2017-10-18 10:45,0,0,video danh ti ki news happy death day scares million box office,,,920662008663629825,-0.3818,0.332,0.195,0.474
976,phablo_ns,2017-10-18 10:44,0,0,multicine cinemas happy death day lindas de,,,920661965877497856,-0.0516,0.31,0.294,0.397
977,maykelgalano,2017-10-18 10:44,0,0,dapat pala nanood na lang ako ng happy death day,,,920661895090016256,-0.0516,0.25,0.237,0.513
978,joshcrown,2017-10-18 10:44,0,0,today movie time,,#happydeathday,920661836890083328,0.0,0.0,0.0,1.0
979,corey_semple,2017-10-18 10:44,0,0,might go see happy death day,,,920661759152685056,-0.0516,0.336,0.319,0.345
980,JayRoman69,2017-10-18 10:42,0,0,anybody tell happy death day movie good movie,,,920661483129851904,0.4019,0.252,0.426,0.323
981,NeverBeforeNoon,2017-10-18 10:42,0,0,happy death day actually good like enjoyed,,,920661387097133056,0.8176,0.213,0.678,0.109
982,yanaaazmii,2017-10-18 10:42,0,0,alaaa tapi saya setuju dengan naik ni carik masa wayang happy death day dan karoke,,,920661312094343168,-0.0516,0.189,0.18,0.631
983,carlaligaya_07,2017-10-18 10:42,0,0,neutral,,#HappyDeathDay,920661289231204355,0.0,0.0,0.0,1.0
984,sintaSnap,2017-10-18 10:41,0,0,happy death day sangat seruuuuu,,,920661149103751171,-0.0516,0.368,0.349,0.283
985,105kissfmmedan,2017-10-18 10:40,0,5,sebutkan judul lagu yang jadi nada dering handphone theresa di happy death day trailler,,#1 #movbuzzkissfm,920660939380219907,-0.0516,0.199,0.189,0.612
986,NapaMediaMania,2017-10-18 10:40,0,1,film reviews death brawl cell block happy death day independent,,,920660793774841857,-0.7906,0.525,0.181,0.294
987,asrafabdlh,2017-10-18 10:39,0,0,happy death day,,,920660692402716672,-0.0516,0.453,0.43,0.116
988,mariavelasco16,2017-10-18 10:39,0,0,sinong may full movie ng happy death day,,,920660637474107392,-0.0516,0.287,0.272,0.441
989,fassion8jigen,2017-10-18 10:38,1,0,happy death day,,,920660481345556480,-0.0516,0.453,0.43,0.116
990,jansariane,2017-10-18 10:38,1,9,wanna watch bad happy death day geostorm pero broke af,,,920660447941951488,-0.7579,0.513,0.186,0.302
991,laras_kanti,2017-10-18 10:38,0,0,death,,#Happy,920660429449203712,-0.5994,1.0,0.0,0.0
992,zafirahzahid,2017-10-18 10:38,0,0,yey happy death day bb tmr,,,920660420574158848,-0.0516,0.336,0.319,0.345
993,Elbert_Reyner,2017-10-18 10:37,0,1,meski tak bebas plot hole rating cukup tetap jauh lebih cerdas fun,,#HappyDeathDay,920660134459719680,0.5106,0.0,0.231,0.769
994,leffamaailma,2017-10-18 10:36,0,0,tapahtui katso video tulossa,@nikosaarinen,#HappyDeathDay,920659874865967104,0.0,0.0,0.0,1.0
995,mervekencc,2017-10-18 10:35,0,0,onel,@hasantalha @Cine10,#happydeathday,920659678039769088,0.0,0.0,0.0,1.0
996,DmovieDM,2017-10-18 10:35,76,331,happy death day,,,920659634423193600,-0.0516,0.453,0.43,0.116
997,laras_kanti,2017-10-18 10:35,0,0,death day full movie death,,#Happy #HAPPY,920659597211287552,-0.8316,0.722,0.0,0.278
998,qwertyuiopiya,2017-10-18 10:35,0,3,happy death day good movie regret spending money happy,,,920659558409805824,0.5574,0.319,0.49,0.19
999,Brocklynnnn,2017-10-18 10:35,0,0,day movie happy death day,,,920659529674645504,-0.0516,0.368,0.349,0.283
1000,ZackElmendorf,2017-10-18 10:34,0,0,saw happy death day last weekend supper holes n plot swiss cheese guy,@UniversalHorror,,920659470665109504,-0.0516,0.222,0.21,0.568
1001,105kissfmmedan,2017-10-18 10:32,0,1,movie highlight happy death day thriller okt cast jessica roth,,#movbuzzkissfm,920658840663736321,0.3818,0.224,0.431,0.345
1002,h0ney_nee,2017-10-18 10:32,0,0,happy death day really scary,,,920658781549318145,-0.5709,0.565,0.283,0.153
1003,NdzrhNur,2017-10-18 10:32,0,1,nak tengok happy death day,,,920658734749069312,-0.0516,0.368,0.349,0.283
1004,xX_BrownBri_Xx,2017-10-18 10:31,0,0,black girl named becky got ridicule breakfast cause little bit chubbier rest,,#HappyDeathDay,920658592948281344,-0.4588,0.214,0.0,0.786
1005,People_Kill_Me,2017-10-18 10:30,0,0,going see happy death day later,,,920658297832828929,-0.0516,0.336,0.319,0.345
1006,lazprat,2017-10-18 10:29,0,0,seru bener ini konsep time loop campur asiknya cerita remaja di,,#HappyDeathDay,920658121663569920,0.0,0.0,0.0,1.0
1007,safika_razak,2017-10-18 10:29,0,2,happy death day,,,920658065073958912,-0.0516,0.453,0.43,0.116
1008,Iliayuni,2017-10-18 10:29,6,16,sakit jantung tengok happy death day,,,920657980777025536,-0.0516,0.336,0.319,0.345
1009,edwinmarcel,2017-10-18 10:28,0,0,watching happy death day cinema,,,920657952909926402,-0.0516,0.368,0.349,0.283
1010,opensp4ce,2017-10-18 10:28,8,5,someone see happy death day w,,,920657947876909056,-0.0516,0.368,0.349,0.283
1011,jessadiamante_,2017-10-18 10:28,0,1,happy death day chicken kind date mayora,,,920657760286490624,0.4939,0.26,0.473,0.267
1012,yanaaazmii,2017-10-18 10:27,0,0,jangan laa tengok happy death day hmmm,,,920657575263080448,-0.0516,0.31,0.294,0.397
1013,MovieTimesCA,2017-10-18 10:27,0,0,neutral,@jasonsmovieblog,#HappyDeathDay #MovieReview #MovieTimes #Contributor,920657486113378305,0.0,0.0,0.0,1.0
1014,MTContributor,2017-10-18 10:26,0,0,neutral,,#HappyDeathDay #MovieReview #MovieTimes #Contributor,920657312838275072,0.0,0.0,0.0,1.0
1015,carolin45,2017-10-18 10:26,0,1,happy death day looks geostorm unsure,,,920657291338244096,-0.296,0.468,0.294,0.238
1016,roseyusuf,2017-10-18 10:26,0,0,happy death day mindfucxxx,,,920657261382459397,-0.0516,0.406,0.385,0.208
1017,mrmovietimes,2017-10-18 10:26,0,0,neutral,,#HappyDeathDay #MovieReview #MovieTimes #Contributor,920657249588203520,0.0,0.0,0.0,1.0
1018,FatrickStarrr,2017-10-18 10:25,0,0,potrak,,#HappyDeathDay,920657210580930560,0.0,0.0,0.0,1.0
1019,Bashido,2017-10-18 10:25,0,1,happy death day looks good,,,920657128767057920,0.4019,0.312,0.528,0.16
1020,GraynGreenEyes,2017-10-18 10:25,0,1,happy death day,,,920657069811818496,-0.0516,0.453,0.43,0.116
1021,AliyaahBianca,2017-10-18 10:24,0,0,lntaw ko happy death day ah,,,920656907567742976,-0.0516,0.336,0.319,0.345
1022,ScHuBerBeRy,2017-10-18 10:24,0,1,crita babi apa nie oiy,,#HappyDeathDay,920656772204937216,0.0,0.0,0.0,1.0
1023,SilverbCinemas,2017-10-18 10:23,0,0,days swings silverbird cinemas,,#HappyDeathDay,920656666932125696,0.0,0.0,0.0,1.0
1024,omanja,2017-10-18 10:23,0,0,watching happy death day,@cinema21,,920656617015611392,-0.0516,0.406,0.385,0.208
1025,AllHailMadness,2017-10-18 10:23,8,96,watched geostorm happy death day definitely worth,,,920656461520289793,0.5267,0.257,0.546,0.197
1026,_melodieeee,2017-10-18 10:22,0,0,wanna see happy death day,,,920656348706197510,-0.0516,0.368,0.349,0.283
1027,jsrulete_,2017-10-18 10:21,1,0,highly anticipated never failed bring logic tension,,#HappyDeathDay,920656133978648577,0.1694,0.224,0.289,0.487
1028,hauntedsunshine,2017-10-18 10:21,0,0,happy death day liked,,#tistheseason,920656078206935040,0.3818,0.342,0.57,0.088
1029,balqisnathrah_,2017-10-18 10:21,0,0,happy death day cinemas,@MBO,,920655995017318400,-0.0516,0.406,0.385,0.208
1030,mrgxdnns,2017-10-18 10:20,0,0,sino gustong manuod ng happy death day samahan kita basta libre mo,,,920655947449614336,-0.0516,0.222,0.21,0.568
1031,VandyPrice,2017-10-18 10:20,0,0,check review watch,@InitialReact @UniversalPics @UniversalHorror @jessica_rothe,#HappyDeathDay,920655807468929024,0.0,0.0,0.0,1.0
1032,onlydreamsblog,2017-10-18 10:19,3,3,post novo blog morte te,,#AMorteTeD #HappyDeathDay #Filme #Movie #Cr,920655538857357312,0.0,0.0,0.0,1.0
1033,puteridiana007,2017-10-18 10:18,0,0,happy death day w sisturrr screen cinemas alor,@Golden @gscinemas,,920655368577011712,-0.0516,0.31,0.294,0.397
1034,SilverbCinemas,2017-10-18 10:18,0,0,days swings silverbird cinemas,,#HappyDeathDay,920655368392511490,0.0,0.0,0.0,1.0
1035,wolfjazz,2017-10-18 10:17,1,1,well fun rollercoaster watching happy death day,,,920655004175761413,0.6369,0.244,0.569,0.188
1036,carlboooo,2017-10-18 10:17,0,0,brave happy death day,,,920654990544216064,0.4939,0.325,0.592,0.083
1037,irya_ro,2017-10-18 10:16,0,0,happy death day movie expected,,,920654928275632128,-0.0516,0.368,0.349,0.283
1038,YoRexieBoy,2017-10-18 10:16,0,0,happy death day protagonist looks like blake,,,920654856603365376,0.3182,0.277,0.44,0.284
1039,ysaaaabelle,2017-10-18 10:15,0,0,happy death day bad pls hahahahahaha,@liyanzaloys,,920654674583158784,-0.5267,0.514,0.347,0.139
1040,_sitiaisyaah,2017-10-18 10:15,4,2,someone watch happy death day w pls,,,920654529292636160,0.0258,0.328,0.42,0.252
1041,____RSK8,2017-10-18 10:15,0,1,neutral,,#Happydeathday,920654456634486784,0.0,0.0,0.0,1.0
1042,blindsuperman,2017-10-18 10:14,0,0,hey thanks ending explained,@foundflix,#HappyDeathDay,920654384983195648,0.4404,0.0,0.492,0.508
1043,sandim_steh,2017-10-18 10:14,1,1,post novo blog morte te via,@blogonlydreams,#AMorteTeD #HappyDeathDay #Filme,920654341131919360,0.0,0.0,0.0,1.0
1044,lorcaEMZ,2017-10-18 10:14,0,1,happy death day movie worth also wort,@jessica_rothe,,920654324803313666,0.1779,0.289,0.415,0.296
1045,jsrulete_,2017-10-18 10:14,0,8,today marks premiere day super kewl awesome movies really worth,,#HappyDeathDay #BadGenius,920654225905819649,0.9099,0.0,0.676,0.324
1046,asytaraytar,2017-10-18 10:13,0,0,ni happy death day ke,,,920654173804281857,-0.0516,0.368,0.349,0.283
1047,senhorkaique,2017-10-18 10:12,0,0,fiquei na vontade de assistir happy death day porque da blumhouse,,,920653720874086400,-0.0516,0.235,0.223,0.542
1048,visitsaukcentre,2017-10-18 10:12,0,0,movies showing happy death day good one,,#MainStreetTheatre #Halloween,920653706688950272,0.4019,0.269,0.455,0.276
1049,Titudt,2017-10-18 10:11,0,0,happy death day fun banget,,,920653673725771776,0.4767,0.302,0.543,0.155
1050,myname_ken,2017-10-18 10:11,0,0,watching happy death day,,,920653657879670795,-0.0516,0.406,0.385,0.208
1051,daffakhmad,2017-10-18 10:11,0,0,kalo happy death day berarti film blumhouse tahun ini bagus semua apa get mau dikirim ke,,,920653529261285378,-0.0516,0.181,0.171,0.648
1052,Enriquezskx,2017-10-18 10:10,1,0,bad genius happy death day exam,,,920653332099690496,-0.5719,0.525,0.262,0.213
1053,iWickedWanderer,2017-10-18 10:09,0,0,liked video happy death day ending explained,@YouTube,,920653189325688832,0.3818,0.271,0.451,0.278
1054,wahuycidhut,2017-10-18 10:09,1,0,nonton jam dan sekarang sudah menuju sungguh tak seperti bagus,,#HappyDeathDay,920653171025784832,0.0,0.0,0.0,1.0
1055,ndhrhrsyadi,2017-10-18 10:09,0,2,wanna watch happy death day school tomorrow everyone busy,,,920653145746706432,-0.0516,0.267,0.253,0.479
1056,magsbeavfort,2017-10-18 10:08,0,3,hateful medieval king love hate,@JohanSanzTerre,#HappyDeathDay,920652907820781568,-0.4019,0.527,0.321,0.153
1057,aduhembohkah,2017-10-18 10:08,1,0,ist well mixed tragedy humor served sweet cupcake,,#HappyDeathDay,920652871569260544,0.2023,0.282,0.462,0.256
