,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score
491,ArtieLocks,2017-10-16 16:33,0,0,happy death day demasiado,,,920024822062596096,-0.0516,0.406,0.385,0.208
492,joaoleite89,2017-10-16 16:32,0,1,vou sacar e ver com expetativas baixas pode ser que surpreenda,,,920024785933033472,0.0,0.0,0.0,1.0
493,DamnShayyDamn,2017-10-16 16:32,0,2,wanna see happy death day later,,,920024782061568000,-0.0516,0.336,0.319,0.345
494,214stefi,2017-10-16 16:32,0,0,happy death day horror movies terrifying hollywood studios via,@thr,,920024769277415427,-0.8225,0.565,0.185,0.25
495,becauseimjewish,2017-10-16 16:32,0,1,happy death day love interest tells protagonist rape night,,,920024725191036928,0.3182,0.366,0.464,0.17
496,moviesteem,2017-10-16 16:31,0,0,happy death day shot original ending made test,,,920024535566401536,0.2732,0.262,0.403,0.336
497,uniicohrn,2017-10-16 16:31,1,0,filme brutal mas como pq terror tem mas se gostares de dar umas boas gargalhadas mt nice,,,920024495229894656,-0.6908,0.309,0.115,0.576
498,reddirtreportOK,2017-10-16 16:30,0,3,earns rustys,@UniversalHorror @KevTudor,#RustysBigScreen,920024180262948864,0.0,0.0,0.0,1.0
499,alyJour,2017-10-16 16:30,1,1,treat new halloween,,#HappyDeathDay #MovieReview #write,920024151414493184,0.4019,0.0,0.574,0.426
500,ownedcorey,2017-10-16 16:30,0,0,side happy death day enjoyable like good time loop love time,,,920024109551009794,0.9062,0.155,0.645,0.199
501,SinemiaTR,2017-10-16 16:30,0,4,kutlu olsun,,#VizyondaBuHafta #HappyDeathDay,920024061463298048,0.0,0.0,0.0,1.0
502,evaction,2017-10-16 16:29,0,0,battle box office,,#WeekendBoxOffice #HappyDeathDay #BladeRunner2049 #TheForeigner,920023905540231170,-0.3818,0.565,0.0,0.435
503,nattsurf,2017-10-16 16:29,0,1,happy death day scares box office new jersey herald,,,920023843179257858,-0.3818,0.394,0.231,0.375
504,brecherobr,2017-10-16 16:28,0,0,happy death day ahuyenta blade runner de primer lugar de acuerdo con de los estudios dados,,,920023546616717312,-0.0516,0.181,0.171,0.648
505,makaylaaangel,2017-10-16 16:27,0,3,thanks votes watching happy death day today,,,920023490182434816,0.4019,0.269,0.455,0.276
506,ya_boy_treyy,2017-10-16 16:27,0,0,whose tryna see happy death day,,,920023391674908672,-0.0516,0.336,0.319,0.345
507,_BurteT_,2017-10-16 16:26,0,0,gostei de um morte te happy death day,@YouTube,,920023255309803523,-0.0516,0.287,0.272,0.441
508,ElManuShow,2017-10-16 16:26,0,0,box happy death day foreigner mountain us,,,920023254743568384,-0.0516,0.31,0.294,0.397
509,DannyShookNews,2017-10-16 16:26,0,0,happy death day top movie box office,,#DSNBusiness,920023214553694208,0.1531,0.291,0.41,0.299
510,moviesmaniaCX,2017-10-16 16:26,0,0,hear new scream queen jessica,,#HappyDeathDay,920023141413543943,-0.4019,0.403,0.0,0.597
511,LeeZJessup,2017-10-16 16:26,0,1,weekend,@BladeRunner,#BoxOffice #HappyDeathDay,920023065836351488,0.0,0.0,0.0,1.0
512,selfishlyMADE_,2017-10-16 16:25,0,0,find,,#TillDeathDoUsApart #HappyDeathDay,920022874248957954,0.0,0.0,0.0,1.0
513,jakejonesSWR,2017-10-16 16:24,0,4,think go see happy death day first blade runner,,,920022740844851204,-0.0516,0.267,0.253,0.479
514,JosieEricRizal,2017-10-16 16:24,1,4,happy death day sounds like name cheap straight video horror movie find redbox bargain bin,,,920022721001484292,0.0772,0.287,0.374,0.34
515,StraightGamin,2017-10-16 16:24,0,2,maybe die birthday multiple,,#HappyDeathDay #HappyDeathDayMovie,920022676806258688,-0.5994,0.565,0.0,0.435
516,Kokopellikpax,2017-10-16 16:22,0,0,ways happy death day reboot need,,,920022097451147264,-0.0516,0.336,0.319,0.345
517,frankprosport,2017-10-16 16:22,0,1,pretty,,#HappyDeathDay,920022093110145025,0.4939,0.0,1.0,0.0
518,Roh_Muniz,2017-10-16 16:22,0,0,uci happy death day rio de rj,@ucicinemas,,920022076072906754,-0.0516,0.31,0.294,0.397
519,Kokopellikpax,2017-10-16 16:21,0,0,ways happy death day reboot need,,,920021984028659712,-0.0516,0.336,0.319,0.345
520,bsviana,2017-10-16 16:21,0,0,happy death day ce,@cinepolisbrasil,,920021802608291840,-0.0516,0.406,0.385,0.208
521,Iuvsfinn,2017-10-16 16:20,0,1,happy death day,,,920021754294210562,-0.0516,0.453,0.43,0.116
522,nocnurse2,2017-10-16 16:20,0,0,saw movie almost thoroughly enjoyed really fun,,,920021732806799362,0.8004,0.0,0.589,0.411
523,AVCFilm,2017-10-16 16:20,0,0,weekend box happy death day scares happened,,,920021706793725952,-0.3818,0.45,0.264,0.286
524,JeffDCunningham,2017-10-16 16:20,0,0,box happy death day slays million opening,,,920021550417395712,-0.0516,0.31,0.294,0.397
525,jamesdshotwell,2017-10-16 16:19,0,1,happy death day makes repetition fun,,,920021513272791041,0.4767,0.281,0.504,0.216
526,jjguerrero__,2017-10-16 16:19,2,1,debating go see happy death day,,,920021363620044800,-0.0516,0.336,0.319,0.345
527,Senlac_Hill,2017-10-16 16:19,0,0,opened strong marking another win horror,,#HappyDeathDay,920021347677458432,0.5267,0.268,0.514,0.217
528,brecherobr,2017-10-16 16:17,0,0,happy death day ahuyenta de primer lugar los la de terror,,,920020818880380928,-0.5574,0.384,0.195,0.421
529,Hugo000,2017-10-16 16:17,0,0,quem vamos cinema,,#AMorteTeDaParabens #HappyDeathDay,920020790447345665,0.0,0.0,0.0,1.0
530,abbear111,2017-10-16 16:16,0,2,opened strong marking another win horror thr,,#HappyDeathDay,920020737578160129,0.5267,0.25,0.48,0.27
531,austin2155wells,2017-10-16 16:16,0,0,groundhog review happy death day via,@wordpressdotcom,,920020727092277248,-0.0516,0.336,0.319,0.345
532,cinecaptain,2017-10-16 16:16,0,0,best trash movies happy,,,920020707504820224,0.836,0.0,0.798,0.202
533,999ktdy,2017-10-16 16:16,0,0,happy death day movie need take date,,,920020663926104064,-0.0516,0.31,0.294,0.397
534,1066Live,2017-10-16 16:16,0,0,opened strong marking another win horror,,#HappyDeathDay,920020644888219648,0.5267,0.268,0.514,0.217
535,JustCourtnei,2017-10-16 16:16,1,7,happy death day soooooo definitely worth,,,920020588206395392,0.5267,0.275,0.585,0.141
536,javiergoody,2017-10-16 16:15,0,0,happy death day top movie box office openings ranked worst,,,920020505981308928,-0.5423,0.41,0.282,0.308
537,NatalieLima09,2017-10-16 16:15,0,0,need someone go see happy death day promise tell people,,,920020388687441920,0.2732,0.231,0.355,0.414
538,hmx_33,2017-10-16 16:14,0,2,someone see happy death day w,,,920020110668001280,-0.0516,0.368,0.349,0.283
539,zennie62,2017-10-16 16:14,1,1,happy death day top movie box office openings ranked worst best forbes,,#PopCultu,920020104578064387,0.1779,0.324,0.393,0.283
540,solis_n_a,2017-10-16 16:14,0,3,went movie theater last night drank beer ate wings watching happy death day best,,,920020100320776192,0.6124,0.171,0.346,0.482
541,gohollywoodorg,2017-10-16 16:14,2,1,box happy death day crushes runner million,,#filmmaking,920020021392404482,-0.4767,0.469,0.255,0.276
542,lipelima94,2017-10-16 16:13,0,0,virei hoje happy death day rio de,@Kinoplex,,920019948130488321,-0.0516,0.31,0.294,0.397
543,DANIELDELREYY,2017-10-16 16:13,3,2,really want go watch happy death day,,,920019915502841856,0.101,0.296,0.401,0.303
544,pg_game_33,2017-10-16 16:12,0,1,im trynna go see happy death day,,,920019634291650566,-0.0516,0.31,0.294,0.397
545,THR,2017-10-16 16:11,14,51,opened strong marking another win horror,,#HappyDeathDay,920019502946906112,0.5267,0.268,0.514,0.217
546,hellhorror,2017-10-16 16:11,0,0,rt took nearly years make movie happy death day,@VideoBlocks,#horror,920019486371131392,-0.0516,0.267,0.253,0.479
547,D_A_N_N_I__,2017-10-16 16:11,1,0,want see happy death day,,,920019481262424064,0.0258,0.358,0.459,0.183
548,MoskoDK,2017-10-16 16:11,0,0,du har set den se traileren til happy death day,,#Hmmmmmm,920019413017026563,-0.0516,0.25,0.237,0.513
549,zennie62,2017-10-16 16:11,1,0,happy death day top movie box office openings ranked worst best forbes,,,920019405798608897,0.1779,0.324,0.393,0.283
550,Lucas_Wyrsch,2017-10-16 16:11,0,0,happy death day top movie box office openings ranked worst best,,,920019321107095552,0.1779,0.338,0.409,0.253
551,FrenchFrei13,2017-10-16 16:10,0,0,fav go see happy death day truly,,,920019254027673601,0.6908,0.236,0.582,0.182
552,harryslmjs,2017-10-16 16:10,1,3,wanna watch happy death day,,,920019090491805698,-0.0516,0.368,0.349,0.283
553,Spookilynn,2017-10-16 16:10,0,1,went view film past loved nicely done,@LPSlvr100,#Awesomesauce #HappyDeathDay,920019059550298112,0.7783,0.0,0.576,0.424
554,lexii_padilla,2017-10-16 16:10,0,0,wanna see happy death day,,,920019042584416256,-0.0516,0.368,0.349,0.283
555,contrapuntovzla,2017-10-16 16:10,0,0,happy death day se adelanta al de los muertos reina en la taquilla estadounidense,,,920019017481547778,-0.0516,0.199,0.189,0.612
556,contrapuntovzla,2017-10-16 16:10,0,0,happy death day se adelanta al de los muertos reina en la taquilla estadounidense,,,920019014918717440,-0.0516,0.199,0.189,0.612
557,VideoBlocks,2017-10-16 16:09,0,0,took nearly years make movie happy death day,,#horror #filmmaking,920019009319424000,-0.0516,0.287,0.272,0.441
558,naijaax_,2017-10-16 16:09,1,3,want go see happy death day,,,920018935776514049,0.0258,0.328,0.42,0.252
559,Pkaspian,2017-10-16 16:09,0,1,surprisingly entertaining turn nothing special blumhouse decent,,#HappyDeathDay,920018856877412352,0.4295,0.199,0.449,0.352
560,WordofMouthAtl,2017-10-16 16:09,0,0,latest feminine,,#mompreneur #happydeathday,920018800170491904,0.0,0.0,0.0,1.0
561,Kalistajordanxo,2017-10-16 16:08,0,2,someone go see happy death day tomorrow,,,920018745187168256,-0.0516,0.31,0.294,0.397
562,TheSmash182,2017-10-16 16:08,0,0,happy death day confirmed season,,,920018712920502272,-0.0516,0.368,0.349,0.283
563,ProducerThought,2017-10-16 16:08,0,0,best trash movies happy death day,,,920018559509630976,0.6124,0.264,0.534,0.203
564,The_White_John,2017-10-16 16:08,0,0,happy death day shot original ending made test audiences furious,,,920018523941826561,-0.3818,0.388,0.306,0.306
565,BeatrizLetra,2017-10-16 16:06,0,0,quero ir ao cinema ver filme happy death day mas curte de filmes de que ganda shit ter que ir sozinha,,,920018179136610307,-0.5859,0.257,0.127,0.616
566,summedupusa,2017-10-16 16:06,0,0,box scary movies like happy death day event movies kids,,,920018115483725826,-0.2263,0.368,0.321,0.311
567,SierraSrgabbert,2017-10-16 16:05,0,0,getting ready go see happy death day friends today excised cant wait,,,920017949729153024,0.6597,0.184,0.439,0.377
568,ellie_smith1997,2017-10-16 16:05,0,0,neeeed see happy death day,,,920017867059449858,-0.0516,0.368,0.349,0.283
569,chlovanbart5,2017-10-16 16:05,2,1,wanna see happy death day,,,920017858851168258,-0.0516,0.368,0.349,0.283
570,Skylakagetis,2017-10-16 16:05,0,0,little pony happy death day creators,,,920017838181556224,-0.0553,0.329,0.309,0.362
571,Shilowilson,2017-10-16 16:05,0,0,slasher thriller happy death day scares million box office via,@DailyMailCeleb,,920017779649998849,-0.296,0.362,0.293,0.345
572,popplio,2017-10-16 16:05,0,4,happy death day good,,,920017775262777346,0.4019,0.339,0.574,0.087
573,donnydavis,2017-10-16 16:03,0,0,happy death day,,,920017473662939140,-0.0516,0.453,0.43,0.116
574,jonahray,2017-10-16 16:03,27,503,saw wee bit excited placement small movie poster dorm,@MST3K,#HappyDeathDay,920017376363528192,0.34,0.0,0.231,0.769
575,AmandaE0620,2017-10-16 16:02,0,0,review happy death day check want know,,,920017205647020032,0.0258,0.302,0.388,0.31
576,marilianarivera,2017-10-16 16:01,0,1,tienes que ver happy death day super buenaaa,,,920016958019469312,0.5719,0.236,0.461,0.303
577,musicfilmdiva,2017-10-16 16:01,1,2,mmt quick reviews darryl happy death day samantha hollins,,,920016811353133056,-0.0516,0.267,0.253,0.479
578,RTARL,2017-10-16 16:00,0,0,rtarl goes multiplexolodeon catch exciting new sound motion picture happy death day,,,920016698308251648,0.4588,0.197,0.348,0.455
579,kitimientertai1,2017-10-16 16:00,0,0,happy death day scares box office arab news,,,920016671808675841,-0.3818,0.42,0.247,0.333
580,gardnhoze,2017-10-16 16:00,0,0,happy death day,,,920016588576665600,-0.0516,0.453,0.43,0.116
581,Mumkey_Jones,2017-10-16 16:00,1,16,happy death day via,@YouTube,,920016556045864961,-0.0516,0.406,0.385,0.208
582,ekgekgekg,2017-10-16 15:59,0,0,happy death day entertaining still thinking,,,920016312230801410,0.4019,0.289,0.489,0.222
583,MoviesNewsdaily,2017-10-16 15:59,0,0,box scary movies like happy death day event movies kids forbes,,,920016255670673408,-0.2263,0.35,0.305,0.345
584,july_mardelin,2017-10-16 15:58,7,1,yo quiero ver happy death day,,,920016181494460416,-0.0516,0.336,0.319,0.345
585,con424chap,2017-10-16 15:58,0,1,happy death day must see,,,920016149990973440,-0.0516,0.368,0.349,0.283
586,DerickArmijo,2017-10-16 15:58,0,0,hard put cent song happy death day super last come,,,920016070949314560,0.5106,0.28,0.402,0.317
587,brookeburnsed,2017-10-16 15:57,1,7,somebody go see happy death day weekend,,,920015962937745408,-0.0516,0.31,0.294,0.397
588,giehmiam,2017-10-16 15:57,0,0,happy death day last newman mouse,,#MoviesInspiredByTheCatholicGuyShow,920015933241835520,-0.0516,0.336,0.319,0.345
589,_DiyaWiya,2017-10-16 15:57,1,1,tryna go see happy death day,,,920015914468368385,-0.0516,0.336,0.319,0.345
590,_krystalannette,2017-10-16 15:57,0,2,ver happy death day,,,920015860064022528,-0.0516,0.406,0.385,0.208
591,Bylsmadness,2017-10-16 15:55,0,0,blumhouse method full effect w ow,@blumhouse @UniversalHorror,,920015436237828100,0.0,0.0,0.0,1.0
592,Celebz777,2017-10-16 15:55,0,0,box scary movies like happy death day event movies kids,,#MovieIndustryNews,920015283078737921,-0.2263,0.368,0.321,0.311
593,Celebz777,2017-10-16 15:55,0,0,happy death day top movie box office openings ranked worst,,#MovieIndustryNews,920015281019334657,-0.5423,0.41,0.282,0.308
594,JoseReyes87,2017-10-16 15:55,0,2,grossed amount inflation,,#HappyDeathDay #GroundhogDay,920015242230366213,-0.1027,0.412,0.0,0.588
595,kayyleighalexis,2017-10-16 15:54,0,0,happy death day,,,920015201960783878,-0.0516,0.453,0.43,0.116
596,Mario_MHOL,2017-10-16 15:54,0,0,happy death day theatres palace,@AMC,#movietime,920015157539016706,-0.0516,0.368,0.349,0.283
597,markkenna,2017-10-16 15:54,0,0,happy death day smells sweet weekend box office via,@indiewire,,920015047421825025,0.4215,0.235,0.404,0.361
598,maycee_,2017-10-16 15:54,2,6,go watch happy death day,,,920015014064525312,-0.0516,0.368,0.349,0.283
599,starskyNOhutch,2017-10-16 15:52,0,0,still need check happy death day blade runner battle professor marston wonder women,,,920014708601745410,-0.4215,0.322,0.183,0.495
600,FilmFan1971,2017-10-16 15:52,0,0,great day films death stalin boys happy death day,@FatalAttractPod,,920014572282630145,0.0,0.379,0.379,0.243
601,milcyruss_,2017-10-16 15:51,0,0,neutral,,#HappyDeathDay,920014317071847424,0.0,0.0,0.0,1.0
602,aubrey_trottier,2017-10-16 15:50,0,2,im broke rn wanna see happy death day annabelle creation,,,920014148242690048,-0.2263,0.362,0.314,0.324
603,Taxtreats,2017-10-16 15:50,0,0,happy death day top movie box office openings ranked worst best,,#yycwalks,920014145705127936,0.1779,0.338,0.409,0.253
604,__kassidyrenee,2017-10-16 15:50,3,0,whose bringing see happy death day,,,920014115808014336,-0.0516,0.336,0.319,0.345
605,darxo__,2017-10-16 15:49,0,0,soo wanna go see happy death day,,,920013753168654337,-0.0516,0.31,0.294,0.397
606,TheAVClub,2017-10-16 15:49,0,4,weekend box happy death day scares happened,,,920013750262030338,-0.3818,0.45,0.264,0.286
607,ReajeahnaCohen,2017-10-16 15:48,0,0,wait see finially,,#HappyDeathDay,920013710386659338,0.0,0.0,0.0,1.0
608,bizunwrapped,2017-10-16 15:48,0,0,happy death day top movie box office openings ranked worst best,,,920013681978683392,0.1779,0.338,0.409,0.253
609,ShowbizSimon,2017-10-16 15:48,1,1,top movie box office openings piece,@ForbesShowbiz,#HappyDeathDay #42b69af83f25,920013538373988358,0.2023,0.0,0.265,0.735
610,ObiJonKenobi_,2017-10-16 15:47,0,0,questions want answered happy death day cycle body seem normal,,,920013426914553867,0.0258,0.245,0.314,0.44
611,JoseAmaya4Real,2017-10-16 15:46,0,0,amc movie theatre triple movie marston wonder happy death day,,,920013024684941313,-0.0516,0.25,0.237,0.513
612,HorrorHoneys,2017-10-16 15:46,2,12,theaters spoiler free,@ChassMM,#HappyDeathDay #SlasherHoney,920012992694992896,0.5106,0.0,0.623,0.377
613,Sean_OConnell,2017-10-16 15:45,0,0,happy death day shot original ending made test audiences furious via,@cinemablend,,920012873480491008,-0.3818,0.369,0.291,0.34
614,Movie_News_TV,2017-10-16 15:45,0,0,happy death day dies thrives box office breakdown october,,,920012734875312128,-0.0516,0.267,0.253,0.479
615,Feeds4U,2017-10-16 15:44,0,0,box scary movies like happy death day event movies kids,,#Business #News,920012538821058560,-0.2263,0.368,0.321,0.311
616,KQ92rocks,2017-10-16 15:43,0,0,top ten movies happy death day million blade runner million million,,,920012452724699136,0.1531,0.224,0.316,0.46
617,dveryman,2017-10-16 15:43,0,0,waiting happy death day,,,920012431455326208,-0.0516,0.406,0.385,0.208
618,cowardchain,2017-10-16 15:42,0,0,actually happy death day made wayyyyy profit bc relatively small budget opposed br million budget,,,920012148121595914,0.4019,0.173,0.293,0.533
619,Taxtreats,2017-10-16 15:42,0,0,happy death day top movie box office openings ranked worst best,,#Finance #Investme,920012074620735489,0.1779,0.338,0.409,0.253
620,newshot5,2017-10-16 15:42,0,0,young audiences flock happy death day,,,920011994350178305,-0.0516,0.336,0.319,0.345
621,voicelessbutter,2017-10-16 15:41,0,0,neutral,,#happydeathday,920011753286787072,0.0,0.0,0.0,1.0
622,Official_FAN,2017-10-16 15:40,3,4,treat new halloween,@alyjour,#HappyDeathDay,920011689994547202,0.4019,0.0,0.574,0.426
623,RickyDiess,2017-10-16 15:39,0,1,happy death day,,,920011401099276288,-0.0516,0.453,0.43,0.116
624,SamiShadow_,2017-10-16 15:39,0,1,happy death day,,,920011399815974912,-0.0516,0.453,0.43,0.116
625,hotnews115,2017-10-16 15:39,0,0,young audiences flock happy death day,,,920011301073702913,-0.0516,0.336,0.319,0.345
626,durritos,2017-10-16 15:38,0,7,fact da club played single time happy death day still disappoints,,,920011172140679168,-0.1027,0.332,0.311,0.357
627,bucktown_usa,2017-10-16 15:38,0,0,latest bucktown usa thanks,@kevin_powell,#happydeathday #pixarcoco,920011143325933568,0.4404,0.0,0.492,0.508
628,TomColemanTC,2017-10-16 15:37,0,0,happy death day top movie box office openings ranked worst best,,,920010833266139137,0.1779,0.338,0.409,0.253
629,ruthftgilinsky,2017-10-16 15:37,0,0,ya te dicho yo quiero ver happy death day,,,920010803532705794,-0.0516,0.267,0.253,0.479
630,vuthihonggiang1,2017-10-16 15:37,0,0,young audiences flock happy death day,,,920010796633075712,-0.0516,0.336,0.319,0.345
631,theDextazLab,2017-10-16 15:36,0,0,happy death day top movie box office openings ranked worst best,,,920010487055683584,0.1779,0.338,0.409,0.253
632,_MarissaReneee,2017-10-16 15:36,0,0,kinda wanna see happy death day heard anything good bad,,,920010472409260032,-0.2648,0.375,0.321,0.304
633,ElHeraldodeChis,2017-10-16 15:36,0,0,destrona blade runner en taquillas de eu,@OEMenlinea @ElHeraldodeChis,#CINE #HappyDeathDay,920010459004235777,0.0,0.0,0.0,1.0
634,trendguy,2017-10-16 15:35,0,0,latest fresh,,#happydeathday #pixarcoco,920010423021326336,0.3182,0.0,0.697,0.303
635,mc_perkinson,2017-10-16 15:35,0,0,believe killer lynnhaven,@AMC,#happydeathday,920010355446710272,-0.6486,0.683,0.0,0.317
636,NikitaRayy,2017-10-16 15:35,0,1,watching happy death day downtown kill time see kesha tonight,,,920010354893004800,-0.7096,0.446,0.192,0.363
637,_gregABM,2017-10-16 15:35,0,0,tryna go see happy death day,,,920010279672537089,-0.0516,0.336,0.319,0.345
638,btsmediang,2017-10-16 15:35,0,0,happy death day shot original ending made test audiences furious,,,920010262656139264,-0.3818,0.388,0.306,0.306
639,philthemovieguy,2017-10-16 15:35,0,1,neutral,,,920010237322686464,0.0,0.0,0.0,1.0
640,hotnew14,2017-10-16 15:34,0,0,young audiences flock happy death day,,,920010121547272192,-0.0516,0.336,0.319,0.345
641,linnieloowho,2017-10-16 15:34,5,8,shares feels,@HorrorHoneys @ChassMM,#HappyDeathDay,920010058737639424,0.296,0.0,0.688,0.313
642,Bbcnews121,2017-10-16 15:34,0,0,young audiences flock happy death day,,,920010045622046720,-0.0516,0.336,0.319,0.345
643,newyorktime11,2017-10-16 15:34,0,0,young audiences flock happy death day,,,920010041842954240,-0.0516,0.336,0.319,0.345
644,__JOURdannn,2017-10-16 15:34,0,0,going see either happy death day madea boo weekend,,,920010026047164416,-0.0516,0.267,0.253,0.479
645,PauletteMihale,2017-10-16 15:33,0,1,thank,,,920009937484505088,0.3612,0.0,1.0,0.0
646,KieranFloors,2017-10-16 15:33,0,0,see like preferred happy death day way,@AndyHerren,,920009843683090432,0.3182,0.277,0.44,0.284
647,SaigeHaley128,2017-10-16 15:33,2,6,wanna watch happy death day,,,920009830642978817,-0.0516,0.368,0.349,0.283
648,newshot6,2017-10-16 15:33,0,0,young audiences flock happy death day,,,920009822535409665,-0.0516,0.336,0.319,0.345
649,breakingnews377,2017-10-16 15:33,0,0,young audiences flock happy death day,,,920009787206758400,-0.0516,0.336,0.319,0.345
650,cnscx,2017-10-16 15:33,1,1,someone go watch happy death day w,,,920009750711910403,-0.0516,0.336,0.319,0.345
651,demoytautogroup,2017-10-16 15:32,0,0,young audiences flock happy death day,,,920009614099468288,-0.0516,0.336,0.319,0.345
652,realahhbarbie,2017-10-16 15:31,0,1,wanna go see happy death day,,,920009406150008832,-0.0516,0.336,0.319,0.345
653,Jackrig,2017-10-16 15:31,0,0,young audiences flock happy death day,,,920009220371636224,-0.0516,0.336,0.319,0.345
654,CZsWorld_Horror,2017-10-16 15:30,0,3,saw watch new things,,#HappyDeathDay,920009024799760386,0.0,0.0,0.0,1.0
655,TeaganKMannyy,2017-10-16 15:30,0,1,happy death day amazing everyone go see,,,920008966096035840,0.5574,0.253,0.487,0.26
656,945Country,2017-10-16 15:30,0,0,kills box office million weekend,,#HappyDeathDay,920008961461547009,-0.5423,0.467,0.0,0.533
657,L0_okman,2017-10-16 15:29,0,1,wb annabelle happy death day jeepers,,,920008788698189824,-0.0516,0.336,0.319,0.345
658,Naathygc,2017-10-16 15:29,0,0,gostei de um morte te happy death day,@YouTube,,920008748772614147,-0.0516,0.287,0.272,0.441
659,adrianatgodinez,2017-10-16 15:29,0,1,happy death day honestly good movie,,,920008737967894528,0.6908,0.252,0.619,0.129
660,paulmac708,2017-10-16 15:29,2,4,box scary movies like happy death day event movies kids forbes mobile,,#72b8f8ca1365,920008702840762369,-0.2263,0.333,0.291,0.376
661,joaoleite89,2017-10-16 15:28,0,1,filme alguma coisa de honestamente,,,920008564650991617,0.0,0.0,0.0,1.0
662,jenfurx,2017-10-16 15:28,0,0,watched happy death day tab yesterday solid,,,920008551187275777,0.1027,0.295,0.402,0.303
663,jrob16816,2017-10-16 15:27,0,1,great would recommend,,#HappyDeathDay,920008440784867328,0.765,0.0,0.868,0.132
664,sahiinmelike,2017-10-16 15:27,0,6,happy death day filmdi ya herkese,,,920008438792511488,-0.0516,0.336,0.319,0.345
665,LonsdaleCinema,2017-10-16 15:27,2,0,new happy death day mountain us ragnarok little pony final portrait adventures wonderland,,,920008370098266115,0.296,0.195,0.305,0.5
666,BroForceSquad,2017-10-16 15:27,1,3,ep send us questions anything horror movie related read,,#Halloween2018 #JigsawMovie #HappyDeathDay,920008272899465217,-0.5719,0.316,0.0,0.684
667,Aussiethunda,2017-10-16 15:27,0,0,happy death day penn square oklahoma,@AMC @amctheatres,,920008199465590784,-0.0516,0.336,0.319,0.345
668,pedrorenaud,2017-10-16 15:26,0,1,uci kinoplex happy death day pe,@ucicinemas,,920008107035627520,-0.0516,0.336,0.319,0.345
669,godnessofpop,2017-10-16 15:26,0,0,watching happy death day,,#trakt,920008026823843841,-0.0516,0.406,0.385,0.208
670,dcausupport,2017-10-16 15:26,0,0,love happy death day,,,920008017516597248,0.6124,0.305,0.617,0.078
671,baijacoby,2017-10-16 15:26,10,34,someone take see happy death day,,,920007943688515585,-0.0516,0.336,0.319,0.345
672,NotGilbertGrape,2017-10-16 15:25,0,1,happy death day name tree another movie fall metaphor earth,,,920007862616842240,-0.0516,0.25,0.237,0.513
673,kerns2013,2017-10-16 15:25,0,0,movie awful,@stevecook,#HappyDeathDay,920007837132128256,-0.4588,0.75,0.0,0.25
674,uniicohrn,2017-10-16 15:24,0,1,sooooo damn awesome,@UniversalHorror @jessica_rothe @israelbroussard,,920007657418821632,0.34,0.346,0.526,0.128
675,NoticiasVenezue,2017-10-16 15:23,0,1,happy death day anota otro tanto de para la blumhouse,,,920007302312284162,-0.0516,0.25,0.237,0.513
676,movietubeplus,2017-10-16 15:23,0,0,happy death day shot original ending made test audiences furious,,#movies,920007291062992896,-0.3818,0.388,0.306,0.306
677,AkiNikko,2017-10-16 15:23,0,1,happy birthday repost happy death day,,#kirishimaeijirou #bnha,920007262588022784,0.5423,0.273,0.517,0.21
678,taylor_syers,2017-10-16 15:23,0,0,someone go see happy death day,,,920007200893837312,-0.0516,0.336,0.319,0.345
679,BomfimFernando,2017-10-16 15:22,0,1,kinoplex happy death day,@UCI @ucicinemas,,920007106757120000,-0.0516,0.406,0.385,0.208
680,vorazenta,2017-10-16 15:21,0,0,aaaah toca confident em happy death day,,,920006770382262272,0.4588,0.264,0.466,0.27
681,thetownecinema,2017-10-16 15:20,0,0,happy death day starts,,,920006604249903104,-0.0516,0.406,0.385,0.208
682,faith_flawlezz,2017-10-16 15:20,0,0,happy death day,,,920006581600710658,-0.0516,0.453,0.43,0.116
683,Taybandzz_,2017-10-16 15:20,0,0,tryna go watch happy death day,,,920006498746372096,-0.0516,0.336,0.319,0.345
684,dani_sarai6,2017-10-16 15:19,0,0,best thing charming performance,@jessica_rothe,#HappyDeathDay #breakoutperformance,920006371868733440,0.8402,0.0,0.8,0.2
685,Saruppa,2017-10-16 15:19,0,0,happy death day ending raises plenty questions,,,920006339690160128,-0.0516,0.31,0.294,0.397
686,TheDudeBrosGAME,2017-10-16 15:18,4,5,check review happy death day,@YTRetweets @YTCreators @CalzhyRTs @NightRTs @opticrtweet @alienrts,,920006037775597568,-0.0516,0.368,0.349,0.283
687,rxpalmonari,2017-10-16 15:18,0,0,quero muito assistir happy death day,,,920005943760441344,-0.0516,0.336,0.319,0.345
688,amy_grech,2017-10-16 15:17,0,0,saw,,#HappyDeathDay,920005857978527746,0.0,0.0,0.0,1.0
689,TheDudeBrosGAME,2017-10-16 15:17,3,2,check review happy death day,@Flow_Rts @FearRTs @Retweet_Lobby @OLTRTs @Demented_RTs @Twitch_Alert,,920005829167742976,-0.0516,0.368,0.349,0.283
690,mrjamesstidham,2017-10-16 15:16,0,0,happy death day shot original ending made test audiences furious,,,920005554579394561,-0.3818,0.388,0.306,0.306
691,boldlygaying,2017-10-16 15:16,0,1,spoilers happy death day know really hit audience reaction carter told tree sleep,,,920005535545610245,-0.0516,0.21,0.199,0.591
692,nowtoronto,2017-10-16 15:16,0,2,happy death day solid horror film,,,920005427634606080,-0.5106,0.51,0.356,0.134
