,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score
396,Capta1nR0g3rs,2017-10-20 16:20,0,1,watching group friday night,,#HappyDeathDay,921471161225089025,0.0,0.0,0.0,1.0
397,carolmarques04,2017-10-20 16:19,0,0,happy death day rio de rj,@CinemarkOficial,,921470985341145088,-0.0516,0.336,0.319,0.345
398,rdowsa,2017-10-20 16:19,0,0,sister really watching movie called happy death day,,,921470964193529858,-0.0516,0.287,0.272,0.441
399,BlownHappyKid,2017-10-20 16:19,0,0,sorry mention naked felt edited like hope raw footage,@jessica_rothe,#HappyDeathDay,921470925027053569,0.6249,0.102,0.425,0.472
400,demaskingtape,2017-10-20 16:19,0,0,right killer happy death day even care see lol,,,921470839962460160,0.128,0.374,0.443,0.183
401,scaredlittlebug,2017-10-20 16:18,0,1,happy death day thanked bumpits credits,,,921470684101976064,0.6369,0.26,0.607,0.133
402,_Lopez_MF,2017-10-20 16:18,1,2,guess ima go watch happy death day,,,921470649301811200,-0.0516,0.31,0.294,0.397
403,mattyroden,2017-10-20 16:18,0,7,took dad see happy death day absolutely bricking pussy,,,921470628787613696,-0.0516,0.267,0.253,0.479
404,fabiola_pizana,2017-10-20 16:17,1,3,thank renee way movie good funny,,#HappyDeathDay,921470514790567936,0.8074,0.0,0.735,0.265
405,AIlTooEnchanted,2017-10-20 16:17,0,0,scene happy death day funny find anywhere online,,,921470394510577664,0.4019,0.252,0.426,0.323
406,_Vic_Tori_A__,2017-10-20 16:16,0,2,go see happy death day,,,921470203283648512,-0.0516,0.368,0.349,0.283
407,TraumaTrombley,2017-10-20 16:16,0,0,look supernatural mystery notice happy death day way like ghog day,@bghorror,,921470078583033857,0.3182,0.215,0.343,0.442
408,cmaitlandmm,2017-10-20 16:15,0,0,quick thoughts blade runner happy death day,,,921470015811063809,-0.0516,0.31,0.294,0.397
409,Reine_Lizeth,2017-10-20 16:14,1,2,still want go watch happy death day,,,921469683290685440,0.0258,0.302,0.388,0.31
410,niazology,2017-10-20 16:14,0,0,definitely recommend,,#HappyDeathDay,921469626499739648,0.6369,0.0,1.0,0.0
411,BlownHappyKid,2017-10-20 16:14,0,0,nearly told fool,,#investigation #HappyDeathDay,921469606275047425,-0.4404,0.592,0.0,0.408
412,niazology,2017-10-20 16:14,0,0,watched happy death day actually good,,,921469583990587393,0.4019,0.289,0.489,0.222
413,totorodile,2017-10-20 16:13,1,0,honestly disappointing thing happy death day didnt play cent song even movie,,,921469442407534592,-0.3476,0.4,0.293,0.307
414,jessiemaltin,2017-10-20 16:12,1,5,got screener tragedy glad liked happy death day,,,921469153885675520,0.0516,0.399,0.457,0.144
415,tjbl1986,2017-10-20 16:11,0,0,time see review follow bei cineworld,,#HappyDeathDay #bradleysquickreview,921469063334891520,0.0,0.0,0.0,1.0
416,HerCampus,2017-10-20 16:11,4,26,gave us inside scoop,@israelbroussard,#HappyDeathDay,921469003616473088,0.1531,0.0,0.348,0.652
417,SeanForPotus,2017-10-20 16:11,0,0,da actual ringtone happy death day,,,921468975644491776,-0.0516,0.336,0.319,0.345
418,Deathstroke_MDK,2017-10-20 16:11,0,0,still need go see happy death day blade runner free ticket free popcorn,,,921468932824936449,0.7506,0.168,0.444,0.388
419,alkhalifar,2017-10-20 16:10,0,0,happy death day brighton,@Cineworld,,921468680415916033,-0.0516,0.406,0.385,0.208
420,WorldOfWonder,2017-10-20 16:10,0,5,got hawt scary aka happy death day,@UniversalHorror @fbailey @TOMofLA @JSJdarling @RadioAndySXM,#9,921468615408455682,-0.5267,0.48,0.25,0.27
421,faqimsam,2017-10-20 16:10,0,1,happy death day ngam gak,,,921468585725214720,-0.0516,0.368,0.349,0.283
422,lester_theo,2017-10-20 16:10,0,0,whached happy death day chance whach yet,@ItsFunneh,#funnehfriday,921468576237850624,0.2023,0.287,0.419,0.294
423,gotclothess,2017-10-20 16:07,0,0,bir oynatma listesine video happy death day funny moments behind scenes backstage,@YouTube,,921468046111334400,0.4019,0.2,0.338,0.462
424,rachelleXray,2017-10-20 16:07,0,0,nak tgok happy death day,,,921467859808563200,-0.0516,0.368,0.349,0.283
425,ifyouseebeth,2017-10-20 16:06,0,0,seen happy death day definitely fucked head,,,921467749691469826,-0.4404,0.469,0.362,0.169
426,BlownHappyKid,2017-10-20 16:06,1,0,fairly enjoyable although sometimes film cult,,#HappyDeathDay #review,921467743135813633,0.4404,0.0,0.367,0.633
427,SCOTTMALFOY,2017-10-20 16:06,1,1,date night watching happy death day cineworld bristol,,,921467556447358977,-0.0516,0.287,0.272,0.441
428,megantanner_,2017-10-20 16:04,2,8,happy death day actually really good movie,,,921467163327811584,0.4576,0.264,0.466,0.27
429,josephcurrie23,2017-10-20 16:04,0,1,happy death day sick film,,,921467139055411200,-0.5423,0.558,0.287,0.155
430,ddelgado817,2017-10-20 16:03,0,0,gonna watch happy death day babe later high fuck lol,,,921467050836578304,-0.2263,0.372,0.327,0.302
431,JavierrDB,2017-10-20 16:03,0,0,un video de la misma vida una otra happy death day,@YouTube,,921466935732252672,-0.0516,0.235,0.223,0.542
432,robert_cashin,2017-10-20 16:03,0,0,great idea murdered girl repeating last day lovely dark,,#HappyDeathDay,921466874721984512,0.5423,0.24,0.432,0.328
433,FNQ98,2017-10-20 16:03,1,0,happy death day lancashire,@OdeonCinemas @aq47x_,,921466866186571776,-0.0516,0.406,0.385,0.208
434,MoragKim,2017-10-20 16:03,0,0,happy death day,,#100Horror,921466819126456321,-0.0516,0.453,0.43,0.116
435,KingJaycob,2017-10-20 16:02,1,5,really wanna see happy death day today,,,921466792094195712,0.0164,0.303,0.308,0.389
436,jessiemaltin,2017-10-20 16:02,0,4,pretty sure going check happy death day seen,@KevWatchedAFilm @GeekWithAnAfro @WilliamBibbiani,,921466786956001280,0.6486,0.228,0.538,0.234
437,joooceyyy,2017-10-20 16:02,0,0,really want go watch happy death day idk go watch alone work,,,921466583943340032,-0.2516,0.373,0.27,0.357
438,nick2travel,2017-10-20 16:01,0,0,happy death day leading cineplex victory week via,@fml_movies,#ShowYourScreens,921466531690795008,-0.0516,0.287,0.272,0.441
439,ravenmews,2017-10-20 16:01,0,1,saw happy death day absolute feels like fun,@HorrorbleCast,,921466438354984961,0.6808,0.224,0.546,0.23
440,johnsmiththeboi,2017-10-20 16:01,0,0,happy death day movie curious geeks becoming movie good character gets,,,921466345811832832,0.5574,0.262,0.441,0.297
441,CraigJWallace93,2017-10-20 16:01,0,1,hopefully revival,,#HappyDeathDay #slasher,921466335116357632,0.4019,0.0,0.73,0.27
442,_hectichannah,2017-10-20 16:00,0,2,anyone wanna see happy death day,,,921466288978796544,-0.0516,0.336,0.319,0.345
443,eyelovemovies,2017-10-20 16:00,0,1,friday tickets catch,,#lateshows #nightowl #TheSnowmanMovie #happydeathday #Geostorm,921466063929380866,0.0,0.0,0.0,1.0
444,extratv,2017-10-20 16:00,2,8,tonight new scream queen dishing movie,@jessica_rothe @UniversalHorror,#ExtraTV #HappyDeathDay,921466056987705344,-0.4019,0.351,0.0,0.649
445,Riley2342Riley,2017-10-20 15:59,0,1,happy death day looks like good movie,,,921465992789856256,0.6369,0.244,0.569,0.188
446,ravenmews,2017-10-20 15:59,0,1,absolute try try hip,,#happydeathday,921465932836249600,0.0,0.0,0.0,1.0
447,FrenzyYT,2017-10-20 15:59,0,0,happy death day simply best movie ever win oscar one,@jessica_rothe,,921465799600111616,0.8316,0.181,0.542,0.278
448,EdSigma,2017-10-20 15:58,0,0,october challenge lot uses groundhog day,,#HappyDeathDay,921465733120344064,0.0772,0.0,0.206,0.794
449,FilmsInFilms,2017-10-20 15:58,2,3,live back future repo man christopher happy death day grabbed trailer,,,921465620889309185,-0.0516,0.235,0.223,0.542
450,billthekirk,2017-10-20 15:58,0,0,maybe really temporal vortex like birthdays occur,,#HappyDeathDay,921465590757326855,0.4144,0.0,0.315,0.685
451,BlownHappyKid,2017-10-20 15:57,1,0,reminds death time would drama think,,#HappyDeathDay #review,921465493529210881,-0.5994,0.438,0.0,0.562
452,ejunkie2014,2017-10-20 15:57,0,1,happy death day dark jessica rothe gives great,,,921465457525252096,0.5994,0.234,0.467,0.299
453,jesslillie11,2017-10-20 15:57,0,2,happy death day advertised much put wanting see like played song,,,921465354592931841,0.5719,0.2,0.441,0.359
454,7_TicTac,2017-10-20 15:57,0,0,happy death day,,,921465325480239104,-0.0516,0.453,0.43,0.116
455,Rachel0293,2017-10-20 15:56,0,0,seen enjoyed found new beautiful,@jessica_rothe,#HappyDeathDay,921465225123115010,0.802,0.0,0.706,0.294
456,skrtbutera,2017-10-20 15:55,0,17,want watch happy death day also need get halloween costume makeup together,,,921464965470572544,0.0258,0.218,0.279,0.503
457,MrPatitoHead,2017-10-20 15:54,0,0,happy death day sounds like title horror story year old writes school creative writing essay,,,921464540675629056,0.128,0.285,0.341,0.375
458,BlownHappyKid,2017-10-20 15:53,0,0,see see tree interacting killer,,#fail #HappyDeathDay #review,921464435482464256,-0.6486,0.518,0.0,0.482
459,alicex_marylynx,2017-10-20 15:53,0,0,hopefully going see tuesday excitedddd,,#HappyDeathDay,921464306893574145,0.4019,0.0,0.403,0.597
460,Rated_MK17,2017-10-20 15:52,0,0,might go see happy death day get chinese food cuz cuz goddammit deserve,,,921464212005761024,-0.0516,0.21,0.199,0.591
461,SemourButtz,2017-10-20 15:52,0,1,happy death day brave seeing,,,921464116832800769,0.4939,0.3,0.546,0.154
462,The23rdSpring,2017-10-20 15:51,0,1,well seen cupcakes worst enemy besides tres leche cake fan instead toxic cupcakes,,#HappyDeathDay,921463844475584513,-0.6369,0.362,0.21,0.429
463,Chloe_Rielly,2017-10-20 15:51,0,4,actually really surprised,,#HappyDeathDay,921463828654813184,0.2944,0.0,0.523,0.477
464,BlownHappyKid,2017-10-20 15:50,0,0,shorter chandra bahadur teased us,@jessica_rothe,#fail #HappyDeathDay #review,921463546655006720,-0.296,0.355,0.0,0.645
465,KenMajor83,2017-10-20 15:50,0,1,quite enjoyed worked within first minutes sure found,,#HappyDeathDay,921463536265711616,0.7089,0.0,0.496,0.504
466,laurenmashley_,2017-10-20 15:49,1,2,got work take gonna go eat shogun watch happy death day say pretty good friday,,,921463471107125248,0.7096,0.158,0.397,0.445
467,rowbotmonster,2017-10-20 15:49,0,0,happy death day anticlimactic confrontation title,,,921463396914089987,-0.3612,0.481,0.287,0.233
468,richardkhornsey,2017-10-20 15:48,0,0,surprisingly good likeable characters witty scream meets groundhog,,#HappyDeathDay #CineworldUnlimited,921463159457746945,0.6597,0.182,0.547,0.27
469,soulflower226,2017-10-20 15:48,0,0,happy death day good,,,921463102411026432,0.4019,0.339,0.574,0.087
470,BlownHappyKid,2017-10-20 15:47,0,0,movie teased body ready brief goddamn head shoulders,,#fail #HappyDeathDay #review,921462989512957955,-0.4215,0.414,0.195,0.391
471,KH_Abul95,2017-10-20 15:47,0,0,happy death day west yorkshire,@VueCinemaS,,921462922458685441,-0.0516,0.368,0.349,0.283
472,SCC_StCharlesCC,2017-10-20 15:47,0,0,annual scary movie marathon join us get happy death day,,,921462852585689089,-0.296,0.374,0.311,0.316
473,emlbakr,2017-10-20 15:46,0,0,ooook awesome,,#HappyDeathDay,921462549459144704,0.6249,0.0,0.804,0.196
474,cinemasceneusa,2017-10-20 15:45,0,1,greg tillman review bachelors happy death day,@noeltmanning @Uberguberman @wgwgradio,,921462445478240258,-0.0516,0.31,0.294,0.397
475,starkanthonys,2017-10-20 15:44,0,3,happy death day,,#trakt,921462129496088576,-0.0516,0.453,0.43,0.116
476,JPearson96,2017-10-20 15:44,0,0,happy death day watch would nearly bad dying,,,921462099162824705,-0.5719,0.46,0.23,0.311
477,Darbmilne,2017-10-20 15:44,0,0,also enjoyed bleep happy death day watched earlier,,,921462076522094594,0.4767,0.245,0.44,0.314
478,BlownHappyKid,2017-10-20 15:44,0,0,buttocks accepted ask jupiter,@jessica_rothe,#fail #HappyDeathDay #review,921462029252218880,0.2732,0.0,0.412,0.588
479,FrailtyFool,2017-10-20 15:42,0,0,geostorm happy death day reserved go stayed kingsman new made evening great thanks,,,921461754835726336,0.7783,0.165,0.453,0.381
480,DuaineRoberts,2017-10-20 15:42,0,0,happy death day entertaining slasher genre new modern,,,921461614527827968,0.4019,0.252,0.426,0.323
481,kjegla,2017-10-20 15:41,0,1,happy death day konseptet er og det med en god porsjon filmens problem er den er,,,921461503831797763,-0.2023,0.27,0.238,0.492
482,MiddleIndex,2017-10-20 15:41,0,1,watching,@OdysseyCinemas @TangoIceBlastUK,#HappyDeathDay,921461287699341313,0.0,0.0,0.0,1.0
483,d33insanity,2017-10-20 15:40,0,0,watched happy death day shit scarier expected,,,921461051605991424,-0.5859,0.493,0.243,0.263
484,BlownHappyKid,2017-10-20 15:40,1,0,even certain content felt bit address,,#HappyDeathDay #review,921461043628531712,0.2732,0.0,0.296,0.704
485,DirlamHunter,2017-10-20 15:39,0,0,liked video happy death day movie review,@YouTube,,921460859951570947,0.3818,0.271,0.451,0.278
486,Fie_RS,2017-10-20 15:38,0,0,happy death day,,,921460618720305152,-0.0516,0.453,0.43,0.116
487,Iynxxbxm,2017-10-20 15:38,0,0,well happy death day mindfucked,,,921460529880694784,0.2263,0.333,0.496,0.171
488,catvix,2017-10-20 15:37,0,1,stoked see happy death day,@SJWSuperman,,921460436557549570,-0.0516,0.368,0.349,0.283
489,Lucia_Bell,2017-10-20 15:36,0,0,biggest crush seeing happy death day,@israelbroussard,,921460194692956160,-0.2023,0.451,0.303,0.246
490,8vivq,2017-10-20 15:36,0,2,neutral,@De7o_,#HappyDeathDay,921460045082251265,0.0,0.0,0.0,1.0
491,BlownHappyKid,2017-10-20 15:35,0,0,film deserved another version felt obvious scenes show,,#HappyDeathDay #review,921459837397078017,0.0,0.0,0.0,1.0
492,Big_BootyCece,2017-10-20 15:35,0,1,wanna go see jigsaw tonight happy death day wanna go wanna get drunk,,,921459817679646720,-0.3818,0.315,0.185,0.5
493,EmmaHall2302,2017-10-20 15:35,0,1,movie excited,,#HappyDeathDay,921459772737708032,0.34,0.0,0.706,0.294
494,laughzone1,2017-10-20 15:34,0,0,liked video bad baby happy death day attacks davidstv scary freak mom halloween horror,@YouTube,,921459545456693248,-0.9274,0.617,0.199,0.184
495,aidelyz,2017-10-20 15:33,0,0,seeing happy death day tomorrow fav guyyy,,,921459391072817155,0.4215,0.267,0.459,0.274
496,TAlhzeem,2017-10-20 15:33,0,0,happy death day cinema newcastle upon tyne,@Empire,,921459305131528192,-0.0516,0.31,0.294,0.397
497,jocelinh21,2017-10-20 15:32,0,0,excited go see happy death day tonight,,,921459013694427136,0.296,0.279,0.436,0.286
498,HighMadameShmoo,2017-10-20 15:31,0,0,kind want see snowman happy death day want waste time garbage,,,921458899575820289,0.25,0.313,0.453,0.234
499,emilyxvictoria,2017-10-20 15:29,0,0,see happy death day yes,,,921458456569184256,0.3612,0.317,0.52,0.163
500,BlownHappyKid,2017-10-20 15:29,0,0,cut many finally enough,,#HappyDeathDay #review,921458455533228033,-0.2732,0.412,0.0,0.588
501,Vanessaberry3,2017-10-20 15:28,0,0,happy death day,,,921458029048094720,-0.0516,0.453,0.43,0.116
502,BlownHappyKid,2017-10-20 15:28,0,0,talk good,,#HappyDeathDay #review,921458026195939328,0.4404,0.0,0.744,0.256
503,deggy20,2017-10-20 15:27,0,0,really wanna go see happy death day,,,921457946013429760,-0.0516,0.31,0.294,0.397
504,rosstmiller,2017-10-20 15:27,0,5,happy death day lot reductively halloween meets groundhog day still enough ideas,,,921457933472423936,-0.0516,0.222,0.21,0.568
505,BlownHappyKid,2017-10-20 15:25,1,0,theme film needed happens way fast consume,,#HappyDeathDay #review,921457468168916992,0.0,0.0,0.0,1.0
506,kmccarths,2017-10-20 15:25,0,0,happy death day great tbh,,,921457446199222275,0.5994,0.285,0.569,0.146
507,DazoMusicFan,2017-10-20 15:23,0,0,one understands need see jigsaw happy death day,,,921456947731329029,-0.0516,0.287,0.272,0.441
508,BlownHappyKid,2017-10-20 15:23,0,0,film attempted various given disjointed turns,,#Scream #TheBreakfastClub #HappyDeathDay #review,921456909441478656,-0.3182,0.315,0.0,0.685
509,ChasenScott,2017-10-20 15:22,2,1,new reviewing happy death day moment figure trying kill,@nightengalejr,,921456656235532288,-0.7096,0.47,0.202,0.328
510,false_rumors,2017-10-20 15:22,0,1,think dream geostorm risk instead seeing happy death day,,,921456603169280000,-0.0772,0.359,0.341,0.299
511,BlownHappyKid,2017-10-20 15:21,0,0,many elements another huge never see enough,,#HappyDeathDay #review,921456291012399107,0.3182,0.0,0.277,0.723
512,DorieBulthuis,2017-10-20 15:20,0,0,need someone take see happy death day like anyone wanna help needed,,,921456099718565888,0.6124,0.188,0.428,0.385
513,mamagigisays,2017-10-20 15:20,0,0,brought cam watch happy death day movie started time know wtf,@UniversalHorror @RegalMovies,,921456049932132352,-0.6124,0.397,0.191,0.412
514,Mike_Vlogs_YT,2017-10-20 15:20,0,2,got back cinema family seeing happy death day even know film decent,,,921455987181129731,-0.0516,0.222,0.21,0.568
515,Toa_of_Pi,2017-10-20 15:18,0,1,ordered waiting years ever update signed happy death day,,,921455671337418752,-0.0516,0.267,0.253,0.479
516,BlownHappyKid,2017-10-20 15:18,1,0,many remember given time,,#HappyDeathDay #review,921455626324185089,0.0,0.0,0.0,1.0
517,MuddySilence,2017-10-20 15:17,0,0,happy death day garbage film watched life,,,921455396228947969,-0.0516,0.31,0.294,0.397
518,BlownHappyKid,2017-10-20 15:17,1,0,main protagonist becomes main problem happens,,#HappyDeathDay #review,921455375722958848,-0.4019,0.351,0.0,0.649
519,BlownHappyKid,2017-10-20 15:15,1,0,laughs enough go,,#HappyDeathDay #review,921454902928445440,0.4939,0.0,0.615,0.385
520,yb_daveh,2017-10-20 15:15,0,0,seent happy death day trailer lo l,,,921454852336742400,-0.0516,0.336,0.319,0.345
521,dtjone__,2017-10-20 15:15,0,0,wanna see happy death day,,,921454782426112000,-0.0516,0.368,0.349,0.283
522,BlownHappyKid,2017-10-20 15:13,0,0,meets lower,,#MeanGirls #GroundhogDay #Scream #HappyDeathDay #review,921454440795779073,-0.296,0.688,0.0,0.313
523,JhengKaboom,2017-10-20 15:13,0,0,happy death day,,,921454329088786432,-0.0516,0.453,0.43,0.116
524,nnnaattaalliee,2017-10-20 15:11,0,3,want see happy death day sooooo,,,921453943569469440,0.0258,0.328,0.42,0.252
525,rae_coppola,2017-10-20 15:11,0,3,okay happy death day like groundhog day mixed scary tacky actually hilarious,,,921453855472275457,0.4019,0.297,0.452,0.251
526,JaredFilms,2017-10-20 15:11,0,0,follow back,@UniversalHorror,,921453737415204864,0.0,0.0,0.0,1.0
527,BlownHappyKid,2017-10-20 15:10,1,0,rating although content quite,,#HappyDeathDay #review,921453513619668992,0.0,0.0,0.0,1.0
528,AQ47x_,2017-10-20 15:10,0,0,happy death day lancashire,@OdeonCinemas,,921453484385472512,-0.0516,0.406,0.385,0.208
529,alconcierto,2017-10-20 15:09,0,0,happy death day logra que el cine slasher vuelva dominar,,,921453383667650560,-0.0516,0.25,0.237,0.513
530,adymaco,2017-10-20 15:09,0,0,happy death day logra que el cine slasher vuelva dominar,,,921453372640768000,-0.0516,0.25,0.237,0.513
531,editorialvid,2017-10-20 15:09,0,0,happy death day logra que el cine slasher vuelva dominar,,,921453362813554689,-0.0516,0.25,0.237,0.513
532,superfucho,2017-10-20 15:09,0,0,happy death day logra que el cine slasher vuelva dominar,,,921453351769903106,-0.0516,0.25,0.237,0.513
533,cinecinecine,2017-10-20 15:09,0,0,happy death day logra que el cine slasher vuelva dominar,,,921453340567003136,-0.0516,0.25,0.237,0.513
534,cine3x,2017-10-20 15:09,0,0,happy death day logra que el cine slasher vuelva dominar,,,921453330668376071,-0.0516,0.25,0.237,0.513
535,Jewstar00,2017-10-20 15:09,0,1,happy death day supposed comedy aswel vibe trailers give anyone whoes seen confirm,,,921453300075163649,0.3182,0.194,0.308,0.498
536,ALIFismail_,2017-10-20 15:09,1,2,movie happy death day pun mcm best jgk emm,,,921453272166121472,0.6124,0.219,0.444,0.337
537,carolinnatas,2017-10-20 15:09,0,0,logra que el cine slasher vuelva dominar la taquilla,,#HappyDeathDay #FelizDiaDeTuMuerte,921453254512381954,0.0,0.0,0.0,1.0
538,TheLightWalsall,2017-10-20 15:09,0,0,murder every day find check trailer,,#HappyDeathDay,921453222912577536,-0.6908,0.485,0.0,0.515
539,didifaizal_,2017-10-20 15:08,0,0,baru tengok cerita happy death day pun sama takleh trust kawan lol feel related gila,,,921453047926087680,0.7096,0.158,0.397,0.445
540,benjibou,2017-10-20 15:07,0,0,check activation right time,@Snapchat @UniversalPics,#HappyDeathDay,921452869886365698,0.0,0.0,0.0,1.0
541,BlownHappyKid,2017-10-20 15:06,1,0,cast appreciate helped entertained,,#HappyDeathDay #review,921452620455251968,0.6597,0.0,0.73,0.27
542,whatshouldwesee,2017-10-20 15:06,1,2,happy death day may well lying said enjoy,,,921452615841357824,0.1779,0.378,0.466,0.155
543,JordanHGus,2017-10-20 15:06,1,6,neutral,,#TheKillingofaSacredDeer #TheFloridaProject #TheSnowman #HappyDeathDay #Geostorm,921452597638086656,0.0,0.0,0.0,1.0
544,pccasestudy,2017-10-20 15:05,0,1,happy death day jesus h,,,921452426170834944,-0.0516,0.406,0.385,0.208
545,BillyMeachen,2017-10-20 15:05,0,3,went happy death day low think made enjoy actually quite good,,,921452322689085446,0.624,0.272,0.457,0.272
546,BlownHappyKid,2017-10-20 15:04,0,0,thank although onto tricked fair,,#HappyDeathDay #review,921452063841751041,0.4939,0.19,0.571,0.238
547,EricCzerniak,2017-10-20 15:04,0,0,happy death day good movie except weak motive killer,,,921452018635624449,-0.6705,0.512,0.304,0.184
548,Gabe_Franklin14,2017-10-20 15:03,0,0,happydeathday,,,921451824862949376,0.0,0.0,0.0,1.0
549,mikeythefisch,2017-10-20 15:03,0,0,neutral,,#Boxoffice #Boo2AMadeaHalloween #Geostrom #onlythebrave #HappyDeathDay #TheSnowman,921451821545152512,0.0,0.0,0.0,1.0
550,LunaEnGrey,2017-10-20 15:03,0,0,omg happy death day sooooooooooooooooooo good,,,921451817145421824,0.4019,0.289,0.489,0.222
551,__MSMAKAVELI,2017-10-20 15:03,0,0,happy death day,,,921451800644988928,-0.0516,0.453,0.43,0.116
552,DanielCambridg9,2017-10-20 15:02,0,0,worth watch anyone really enjoyed,,#happydeathday,921451681409388544,0.6697,0.0,0.647,0.353
553,sitkamovies,2017-10-20 15:02,0,0,rear window pg starting next happy death day coming justice league,,,921451664539754496,0.4939,0.205,0.374,0.421
554,hanstaufilm,2017-10-20 15:02,0,0,review film happy death day enjoy,,,921451543999729664,0.4588,0.283,0.5,0.217
555,hanstaufilm,2017-10-20 15:02,0,0,added video playlist happy death day movie review,@YouTube,,921451530611494918,-0.0516,0.287,0.272,0.441
556,NazyIslam,2017-10-20 15:02,0,0,pretty good film,@UniversalHorror,#HappyDeathDay,921451504711753728,0.7269,0.0,0.859,0.141
557,BlownHappyKid,2017-10-20 15:01,0,0,thank weird original specifically unrelated ghosts,@blumhouse,#HappyDeathDay #review,921451428777988096,0.4767,0.179,0.505,0.316
558,bentheslayer,2017-10-20 15:01,0,1,thoroughly enjoyed funny clever take horror review,,#HappyDeathDay,921451388198146048,0.7457,0.221,0.6,0.179
559,DrydenWire,2017-10-20 15:01,0,0,movie happy death day,,,921451217812832256,-0.0516,0.406,0.385,0.208
560,BeritagarID,2017-10-20 15:01,0,0,happy death day diberi rating poin oleh sementara rotten memberi rating persen,,,921451209193639937,-0.5423,0.362,0.186,0.452
561,KJCrighton,2017-10-20 15:00,0,1,seeing,@cineworld,#HappyDeathDay #CineworldUnlimited,921451133947797504,0.0,0.0,0.0,1.0
562,soundtrackgeek,2017-10-20 15:00,0,0,soundtrack happy death day,,,921451001084702720,-0.0516,0.406,0.385,0.208
563,moonlightmarin,2017-10-20 14:58,0,1,really want go see happy death day,,,921450645995114501,0.101,0.296,0.401,0.303
564,LiamUnderwood,2017-10-20 14:58,0,0,happy death day fun could done without trailer revealing much,,,921450596678488064,0.4767,0.218,0.391,0.391
565,morelifejas,2017-10-20 14:58,0,0,saw happy death day last,,,921450504701579264,-0.0516,0.368,0.349,0.283
566,ColeWBradley,2017-10-20 14:58,0,3,honestly whoever came gag universal logo happy death day deserves oscar,,,921450462963994624,0.1027,0.315,0.335,0.35
567,MaganaJenessa,2017-10-20 14:57,3,0,still wanna go see happy death day smh,,,921450266754416640,-0.3612,0.416,0.248,0.336
568,nuhanaziha,2017-10-20 14:55,0,1,happy death day,,,921449871776792576,-0.0516,0.453,0.43,0.116
569,Villelia,2017-10-20 14:55,0,2,cerita happy death day dah keluar fokkkk ive waitin fr,,,921449730672025600,-0.0516,0.25,0.237,0.513
570,KJLB2001,2017-10-20 14:53,0,5,literally guessed everything happens happy death day,,,921449238848049152,-0.0516,0.31,0.294,0.397
571,jordenleigh_,2017-10-20 14:53,0,4,wanna go see happy death day,,,921449226118291456,-0.0516,0.336,0.319,0.345
572,O_Conartist,2017-10-20 14:53,0,0,pumped see happy death day wanted see since first saw trailer xox,,,921449200545685504,-0.0516,0.222,0.21,0.568
573,eclecticreason,2017-10-20 14:52,0,0,none seeing happy death day,,,921449123047337984,0.0382,0.328,0.344,0.328
574,KatieHenk,2017-10-20 14:52,1,2,trying see happy death day tomorrow night,,,921449082027216898,-0.0516,0.31,0.294,0.397
575,McElrath_T,2017-10-20 14:52,0,0,fun mean totally called fun ride,,#HappyDeathDay,921449077778386946,0.765,0.0,0.623,0.377
576,Develongevity,2017-10-20 14:51,0,0,happy death day,,#backlog,921448785032761344,-0.0516,0.453,0.43,0.116
577,kyianxrairu,2017-10-20 14:50,0,1,thai movie man brats ang happy death day kay feel nako kato ng sige siya ug ka matay everyday ata idk haha nakalimot ko,,,921448613741453312,0.34,0.166,0.209,0.625
578,_imJustJayla,2017-10-20 14:50,0,0,must go see happy death day,,,921448459353444352,-0.0516,0.336,0.319,0.345
579,apriljonez,2017-10-20 14:49,1,2,happy death day good fight guy like bye independent bitch,,#smh,921448355770896387,-0.296,0.44,0.389,0.171
580,HeyItsTaeTheBae,2017-10-20 14:47,0,3,happy death day actually great take slasher films,,,921447914257383425,0.5994,0.234,0.467,0.299
581,AbdulAzri,2017-10-20 14:47,0,0,happy death day kinda good give,,,921447845122551808,0.3415,0.295,0.478,0.227
582,collinguilbeau,2017-10-20 14:46,0,5,tryna go watch happy death day game soemthing,,,921447594387271682,-0.0516,0.287,0.272,0.441
583,JLFilm,2017-10-20 14:44,0,0,review,@MetroUK,#HappyDeathDay,921447121097777153,0.0,0.0,0.0,1.0
584,X__Karma_,2017-10-20 14:44,0,0,happy death day madea movie,,,921446946841223169,-0.0516,0.368,0.349,0.283
585,TheRealBoujiNyy,2017-10-20 14:43,0,0,seeing happy death day,,,921446708797739008,-0.0516,0.406,0.385,0.208
586,ALi_ALAEQ,2017-10-20 14:42,1,0,happy death day,@Cineworld,,921446591155834880,-0.0516,0.453,0.43,0.116
587,colewalters4,2017-10-20 14:42,0,1,trying start know fact happy death day poor recreation day,,,921446522314686464,-0.5106,0.395,0.209,0.395
588,jhal02,2017-10-20 14:41,0,0,seeing time worked great,@UniversalHorror @MoviePass,,921446390420660225,0.6249,0.0,0.577,0.423
589,Zoya__xo,2017-10-20 14:41,0,3,wanna watch happy death day deadlines kmt,,,921446285273690112,-0.0516,0.31,0.294,0.397
590,isabelleossi,2017-10-20 14:40,0,0,saw happy death day really still better though,,,921446082063798272,0.4549,0.247,0.436,0.317
591,gaitoulabackder,2017-10-20 14:39,0,0,happy death day review,,,921445777125314563,-0.0516,0.406,0.385,0.208
