Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
738,joninhom,2017-10-21 13:46,0,0,gostei de um morte te happy death day,@YouTube,,9.21794745533e+17,-0.0516,0.287,0.272,0.441,Neu
739,sarahxwitches,2017-10-21 13:46,0,0,mayan open would go see happy death day closed renovating trying drive citybase,,,9.21794745038e+17,-0.0516,0.21,0.199,0.591,Neu
740,Jamesfilmcritic,2017-10-21 13:45,0,0,saw happy death day really really enjoyed congratulations hope see,@israelbroussard,,9.21794663388e+17,0.9057,0.162,0.63,0.208,Pos
741,argstrav13,2017-10-21 13:45,0,1,pretty good almost made cry one,,#HappyDeathDay,9.2179456725e+17,0.507,0.237,0.512,0.252,Pos
742,JamieRawsas,2017-10-21 13:44,0,0,still yet see happy death day,,,9.21794346705e+17,-0.0516,0.336,0.319,0.345,Neu
743,cherryycutie,2017-10-21 13:43,0,4,also finally saw happy death day loveddd,@jessica_rothe @israelbroussard,,9.21793993276e+17,-0.0516,0.31,0.294,0.397,Neu
744,juliaBeez,2017-10-21 13:42,0,1,done watching happy death day,,,9.21793935768e+17,-0.0516,0.368,0.349,0.283,Neg
745,jessicarolanx,2017-10-21 13:41,0,1,someone hates scary films masks confused watching happy death day cinema,,,9.21793679257e+17,-0.8225,0.559,0.168,0.273,Neg
746,letwjsnlive,2017-10-21 13:40,0,1,check happy death day,,,9.21793372163e+17,-0.0516,0.406,0.385,0.208,Neg
747,DaAstroKiiD,2017-10-21 13:39,0,0,thought abt happy death day,,,9.21793188092e+17,-0.0516,0.368,0.349,0.283,Neg
748,bartonj2410,2017-10-21 13:39,1,6,enjoyed jessica rothe great,,#HappyDeathDay,9.21793162725e+17,0.8126,0.0,0.787,0.213,Pos
749,miiszzaishah,2017-10-21 13:39,0,0,regranned happy death day stupid excited,@jessica_rothe,#happydeathday,9.21793093712e+17,-0.296,0.474,0.396,0.13,Neg
750,velvetcactus198,2017-10-21 13:39,0,0,entertaining good use red herrings ending would,@UniversalHorror,#psfr #CineworldUnlimited,9.2179301282e+17,0.7003,0.0,0.537,0.463,Pos
751,sweetIikehoneyy,2017-10-21 13:38,0,1,happy death day alright,,,9.21792945669e+17,0.2023,0.368,0.538,0.094,Pos
752,gabbiealyse_,2017-10-21 13:38,0,2,wanna see happy death day,,,9.21792867353e+17,-0.0516,0.368,0.349,0.283,Neg
753,alagona13,2017-10-21 13:38,0,0,happy death day movie full online oleh,@alagona13,,9.21792863771e+17,-0.0516,0.31,0.294,0.397,Neu
754,movie_mad,2017-10-21 13:38,0,0,issue site trying book screening happy death day,@cineworld,,9.21792749242e+17,-0.0516,0.287,0.272,0.441,Neu
755,dawndivinee,2017-10-21 13:38,0,1,happy death day good,,,9.2179274373e+17,0.4019,0.339,0.574,0.087,Pos
756,Smithy_Worldxx,2017-10-21 13:37,0,0,watching,,#HappyDeathDay,9.21792622586e+17,0.0,0.0,0.0,1.0,Neu
757,blumhousedvded,2017-10-21 13:37,1,1,got mic laptop set ashlee record episode get home work,,#HappyDeathDay,9.21792590731e+17,0.0,0.0,0.0,1.0,Neu
758,Jakey_boi_22,2017-10-21 13:37,0,0,tryna watch happy death day whose really,,,9.2179256671e+17,-0.0516,0.31,0.294,0.397,Neu
759,AwinLollipop,2017-10-21 13:37,0,1,wanna watch happy death day cinema,,,9.21792548511e+17,-0.0516,0.336,0.319,0.345,Neu
760,Carl_Regolino,2017-10-21 13:35,0,0,happy death day,,,9.2179218041e+17,-0.0516,0.453,0.43,0.116,Neg
761,farroukie,2017-10-21 13:35,0,0,pota ang happy death day nga pala,,,9.21792099624e+17,-0.0516,0.31,0.294,0.397,Neu
762,curiouslyp,2017-10-21 13:35,0,0,death double happy death day death v different tones worth seeing,,,9.21792073334e+17,-0.7964,0.525,0.251,0.224,Neg
763,DJHOWARD1982,2017-10-21 13:34,0,4,seeing,@UniversalHorror @Blumhouse @VueCinemas @BearMcCreary,#HappyDeathDay #CwmbranCinema,9.21791911912e+17,0.0,0.0,0.0,1.0,Neu
764,glazedlily,2017-10-21 13:34,0,1,realized really enjoyed happy death day,,,9.21791756421e+17,0.528,0.283,0.514,0.204,Pos
765,ohanajelena,2017-10-21 13:33,0,0,depois eu finalmente vou assistir happy death day,,,9.21791527873e+17,-0.0516,0.287,0.272,0.441,Neu
766,LadybellBell,2017-10-21 13:33,0,0,someone described happy death day scream meets mean girls convincing needed spent saturday night movies,,,9.21791473494e+17,-0.0516,0.275,0.267,0.458,Neu
767,ManLikeImran,2017-10-21 13:32,0,0,happy death day basically trippy chick flick,,,9.21791382473e+17,-0.0516,0.31,0.294,0.397,Neu
768,siwaedu,2017-10-21 13:32,0,0,box happy death day drops jackie falls,,,9.2179122132e+17,-0.0516,0.31,0.294,0.397,Neu
769,irvanmuda,2017-10-21 13:30,0,0,cewe di happy death day mukanya kadang rada mirip britney spears,,,9.21790842368e+17,-0.0516,0.235,0.223,0.542,Neu
770,Nlong_funkofan3,2017-10-21 13:30,0,2,got seeing movie loved definitely getting happy death day dvd comes disc,,#HappyDeathDayMovie,9.21790731702e+17,0.7506,0.176,0.464,0.36,Pos
771,evaeva61979707,2017-10-21 13:30,0,1,adopts conventional time recycle technique yet twists almost regarded story typical fable,,#HappyDeathDay,9.21790723619e+17,0.1779,0.0,0.134,0.866,Neu
772,itsJilly1,2017-10-21 13:28,0,1,happy death day bad baby brings cupcake called happy via,@YouTube,,9.21790423756e+17,0.0,0.356,0.356,0.288,Pos
773,DaisyVicEdwards,2017-10-21 13:28,1,4,spectacular means concept cool fun time,,#HappyDeathDay,9.21790408418e+17,0.6808,0.0,0.583,0.417,Pos
774,supermelan,2017-10-21 13:28,0,1,unpredictable full,,#Happydeathday,9.2179031725e+17,0.0,0.0,0.0,1.0,Neu
775,DannyShookNews,2017-10-21 13:28,0,0,box happy death day drops jackie,,#DSNBusiness,9.21790305259e+17,-0.0516,0.336,0.319,0.345,Neu
776,GypsyDreams06,2017-10-21 13:28,0,0,gyp watching happy death day regal cinemas kendall village imax rpx,,,9.21790239786e+17,-0.0516,0.235,0.223,0.542,Neu
777,KJMiyake,2017-10-21 13:27,0,0,happy death day pretty damn mindfucking lel,,,9.21790153756e+17,0.0772,0.4,0.418,0.182,Pos
778,anaaxliyaanaa,2017-10-21 13:27,1,0,wanna watch happy death day,,,9.21790133141e+17,-0.0516,0.368,0.349,0.283,Neg
779,aaroncoe28,2017-10-21 13:27,0,1,bother watching happy death day,,,9.21790119023e+17,-0.3818,0.525,0.308,0.167,Neg
780,Lesjimenez11,2017-10-21 13:26,0,0,want see happy death day,,,9.21789778144e+17,0.0258,0.358,0.459,0.183,Pos
781,faranzm_,2017-10-21 13:25,0,0,nak tengok tombiruo nak tengok happy death day,,,9.21789571557e+17,-0.0516,0.287,0.272,0.441,Neu
782,monetberm,2017-10-21 13:24,0,4,saw happy death day,@RubyModine,,9.21789358197e+17,-0.0516,0.406,0.385,0.208,Neg
783,marknelsoncomic,2017-10-21 13:24,1,4,seen happy death day despite abysmal title cracking wee,,,9.21789316766e+17,-0.0516,0.267,0.253,0.479,Neu
784,minayvargas,2017-10-21 13:23,0,0,go see happy death day tonight ima mad,,,9.2178896275e+17,-0.5267,0.449,0.234,0.316,Neg
785,lloydy1189,2017-10-21 13:22,0,0,hi tried booking happy death day thurs session timed confirmation,@cineworld @rochester,,9.21788680675e+17,-0.0516,0.25,0.237,0.513,Neu
786,charliesbliss,2017-10-21 13:21,0,1,wanna go se happy death day,,,9.21788420271e+17,-0.0516,0.336,0.319,0.345,Neu
787,vivistwt,2017-10-21 13:19,0,0,uh expecting happy death day th never tell watching idk wat,,,9.217880851e+17,0.0248,0.231,0.296,0.473,Neu
788,Rotting_Zombie,2017-10-21 13:19,0,0,happy death day horror film groundhog day meets slasher genre fun wholly original,,,9.21788074845e+17,0.1779,0.305,0.373,0.321,Pos
789,Alexa17Wood,2017-10-21 13:18,2,2,happy death day full movie,,#HappyDeathDayMovie #HappyDeathDay #horrormovies #Thriller #FridayThe13th #Friday13th,9.21787688264e+17,-0.0516,0.368,0.349,0.283,Neg
790,JFGinDigital3D,2017-10-21 13:17,0,0,time deathly double bill happy death day death,,,9.21787640986e+17,-0.6249,0.473,0.224,0.303,Neg
791,moetivating,2017-10-21 13:17,0,0,help mountain happy death day,,,9.21787438175e+17,0.3612,0.317,0.52,0.163,Pos
792,JaySpliffin,2017-10-21 13:17,2,1,happy death day movie waste money,,,9.21787425265e+17,-0.4588,0.5,0.276,0.224,Neg
793,dhaimhahotx,2017-10-21 13:17,0,0,happy death day,,,9.21787417707e+17,-0.0516,0.453,0.43,0.116,Neg
794,hayleeben,2017-10-21 13:16,0,9,want go see happy death day fucking,,,9.21787251784e+17,0.0258,0.302,0.388,0.31,Pos
795,charleemcleish,2017-10-21 13:16,0,0,get see awesome movie,,#geekgirl #horror #happydeathday,9.21787223435e+17,0.6249,0.0,0.577,0.423,Pos
796,Dolan_Twin_Ning,2017-10-21 13:15,0,3,probably going see happy death day movies later tonite,,,9.21787141382e+17,-0.0516,0.267,0.253,0.479,Neu
797,ChammyIRL,2017-10-21 13:15,1,1,happy death day would deffo recommend,,#happydeathday,9.21786998515e+17,0.3182,0.298,0.473,0.229,Pos
798,LamyHutabarat,2017-10-21 13:14,0,0,thought tombs gonna kill see coming well lesson number trust one,@UniversalHorror,,9.21786745653e+17,-0.0,0.255,0.364,0.38,Neu
799,etcgiftstudio,2017-10-21 13:12,0,0,happy death day silly horror movie laughs scares,,,9.21786162901e+17,-0.4588,0.5,0.4,0.1,Neg
800,MovieCriticDave,2017-10-21 13:11,0,1,full swing new opening night film horror release,,#PFF26 #RapidReviews #ITonya #HappyDeathDay,9.21785976175e+17,-0.5719,0.346,0.0,0.654,Neu
801,CountryLester13,2017-10-21 13:11,0,0,happy death day movie review christopher landon jessica israel,,,9.21785962333e+17,-0.0516,0.267,0.253,0.479,Neu
802,Beyondskordei,2017-10-21 13:10,0,0,going see happy death day friends,,,9.21785779273e+17,0.4404,0.285,0.496,0.219,Pos
803,LamyHutabarat,2017-10-21 13:09,0,0,watched today loved wish could gift know fake great job,@UniversalHorror,,9.21785579993e+17,0.8885,0.143,0.627,0.23,Pos
804,marjbarcia,2017-10-21 13:09,0,1,madalas singer minsan nasa happy death day,,,9.21785556107e+17,-0.0516,0.31,0.294,0.397,Neu
805,jacklloyd13,2017-10-21 13:08,0,0,happy death day good slasher humorous likeable,,#HappyDeathDay,9.21785157761e+17,0.8074,0.215,0.674,0.11,Pos
806,jelrosefely,2017-10-21 13:07,0,0,nahan ko mo watch og happy death day,,,9.21785097632e+17,-0.0516,0.287,0.272,0.441,Neu
807,scayyx_,2017-10-21 13:07,0,1,hintay nalang ako pirated ng happy death day hahaahahhuhuhuhu,,,9.21785055579e+17,-0.0516,0.267,0.253,0.479,Neu
808,emilywillis99,2017-10-21 13:07,0,4,wanna see happy death day,,,9.21784903725e+17,-0.0516,0.368,0.349,0.283,Neg
809,EmilyMarieTorr1,2017-10-21 13:06,2,0,want go see happy death day,,,9.21784893977e+17,0.0258,0.328,0.42,0.252,Pos
810,fufabunny,2017-10-21 13:06,0,5,saw motorcyclist highway yr crashes lands head happy death day child,,,9.21784691552e+17,-0.0516,0.235,0.223,0.542,Neu
811,DominicRoberti,2017-10-21 13:05,0,0,neutral,,#happydeathday,9.21784503894e+17,0.0,0.0,0.0,1.0,Neu
812,MagicBeliever93,2017-10-21 13:05,0,3,happy death day awesome scary reminded scream,,,9.21784467282e+17,-0.25,0.5,0.398,0.102,Neg
813,viveesmeralda,2017-10-21 13:05,1,1,happy death day domina la,,,9.21784429873e+17,-0.0516,0.368,0.349,0.283,Neg
814,AliffAzhary,2017-10-21 13:04,0,0,happy death day lit af uhuh,,,9.21784358251e+17,-0.0516,0.336,0.319,0.345,Neu
815,vrai777,2017-10-21 13:04,0,0,box happy death day drops jackie falls v,,#tech #,9.21784311229e+17,-0.0516,0.31,0.294,0.397,Neu
816,weeyanna,2017-10-21 13:04,0,1,happy death day hmm,,,9.21784285392e+17,-0.0516,0.406,0.385,0.208,Neg
817,noahthegorgeous,2017-10-21 13:04,0,0,least happy death day better flatliners,,,9.21784154828e+17,-0.6121,0.539,0.227,0.234,Neg
818,alagona13,2017-10-21 13:02,0,0,watch happy death day full movie,,,9.2178388578e+17,-0.0516,0.336,0.319,0.345,Neu
819,w00fparty,2017-10-21 13:02,0,1,happy death day corny take male friends anyway v important message ty,,#consent,9.21783795091e+17,0.743,0.185,0.531,0.284,Pos
820,BlaBlaShowTV,2017-10-21 13:00,0,0,nuestra corresponsal con el elenco de,@nanycardenas,#HappyDeathDay #BlaBlando,9.2178329008e+17,0.0,0.0,0.0,1.0,Neu
821,RealHawaiiLuna,2017-10-21 13:00,0,0,someone tell happy death day scary,,,9.21783203824e+17,-0.5267,0.514,0.268,0.217,Neg
822,Dav3_O_Mac,2017-10-21 13:00,0,0,bad,,#happydeathday,9.21783194793e+17,-0.5423,1.0,0.0,0.0,Neg
823,BornToPootle,2017-10-21 13:00,0,0,happy death day much better thought would enjoyable self knowing without smug,,,9.21783165043e+17,0.6134,0.25,0.432,0.318,Pos
824,pms221969,2017-10-21 12:59,0,0,love horror movies wait see,,#HappyDeathDay,9.21783133968e+17,0.128,0.339,0.385,0.275,Pos
825,veryluckylady88,2017-10-21 12:59,0,0,better,,#HappyDeathDay,9.21783124132e+17,0.4404,0.0,1.0,0.0,Pos
826,javiergoody,2017-10-21 12:59,0,0,box happy death day drops jackie falls,,,9.21783020931e+17,-0.0516,0.31,0.294,0.397,Neu
827,KathleenVPrice,2017-10-21 12:58,0,2,anyone want watch happy death day fun human would make interesting,,,9.21782716035e+17,0.7269,0.187,0.526,0.287,Pos
828,kmatt_21,2017-10-21 12:58,0,0,happy death day,,,9.21782659911e+17,-0.0516,0.453,0.43,0.116,Neg
829,razanahxahmad,2017-10-21 12:57,0,1,alaaaa hm watched happy death day,,,9.21782428502e+17,-0.0516,0.336,0.319,0.345,Neu
830,FKried,2017-10-21 12:56,0,0,waiting watch basically given ever sleeping,,#happydeathday,9.21782296386e+17,0.0,0.0,0.0,1.0,Neu
831,leffamaailma,2017-10-21 12:56,0,1,kuka tappaa uudestaan ja nyt elokuvateattereissa,,#HappyDeathDay,9.2178216742e+17,0.0,0.0,0.0,1.0,Neu
832,maliaersss,2017-10-21 12:55,0,0,happy death day,,,9.21782094653e+17,-0.0516,0.453,0.43,0.116,Neg
833,H_Ruipeng,2017-10-21 12:55,0,0,yah definitely comedy happy death day,,#happydeathday #movienight #friday # #https,9.21782010888e+17,0.6124,0.264,0.601,0.135,Pos
834,lehellas,2017-10-21 12:55,0,1,happy death day pr,@CinemarkOficial,,9.21781993293e+17,-0.0516,0.406,0.385,0.208,Neg
835,TerresaWilcher,2017-10-21 12:55,0,0,box happy death day drops jackie falls,,,9.2178189833e+17,-0.0516,0.31,0.294,0.397,Neu
836,janprcsmille,2017-10-21 12:54,0,0,happy death day,,,9.21781774661e+17,-0.0516,0.453,0.43,0.116,Neg
837,JayWachop,2017-10-21 12:54,0,0,happy death day ang cool yan,,,9.21781736803e+17,0.2732,0.302,0.465,0.233,Pos
838,SteezussChristt,2017-10-21 12:54,1,1,still really wanna go see happy death day,,,9.21781698836e+17,-0.0516,0.287,0.272,0.441,Neu
839,Nutchez_myl,2017-10-21 12:54,0,0,happy death day,,,9.21781694709e+17,-0.0516,0.453,0.43,0.116,Neg
840,Hxikal_,2017-10-21 12:54,0,0,happy death day anyoneeee,,,9.21781630582e+17,-0.0516,0.406,0.385,0.208,Neg
841,ninjatulp,2017-10-21 12:53,0,0,happy death day,,,9.21781524487e+17,-0.0516,0.453,0.43,0.116,Neg
842,R_ViewMovies,2017-10-21 12:53,0,1,happy death day quite jump scares clever enough reference influences whilst,,,9.21781447665e+17,0.099,0.32,0.339,0.341,Neu
843,HRindyAstuty,2017-10-21 12:53,0,0,watching happy death day others pakuwon mall,,,9.21781404581e+17,-0.0516,0.31,0.294,0.397,Neu
844,mom0ring,2017-10-21 12:51,0,0,watched happy death day pretty fun jessica rothe really good oh god gorgeous,,,9.2178100548e+17,0.9419,0.132,0.666,0.202,Pos
845,codywgillespie,2017-10-21 12:51,0,1,disappointed happy death day,,,9.2178090623e+17,-0.5106,0.598,0.316,0.085,Neg
846,itsmemarvin,2017-10-21 12:50,0,0,neutral,,#HappyDeathDay,9.21780854573e+17,0.0,0.0,0.0,1.0,Neu
847,rivercityjon,2017-10-21 12:50,0,0,box happy death day drops jackie falls,,#business #news,9.2178083481e+17,-0.0516,0.31,0.294,0.397,Neu
848,realyjs,2017-10-21 12:50,0,0,happy death day,,,9.21780701334e+17,-0.0516,0.453,0.43,0.116,Neg
849,saurabhft,2017-10-21 12:49,0,0,literally horror thriller,,#SFTFilmReview #HappyDeathDay #reaction,9.2178037797e+17,-0.5106,0.607,0.23,0.164,Neg
850,skylerzane,2017-10-21 12:48,0,0,google connected fancy watching happy death day decided snow bad movie,,,9.21780296995e+17,-0.5719,0.387,0.194,0.419,Neu
851,anselmuskane,2017-10-21 12:48,0,0,watching happy death day,@cinema21,,9.21780279182e+17,-0.0516,0.406,0.385,0.208,Neg
852,teentoora,2017-10-21 12:48,0,0,gostei de um murder mystery happy death day crypt tv,@YouTube,,9.21780198693e+17,-0.7096,0.446,0.192,0.363,Neg
853,itsamandaross,2017-10-21 12:48,0,3,little fucker wrote happy death day bag candy store omg,,,9.21780182734e+17,-0.6674,0.431,0.187,0.382,Neg
854,sometimesKysen,2017-10-21 12:48,0,0,going see happy death day heard basically groundhog day slasher hopefully good,,,9.21780140061e+17,0.6597,0.184,0.439,0.377,Pos
855,BetaPieBrony,2017-10-21 12:47,0,0,dark comedy horror movie loved,,#HappyDeathDay,9.21780031722e+17,0.4019,0.306,0.529,0.165,Pos
856,devisaviraa,2017-10-21 12:47,0,0,recommend read watch happy death day,,,9.21779957701e+17,0.3182,0.298,0.473,0.229,Pos
857,richhomiemadz,2017-10-21 12:47,0,0,ugh wanna go see happy death day bad mad,,,9.21779921533e+17,-0.8658,0.635,0.175,0.19,Neg
858,CarlosRedmond,2017-10-21 12:47,0,0,box happy death day drops jackie falls,,,9.21779890483e+17,-0.0516,0.31,0.294,0.397,Neu
859,fatalroadie00,2017-10-21 12:46,0,0,happy death day new video,,,9.21779820883e+17,-0.0516,0.368,0.349,0.283,Neg
860,BaazarMaya,2017-10-21 12:46,0,0,happy death day full movie hd,,,9.21779797051e+17,-0.0516,0.336,0.319,0.345,Neu
861,KervinMarketing,2017-10-21 12:45,0,0,box happy death day drops jackie falls,,#business #news,9.21779566163e+17,-0.0516,0.31,0.294,0.397,Neu
862,khaerysobri,2017-10-21 12:45,0,0,kenapa happy death day tak keluar lagi kat genting,,,9.21779535242e+17,-0.0516,0.267,0.253,0.479,Neu
863,howeirdo,2017-10-21 12:44,0,0,type movies tong happy death day,,,9.21779355403e+17,-0.0516,0.336,0.319,0.345,Neu
864,hasrulhashim,2017-10-21 12:44,0,0,happy death day cinemas kuala,@MBO,,9.21779282217e+17,-0.0516,0.368,0.349,0.283,Neg
865,1bsachs,2017-10-21 12:44,0,1,screening plans happy death day las olas one uruguayan film playing chicago international film vanish,,,9.21779280443e+17,0.1531,0.182,0.257,0.561,Neu
866,springdayslut,2017-10-21 12:44,0,0,amazing omg,,#happydeathday,9.21779270451e+17,0.5859,0.0,0.792,0.208,Pos
867,celticbeauty1,2017-10-21 12:44,0,0,seen love,@UniversalHorror,,9.21779228039e+17,0.6369,0.0,0.808,0.192,Pos
868,kayetannn,2017-10-21 12:43,0,0,bad happy death day og geostorm,,,9.21778981938e+17,-0.5719,0.525,0.262,0.213,Neg
869,VegeCinema,2017-10-21 12:42,0,0,happy death day movie full online,@VegeCinema,,9.21778801667e+17,-0.0516,0.336,0.319,0.345,Neu
870,u_asyrafroslan,2017-10-21 12:42,0,0,macam happy death day je,,,9.21778798227e+17,-0.0516,0.368,0.349,0.283,Neg
871,sophhsox,2017-10-21 12:42,0,1,happy death day worst film would never recommend anyone,,,9.21778609622e+17,-0.7514,0.537,0.197,0.266,Neg
872,VegeCinema,2017-10-21 12:41,0,0,happy death day movie full online,,,9.21778510142e+17,-0.0516,0.336,0.319,0.345,Neu
873,cjdl_hss_hwu,2017-10-21 12:41,0,0,watch,,#ILoveYouBut #HappyDeathDay,9.21778428634e+17,0.0,0.0,0.0,1.0,Neu
874,georginalamb,2017-10-21 12:40,0,0,managed see happy death day watching enjoy time x,@bastilledan,,9.21778342122e+17,0.4588,0.247,0.437,0.316,Pos
875,___J00___,2017-10-21 12:40,0,0,quero ir e happy death day tbm hahahaha,,,9.21778320383e+17,-0.0516,0.31,0.294,0.397,Neu
876,OriginalStrange,2017-10-21 12:40,0,0,cinema waiting happy death day,,,9.21778305565e+17,-0.0516,0.368,0.349,0.283,Neg
877,husni_zayn,2017-10-21 12:39,0,2,mcm best glerr cter happy death day yg dh tgok rating kit,,,9.21778069547e+17,0.6124,0.188,0.38,0.433,Neu
878,__dejaniece,2017-10-21 12:39,0,0,wanna go see happy death day get til,,,9.21778033665e+17,-0.0516,0.287,0.272,0.441,Neu
879,AntBit,2017-10-21 12:39,0,0,bitch happy death day daughter laughed quite bit reference wearing,,,9.2177789446e+17,-0.25,0.377,0.328,0.294,Neg
880,Taxtreats,2017-10-21 12:38,0,0,box happy death day drops jackie falls,,#yycwalks,9.21777727963e+17,-0.0516,0.31,0.294,0.397,Neu
881,dleeemlq,2017-10-21 12:38,0,0,box happy death day drops jackie falls golden,,,9.21777692026e+17,-0.0516,0.287,0.272,0.441,Neu
882,puteriasma99_,2017-10-21 12:37,0,0,happy death day looks interesting tho,,,9.21777408042e+17,0.3612,0.293,0.481,0.226,Pos
883,bizunwrapped,2017-10-21 12:35,0,0,box happy death day drops jackie falls,,,9.21776899357e+17,-0.0516,0.31,0.294,0.397,Neu
884,og_starr,2017-10-21 12:34,1,5,main name happy death day tree whole time watching kept thinking goat,@treefrei3,,9.21776652602e+17,-0.0516,0.222,0.21,0.568,Neu
885,Lucas_Wyrsch,2017-10-21 12:34,0,0,box happy death day drops jackie falls,,,9.21776645123e+17,-0.0516,0.31,0.294,0.397,Neu
886,WaffleEda,2017-10-21 12:33,0,4,happy death day izle onuda izlemelisin,,,9.21776416266e+17,-0.0516,0.336,0.319,0.345,Neu
887,K1ngIvan_00,2017-10-21 12:33,0,1,happy death day good af,,,9.21776402542e+17,0.4019,0.312,0.528,0.16,Pos
888,VegeCinema,2017-10-21 12:32,0,0,happy death day movie online,@VegeCinema,,9.21776322372e+17,-0.0516,0.368,0.349,0.283,Neg
889,yutaberry,2017-10-21 12:32,0,0,nonton happy death day diapit oleh pasangan muda mudi yang sibuk kemudian saya merasa sangat,,#PejuangLDR,9.2177631306e+17,-0.0516,0.189,0.18,0.631,Neu
890,yongsowonhi,2017-10-21 12:32,0,1,watching happy death day hahaha,,,9.21776299135e+17,0.5267,0.295,0.553,0.152,Pos
891,talskyRM,2017-10-21 12:32,0,0,happy death day movie bomb,,,9.21776152427e+17,-0.5267,0.555,0.289,0.156,Neg
892,vcrespo1234,2017-10-21 12:31,0,0,need someone see happy death day,,,9.2177602763e+17,-0.0516,0.336,0.319,0.345,Neu
893,chrstntzn,2017-10-21 12:31,0,0,ganda ng happy death day exciting hahahahahahaha,,,9.21775965978e+17,0.4588,0.264,0.466,0.27,Pos
894,mancillabigail,2017-10-21 12:31,0,1,want guy like carter happy death day,,,9.21775922881e+17,0.3818,0.271,0.521,0.208,Pos
895,megmerda,2017-10-21 12:31,0,0,anyone want go see happy death day tonight please,,,9.21775889742e+17,0.34,0.241,0.451,0.309,Pos
896,callie_greep,2017-10-21 12:30,0,4,someone come see happy death day,,,9.21775745949e+17,-0.0516,0.336,0.319,0.345,Neu
897,lithiumdan,2017-10-21 12:30,0,0,movies see happy death day,,#movies #happydeathday #blumhouse #fatherson,9.21775693847e+17,-0.0516,0.368,0.349,0.283,Neg
898,TMRlikesbananas,2017-10-21 12:30,0,0,happy death day,,,9.21775660959e+17,-0.0516,0.453,0.43,0.116,Neg
899,bedftCon,2017-10-21 12:30,0,1,yung birthday na ringtone talaga happy death day ang nagpeplay sa utak ko pay hindi nagfufunction ng maayos,,,9.21775647743e+17,-0.1531,0.221,0.154,0.625,Neu
900,princessamarys,2017-10-21 12:29,1,6,wanna see happy death day badd,,,9.21775571474e+17,-0.0516,0.336,0.319,0.345,Neu
901,shadowbox137,2017-10-21 12:29,0,1,happy death day,,,9.21775353962e+17,-0.0516,0.453,0.43,0.116,Neg
902,jennygaxiola,2017-10-21 12:27,0,1,happy death day great movie,,,9.21775023186e+17,0.5994,0.285,0.569,0.146,Pos
903,MelisTweetingg,2017-10-21 12:27,0,0,wanna go cinema see happy death day,,,9.21775022465e+17,-0.0516,0.31,0.294,0.397,Neu
904,Shad0wingD,2017-10-21 12:26,0,0,saw happy death day drive theater last say fuck,,,9.2177475478e+17,-0.5719,0.433,0.216,0.351,Neg
905,Izyankhair,2017-10-21 12:25,0,1,happy death day bad,,,9.21774567219e+17,-0.5719,0.612,0.306,0.083,Neg
906,raddnrust,2017-10-21 12:25,0,1,happy death day good movie weekend,,,9.21774452622e+17,0.4019,0.289,0.489,0.222,Pos
907,naltbby,2017-10-21 12:25,0,1,happy death day good,,,9.21774388022e+17,0.4019,0.339,0.574,0.087,Pos
908,Lamia_MU46,2017-10-21 12:24,0,0,happy death day,,,9.21774085713e+17,-0.0516,0.453,0.43,0.116,Neg
909,therealkissv,2017-10-21 12:22,0,0,hugging bag popcorn entire lol,,#happydeathday,9.21773755701e+17,0.6808,0.0,0.651,0.349,Pos
910,ooowem,2017-10-21 12:22,0,0,happy death day kapag akala mo nagawa na nya tas hindi pa pala ugh u dont know upset every time,,,9.21773603699e+17,-0.2062,0.243,0.213,0.544,Neu
911,daphneguylaine,2017-10-21 12:20,0,1,one happy death day,,,9.21773255539e+17,-0.0516,0.406,0.385,0.208,Neg
912,FadlinDzaaba,2017-10-21 12:20,0,0,hahahaha better tgok happy death day hahahah,,,9.21773222215e+17,0.4019,0.269,0.455,0.276,Pos
913,vckybtst,2017-10-21 12:20,0,2,guys go watch happy death day ang ganda,,,9.21773120943e+17,-0.0516,0.287,0.272,0.441,Neu
914,maurinaa_,2017-10-21 12:19,0,2,tell ass cried watching happy death day,,,9.21773028224e+17,-0.743,0.599,0.222,0.18,Neg
915,marymurphay,2017-10-21 12:19,0,0,go see happy death day,,,9.21772926881e+17,-0.0516,0.368,0.349,0.283,Neg
916,odetovalerie,2017-10-21 12:19,0,8,alright happy death day actually good love thrillers rom coms like perfect mix two,,,9.21772882917e+17,0.9349,0.13,0.67,0.2,Pos
917,FairuzSyahira,2017-10-21 12:17,0,5,happy death day movie save money,,,9.21772348353e+17,0.4588,0.283,0.5,0.217,Pos
918,HERBOLUCIANO,2017-10-21 12:16,0,0,want come see happy death day,,,9.21772245622e+17,0.0258,0.328,0.42,0.252,Pos
919,NOFSpodcast,2017-10-21 12:16,7,26,rough night last stay bed listen week talk happy death day,,#NightmareonFilmStreet #horror,9.21772200021e+17,-0.0516,0.235,0.223,0.542,Neu
920,DaveForey,2017-10-21 12:15,0,0,groundhog slasher film particularly scary funnier thought enjoyable,,#HappyDeathDay,9.21771922362e+17,0.3368,0.243,0.409,0.348,Pos
921,31HorrorMovies,2017-10-21 12:15,1,1,going see happy death day,,,9.21771909792e+17,-0.0516,0.368,0.349,0.283,Neg
922,keyzbrql,2017-10-21 12:14,0,0,yayain mo lang ako manood nang happy death day nakoo lab na kita hahahhaha lools,,,9.21771770625e+17,-0.0516,0.189,0.18,0.631,Neu
