Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
359,swicht19,2017-10-17 17:11,0,1,making go see happy death day least,@shmayla_tody,,920396879724269568,-0.0516,0.31,0.294,0.397,Neu
360,PriiincessKaay,2017-10-17 17:11,0,1,wanna go see happy death day friday,,,920396872874946560,-0.0516,0.31,0.294,0.397,Neu
361,JaredOrrell45,2017-10-17 17:11,0,0,going see happy death day movies glad tuesday cheap take,,,920396757774815232,0.4215,0.222,0.381,0.398,Neu
362,Wlady_Music,2017-10-17 17:10,0,0,happy death day de primera en las taquillas de,,,920396671078551553,-0.0516,0.267,0.253,0.479,Neu
363,morlaghan,2017-10-17 17:09,0,2,nice see proud ruby happy death day proud deserves everything,,,920396410868072448,0.8316,0.181,0.588,0.231,Pos
364,Boss_TKillaaa,2017-10-17 17:09,0,0,going see happy death day tonight,,,920396389477216256,-0.0516,0.336,0.319,0.345,Neu
365,boxofficemojo,2017-10-17 17:07,38,74,monday,@BladeRunner @ForeignerMovie,#BoxOffice #HappyDeathDay,920395897384591360,0.0,0.0,0.0,1.0,Neu
366,itv24_org,2017-10-17 17:06,0,0,online,,#Happy #Death #Day #Download #Movie,920395626738720768,0.0,0.0,0.0,1.0,Neu
367,BetterCallRaul_,2017-10-17 17:06,0,0,happy death day good date,,,920395543725080576,0.4019,0.312,0.528,0.16,Pos
368,TheBoxOfficeGuy,2017-10-17 17:05,0,0,mon,,#BladeRunner2049 #HappyDeathDay #Foreigner #AmericanMade #MountainBetweenUs #It #Kingsman,920395422190800896,0.0,0.0,0.0,1.0,Neu
369,_damarisitzel,2017-10-17 17:05,0,5,mad saw happy death day instead como cortar tu patan,,,920395404793040898,-0.5267,0.399,0.208,0.393,Neg
370,harrisonbatesy,2017-10-17 17:05,0,0,going review happy death day interested sure see,@GraceRandolph,,920395399906471936,0.5859,0.235,0.524,0.241,Pos
371,papppii,2017-10-17 17:03,0,1,think imma go see happy death day tkm,,,920394867750121473,-0.0516,0.287,0.272,0.441,Neu
372,itv24_org,2017-10-17 17:02,0,0,happy death day online download movie heart full watch happy death day,,,920394690809151488,-0.1027,0.336,0.319,0.345,Neu
373,cristenjansson,2017-10-17 17:02,0,0,literal,,#HappyDeathDay,920394670194094080,0.0,0.0,0.0,1.0,Neu
374,BuzzyVisuals,2017-10-17 17:01,1,1,got free tix see happy death day ridge movie starts pull,,,920394446344212480,0.4767,0.206,0.37,0.423,Neu
375,BUTCHHH99,2017-10-17 17:01,4,7,happy death day roommate one killing,,,920394309383479296,-0.6808,0.553,0.247,0.2,Neg
376,CenkBaytinaz,2017-10-17 17:01,0,0,happy death day,,#nw,920394299367452674,-0.0516,0.453,0.43,0.116,Neg
377,ClearboxPR,2017-10-17 17:01,6,15,excited special screening tomorrow night treat,@Universal_Irl @moviehouseni,#HappyDeathDay,920394290563637250,0.7783,0.0,0.722,0.278,Pos
378,C_Raiaaaaa,2017-10-17 17:00,0,1,seeing happy death day officially want look like,@raylynn93,,920394032190238720,0.3818,0.253,0.487,0.26,Pos
379,nickowen2,2017-10-17 16:58,0,1,happy death day bad good way,,,920393714802950146,-0.2023,0.463,0.412,0.125,Neg
380,jaywriting84,2017-10-17 16:56,0,1,happy death day would literally stay,,#RepublicanAMovie,920393202502336517,-0.0516,0.336,0.319,0.345,Neu
381,tmpowellCW44,2017-10-17 16:56,1,12,thanks defend happy death day,@DrewOnTheRadio,,920393195665723393,0.4019,0.312,0.528,0.16,Pos
382,kgtf22,2017-10-17 16:55,0,0,consecutivo en el gracias,,#HappyDeathDay,920392922067062785,0.0,0.0,0.0,1.0,Neu
383,kmayer26,2017-10-17 16:55,0,1,happy death day solid,,,920392809244479490,0.1027,0.382,0.52,0.098,Pos
384,Omikron7291,2017-10-17 16:55,0,1,surprised become number one box office,@jessica_rothe,#HappyDeathDay,920392795222835200,0.296,0.0,0.444,0.556,Neu
385,oldgyrrl,2017-10-17 16:54,0,0,see watching happy death day amc theatres westshore,,#HappyDeathDayMovie,920392659327430656,-0.0516,0.287,0.272,0.441,Neu
386,mikaeIuh,2017-10-17 16:53,0,2,seeing happy death day later tonight review later,,,920392444470022146,-0.0516,0.287,0.272,0.441,Neu
387,Domichi67,2017-10-17 16:52,0,0,happy death day father country jean jacques love,,,920392094031728640,0.6124,0.232,0.47,0.298,Pos
388,luugabriellee,2017-10-17 16:51,0,0,gente vamos assistir happy death day comigo por favor,,,920391955963670530,0.3612,0.239,0.393,0.368,Pos
389,mmjCRACK,2017-10-17 16:51,0,0,finally seeing happy death day,,,920391954994749441,-0.0516,0.368,0.349,0.283,Neg
390,HalloweenEddie,2017-10-17 16:51,0,0,think babysitter hit see posts one happy death day,,,920391943988715520,-0.0516,0.267,0.253,0.479,Neu
391,hyspnoticx,2017-10-17 16:51,0,1,marque como happy death day,,,920391929405345797,-0.0516,0.368,0.349,0.283,Neg
392,starkanthonys,2017-10-17 16:51,0,3,cinema jaunt happy death day,,,920391718456918017,-0.0516,0.368,0.349,0.283,Neg
393,UniPicturesCAN,2017-10-17 16:50,4,3,get,,#HappyDeathDay,920391522276831234,0.0,0.0,0.0,1.0,Neu
394,fra_jba,2017-10-17 16:49,0,1,hace mucho tiempo que una con un final,@UniversalHorror @CinemarkChile,#FelizDiaDeTuMuerte,920391388042317825,0.0,0.0,0.0,1.0,Neu
395,thisisvedo,2017-10-17 16:48,0,0,rated happy death day learn add watchlist,,,920391204466028544,-0.0516,0.31,0.294,0.397,Neu
396,rf_sants,2017-10-17 16:48,0,0,gonna watch happy death day know gonna shitty movie else gonna,,,920391105748848640,-0.5859,0.391,0.193,0.417,Neu
397,AIHGamingNews,2017-10-17 16:48,0,0,horror movie happy death day reigning top box halloween season going get,,,920391046252679168,-0.4767,0.36,0.261,0.379,Neu
398,FreddyInSpace,2017-10-17 16:48,13,123,happy death day one creative spins slasher whole lot fun surprisingly jessica rothe makes,,,920390987763146754,0.802,0.156,0.484,0.36,Pos
399,elPeriodicoDM,2017-10-17 16:47,0,1,happy death day lidera las taquillas en,,,920390777041166336,-0.0516,0.31,0.294,0.397,Neu
400,jessicarothes,2017-10-17 16:47,0,1,watching happy death day,,#checkTrakt #trakt,920390716571996160,-0.0516,0.406,0.385,0.208,Neg
401,CuteAndSheHoop,2017-10-17 16:45,0,0,happy death day,,,920390442717515778,-0.0516,0.453,0.43,0.116,Neg
402,Carlosmave,2017-10-17 16:45,0,0,happy death day santiago de,@Cinemark_peru,,920390358265147393,-0.0516,0.368,0.349,0.283,Neg
403,sydleyloo,2017-10-17 16:45,0,0,happy death day worth seeing,,,920390320671555584,0.1779,0.339,0.487,0.174,Pos
404,lailafryy,2017-10-17 16:44,3,3,someone please take see happy death day,,,920389971642593287,0.2732,0.281,0.432,0.288,Pos
405,lcina,2017-10-17 16:43,0,0,happy death day day cinemas medlock crossing,@Regal @regalmovies,,920389894924578821,-0.0516,0.31,0.294,0.397,Neu
406,SykoShadow,2017-10-17 16:42,0,0,theatre bout watch happy death day,,,920389527935516675,-0.0516,0.336,0.319,0.345,Neu
407,rejectnation,2017-10-17 16:42,1,6,happy death day repeats box office,,,920389470381363201,-0.0516,0.336,0.319,0.345,Neu
408,JETROCKETSKATES,2017-10-17 16:41,0,1,happy death day ground hog day solving murder see,,,920389436042563584,-0.5423,0.437,0.31,0.254,Neg
409,TimJKaiser,2017-10-17 16:41,0,0,happy death day better sucker groundhog day love every time,,,920389363279769600,0.5423,0.316,0.468,0.216,Pos
410,toemab,2017-10-17 16:41,0,1,wants see happy death day lol,,,920389344942284800,0.3818,0.291,0.485,0.224,Pos
411,_ShunMeOut_,2017-10-17 16:41,0,1,seen happy death day,,,920389235902959621,-0.0516,0.406,0.385,0.208,Neg
412,palacecinemas,2017-10-17 16:41,0,2,see opens,,#HappyDeathDay #BladeRunner2049 #PalaceCentral #Sydney,920389207960571905,0.0,0.0,0.0,1.0,Neu
413,gam_eir,2017-10-17 16:40,0,1,saw coming soon,,#happydeathday #filmreview #horror #horrormovies,920389067702984704,0.0,0.0,0.0,1.0,Neu
414,twolinepass,2017-10-17 16:40,0,2,want go see happy death day florida project plz respond u seen one thx advance,,,920389006415851521,0.4404,0.18,0.406,0.415,Neu
415,Nisha_Jay97,2017-10-17 16:40,0,2,want get food see happy death day,,,920388974832705536,0.0258,0.302,0.388,0.31,Pos
416,elgrace7,2017-10-17 16:38,0,1,want see happy death day tn someone go w,,,920388632510332929,0.0258,0.281,0.36,0.36,Neu
417,Mr24feak,2017-10-17 16:37,0,0,watching happy death day every tueday october starpass bei concourse plaza multiplex cinemas,@5,,920388372471918593,-0.0516,0.21,0.199,0.591,Neu
418,Kipi_GD,2017-10-17 16:36,0,1,saw trailer horror movie happy death day actually looked probably going check,,,920388144385667074,-0.5994,0.374,0.182,0.443,Neu
419,Happinessisgold,2017-10-17 16:36,0,0,make main character unlikable start redeem ad movie,,#happydeathday,920388017185001474,0.0,0.0,0.0,1.0,Neu
420,Phantom6781,2017-10-17 16:35,0,0,going see happy seeing clue much want see,,#HappyDeathDay #ItMovie2017 #movienight,920387869587509250,0.6124,0.0,0.455,0.545,Neu
421,DaeDaviDavie,2017-10-17 16:34,0,2,roommate made cupcakes watched happy death day ima eat two,,,920387675382800384,-0.0516,0.25,0.237,0.513,Neu
422,AmmonMiller,2017-10-17 16:32,0,4,wow happy death day terrible,,,920387129980608512,0.128,0.452,0.484,0.065,Pos
423,Reese_GotDaJuic,2017-10-17 16:32,0,0,happy death day,,,920387046283366400,-0.0516,0.453,0.43,0.116,Neg
424,jameslipton033,2017-10-17 16:32,0,0,happy death day almost ended,,,920386935700508677,-0.0516,0.368,0.349,0.283,Neg
425,thisisvedo,2017-10-17 16:30,0,3,happy death day,,,920386638089457665,-0.0516,0.453,0.43,0.116,Neg
426,filmfreak75,2017-10-17 16:30,0,0,representing screening courtesy pacific place,@filmfreakmafia @moviepass @AMC,#HappyDeathDay,920386620129464320,0.3612,0.0,0.385,0.615,Neu
427,CinemaSalem,2017-10-17 16:29,0,0,also showing happy death day starting tickets sale lego ninjago stronger leaving,,,920386405012004875,0.34,0.203,0.328,0.469,Neu
428,love_belfast,2017-10-17 16:29,15,12,like win tickets frat party cinema rt click,,#HappyDeathDay,920386266251882497,0.8402,0.0,0.643,0.357,Pos
429,ZillaZomber2,2017-10-17 16:29,0,0,ha gustado un de la impactante historia oculta en happy death day,@YouTube,,920386238821040130,0.296,0.205,0.321,0.474,Neu
430,_hemmhemm,2017-10-17 16:28,0,0,q leve ver happy death day obrigada de nada,,,920386137230921728,-0.0516,0.287,0.272,0.441,Neu
431,FieerLara,2017-10-17 16:25,2,1,ik heb iemand nodig om happy death day mee te kijken lol,,,920385286881804295,0.3818,0.201,0.335,0.464,Neu
432,clipsonlinetv,2017-10-17 16:24,0,0,box happy death day takes blade runner,,#Movies #Film,920385028059750400,-0.0516,0.31,0.294,0.397,Neu
433,JessAnderson95,2017-10-17 16:24,0,0,going see happy death day bae,,,920385018274426880,-0.0516,0.336,0.319,0.345,Neu
434,WilliamBibbiani,2017-10-17 16:24,0,20,also happy death day kill curse seen mother shape water,,,920384925387206656,-0.8555,0.555,0.17,0.275,Neg
435,MizBellaBlack,2017-10-17 16:23,0,0,come celebrate amazing client scott hit horror film happy death day us,,,920384753005576192,0.5574,0.295,0.434,0.271,Pos
436,__superkamiguru,2017-10-17 16:23,1,4,movies happy death day looks good fuck,,,920384735020535813,-0.2023,0.435,0.388,0.176,Neg
437,nick_malbeuf,2017-10-17 16:22,1,2,happy death day actually lot silly enjoyed quote,,,920384582389764097,0.4939,0.244,0.506,0.25,Pos
438,civilgorepod,2017-10-17 16:21,0,1,happy death day fun throwback rating hurt still great,,,920384316517048320,0.5859,0.326,0.496,0.179,Pos
439,faiedanish,2017-10-17 16:21,0,1,perhhh happy death day dah keluar nak tengok pleasee,,,920384195712532482,-0.0516,0.267,0.253,0.479,Neu
440,Luafnova_,2017-10-17 16:20,0,1,leva pra ver happy death day pff cof cof,,,920384050849861632,-0.0516,0.267,0.253,0.479,Neu
441,AlinaflorisX,2017-10-17 16:18,0,0,happy death day,,,920383471608107013,-0.0516,0.453,0.43,0.116,Neg
442,Screen_Queens,2017-10-17 16:18,2,0,happy week review surprise horror hit happy death day,,,920383438758088705,0.2263,0.36,0.45,0.19,Pos
443,homerpower2000,2017-10-17 16:18,0,1,neutral,,#NowWatching #HappyDeathDay,920383428159332352,0.0,0.0,0.0,1.0,Neu
444,sebassy_,2017-10-17 16:17,1,0,like know sounds crazy saw exactly movie needed,,#HappyDeathDay,920383290120454144,0.0258,0.22,0.229,0.55,Neu
445,purplemaplegame,2017-10-17 16:17,0,1,spoiling happy death day via,@YouTube,,920383233317134336,-0.0516,0.368,0.349,0.283,Neg
446,trailer_watch,2017-10-17 16:16,0,0,happy death day trailers clips movieclips trailer via,@YouTube,,920383040156782592,-0.0516,0.287,0.272,0.441,Neu
447,sebassy_,2017-10-17 16:15,0,1,big fan since loved seeing,@israelbroussard,#theblingring #HappyDeathDay #greatmovie,920382869536620544,0.7351,0.0,0.674,0.326,Pos
448,j_ceperley,2017-10-17 16:14,0,0,looking like fall inside watching first,,#HappyDeathDay,920382626564894720,0.3612,0.0,0.333,0.667,Neu
449,jasminrodri9963,2017-10-17 16:14,0,0,happy death day de primera en las taquillas de,,,920382494276505600,-0.0516,0.267,0.253,0.479,Neu
450,sebassy_,2017-10-17 16:12,1,1,loved even teared,@thatsdopetho,#HappyDeathDay #GoSeeIt,920381930067058689,0.5994,0.0,0.661,0.339,Pos
451,Chel0__,2017-10-17 16:11,0,0,happy death day estuvo mucho mejor de lo q esperaba,,,920381717214527491,-0.0516,0.267,0.253,0.479,Neu
452,TheRyanMacLean,2017-10-17 16:10,0,1,watch happy death day,,,920381476927029248,-0.0516,0.406,0.385,0.208,Neg
453,RaulMartinezP3,2017-10-17 16:10,0,0,happy death day de primera en las taquillas de,,,920381454781206528,-0.0516,0.267,0.253,0.479,Neu
454,breonnadbrooks,2017-10-17 16:09,0,0,happy death day,,,920381359528513538,-0.0516,0.453,0.43,0.116,Neg
455,gmvieiraa,2017-10-17 16:09,0,0,bolado happy death day nem foi tudo isso,,,920381256864583688,-0.0516,0.287,0.272,0.441,Neu
456,cartoondeath,2017-10-17 16:08,0,0,initial happy death day one referring apparently really good fun smart slasher,,,920381105752158208,0.8603,0.16,0.552,0.288,Pos
457,erskinerecords,2017-10-17 16:08,0,1,happy death day,,,920381105672458241,-0.0516,0.453,0.43,0.116,Neg
458,mynameJakeva_,2017-10-17 16:08,1,0,wanna go see happy death day,,,920381014702198784,-0.0516,0.336,0.319,0.345,Neu
459,BuboMusic,2017-10-17 16:08,0,0,para que la cuenten watching happy death day plaza las,,,920380924973400064,-0.0516,0.25,0.237,0.513,Neu
460,The_lame_gedric,2017-10-17 16:07,0,0,happy death day sucked,,,920380760200159232,-0.4939,0.595,0.319,0.086,Neg
461,Mooie_Mooie9,2017-10-17 16:06,0,0,movies kids,,#HappyDeathDay,920380513839468544,0.0,0.0,0.0,1.0,Neu
462,_Stephyy17,2017-10-17 16:05,0,0,happy death day good recommend guys watch,,,920380362727002113,0.6369,0.244,0.569,0.188,Pos
463,LaflacaAilad,2017-10-17 16:05,0,0,dice que te es mala en mi,,,920380276060061696,0.0,0.0,0.0,1.0,Neu
464,noticias24,2017-10-17 16:05,1,2,happy death day de primera en las taquillas de,,,920380270792015877,-0.0516,0.267,0.253,0.479,Neu
465,Caleb_Brentley,2017-10-17 16:05,0,0,happy death day still pretty interesting,,,920380269768605696,0.6908,0.252,0.619,0.129,Pos
466,creetureshow,2017-10-17 16:05,5,19,thanks,,,920380227749998592,0.4404,0.0,1.0,0.0,Pos
467,Wildswood,2017-10-17 16:04,0,0,three funerals christmas castrations jeffrey dahmer throws party three sister sara happy death day despicable,,,920379996786524160,-0.0258,0.272,0.268,0.46,Neu
468,LaflacaAilad,2017-10-17 16:04,0,0,happy death day esta es mala la yo mire el muchas expectativas que,,,920379950741499905,-0.0516,0.21,0.199,0.591,Neu
469,MeganMeganlum,2017-10-17 16:03,0,4,love,,,920379860505300992,0.6369,0.0,1.0,0.0,Pos
470,pzullicious,2017-10-17 16:03,0,0,apa happy death day actually drastic change mood scary action,,,920379770277208064,-0.5267,0.399,0.208,0.393,Neg
471,Mary_december19,2017-10-17 16:03,0,0,happy death day,,,920379682704441344,-0.0516,0.453,0.43,0.116,Neg
472,panainforma,2017-10-17 16:02,0,0,cine film de horror happy death day desplaza en la taquilla,,,920379594095636480,-0.5994,0.394,0.192,0.415,Neu
473,ScottWamplerBMD,2017-10-17 16:02,2,32,home lobotomy ringtone happy death day stuck head four,,,920379450839224321,-0.296,0.378,0.237,0.385,Neu
474,BubblegumDean,2017-10-17 16:01,0,0,happy death day u killed,@jessica_rothe,,920379362754605056,-0.6908,0.641,0.282,0.076,Neg
475,joshuacolonn,2017-10-17 16:00,0,2,dollar burger night happy death day,,,920379104574234624,-0.0516,0.336,0.319,0.345,Neu
476,briannaaboom,2017-10-17 16:00,0,0,solo movie southcenter happy death day,@AMC @amctheatres,,920379011309727746,-0.0516,0.336,0.319,0.345,Neu
477,thehoya,2017-10-17 16:00,1,2,movie happy death day features great cinematography lacks character,,,920379001692217344,0.5994,0.22,0.441,0.339,Pos
478,kendravanlinter,2017-10-17 16:00,0,0,go see happy death day since jalene aint see yet,,,920378992179507201,-0.0516,0.25,0.237,0.513,Neu
479,TerranceJBynum,2017-10-17 16:00,1,5,actually really kind want see,,#HappyDeathDay,920378973527228416,0.6453,0.0,0.637,0.363,Pos
480,Playboy,2017-10-17 16:00,12,68,another win could cusp slasher,@blumhouse,#HappyDeathDay,920378911992827906,0.5859,0.0,0.487,0.513,Neu
481,i_bern_em,2017-10-17 15:59,0,0,saw happy death day worth,,,920378809970544640,0.1779,0.339,0.487,0.174,Pos
482,minute5072,2017-10-17 15:59,0,0,might see happy death day cos sucker time loop,,,920378747064332288,-0.5574,0.429,0.218,0.353,Neg
483,XxRetroZoMBiexX,2017-10-17 15:58,0,1,boiling crab happy death day today,,,920378562481242112,-0.0516,0.336,0.319,0.345,Neu
484,salkire9,2017-10-17 15:54,0,3,tryna go see happy death day panda lion onesie ok,,,920377423459508224,0.25,0.232,0.351,0.417,Neu
485,WyattJacks0n,2017-10-17 15:53,0,0,gonna watch happy death day gonna talk,@Strack_W23,,920377343558017025,-0.0516,0.31,0.294,0.397,Neu
486,Saultoodope69,2017-10-17 15:53,1,1,go see happy death day,,,920377299811254277,-0.0516,0.368,0.349,0.283,Neg
487,ashleydragulaa,2017-10-17 15:53,0,1,happy death day looks frustrating,,,920377135075811329,-0.4767,0.544,0.296,0.16,Neg
488,DarkUgh,2017-10-17 15:52,0,1,happy death day romantic morality feel good slasher movie knowingly rips ground hog avoids still jumps,,#Filmreview,920377032319500289,0.5719,0.216,0.359,0.425,Neu
489,angelahubain,2017-10-17 15:52,0,0,neutral,,#happydeathday,920376913792712704,0.0,0.0,0.0,1.0,Neu
490,solahgatei,2017-10-17 15:51,0,0,cheap seats movie happy death day watch,,,920376819764805632,-0.0516,0.31,0.294,0.397,Neu
491,HelenaFreitasR,2017-10-17 15:51,0,0,taquilla de tu muerte happy death day arrebata el liderazgo,@Gran_Cine,,920376814798888960,-0.0516,0.25,0.237,0.513,Neu
492,Princess_Debz,2017-10-17 15:50,0,1,waiting,@UniversalHorror,,920376487412486144,0.0,0.0,0.0,1.0,Neu
493,annabellario,2017-10-17 15:49,0,0,good movie go see watching happy death day majestic cinemas,,#HappyDeathDay,920376302644973568,0.4019,0.223,0.377,0.4,Neu
494,selenastroye,2017-10-17 15:49,0,0,hour break movies going see happy death day review,,,920376259774791680,-0.0516,0.267,0.253,0.479,Neu
495,Geek_Initiative,2017-10-17 15:48,0,0,happy death day revives slasher cinema,,#Film #geekinitiative,920376004345868289,0.34,0.295,0.477,0.227,Pos
496,debbiee23,2017-10-17 15:47,0,1,wants go watch happy death day w tonight,,,920375801563906048,-0.0516,0.31,0.294,0.397,Neu
497,mannysantos316,2017-10-17 15:45,0,0,movie happy death day made realize one found actress unattractive first due,,,920375313070215169,-0.4767,0.349,0.19,0.462,Neu
498,jaelajanese,2017-10-17 15:45,0,0,happy death day sooooo gooooood,,,920375161383211014,-0.0516,0.368,0.349,0.283,Neg
499,YessMamii,2017-10-17 15:45,0,0,happy death day coo fr title scarier movie doe coo major plot twist lol,,,920375136137641986,0.3818,0.182,0.304,0.514,Neu
500,LilMsBaggyEyes,2017-10-17 15:43,0,0,doubt alex paid money see already said interested mlp years guess happy death day something completely,,,920374800828260358,0.0,0.258,0.258,0.484,Neu
501,JCCDemon4,2017-10-17 15:43,0,0,happy death day killing stupid first youre dumb bitch,,,920374780481757185,-0.9442,0.737,0.145,0.118,Neg
502,DamnItStu,2017-10-17 15:42,0,0,want go see none friends see,,#HappyDeathDay,920374544220778496,-0.308,0.325,0.166,0.509,Neu
503,evilgeniustobe,2017-10-17 15:42,0,2,saw structural also notice camera made big deal blue light,@AnthArmentano,#happydeathday,920374359281229824,0.0,0.0,0.0,1.0,Neu
504,tduring17,2017-10-17 15:41,0,0,idea excited see happy death day,,,920374275873345537,0.296,0.3,0.469,0.231,Pos
505,janbamm,2017-10-17 15:41,1,0,still want go see happy death day,,,920374139373879298,0.0258,0.302,0.388,0.31,Pos
506,ciaosonosara,2017-10-17 15:38,1,2,hated loved spent money happy death day movie reviews officially,,,920373573084176385,-0.128,0.373,0.35,0.276,Neg
507,carlochim,2017-10-17 15:38,0,6,vou conferir qual,,#AMorteTeD #HappyDeathDay,920373524816187393,0.0,0.0,0.0,1.0,Neu
508,victorcasas,2017-10-17 15:38,1,1,las vistas el fin de,,#HappyDeathDay #LegoNinjago #ComoCortarATuPatan #AnabelleCreation,920373461209505795,0.0,0.0,0.0,1.0,Neu
509,ed_edd_eddielee,2017-10-17 15:38,0,3,might go see happy death day later,,,920373423142031361,-0.0516,0.31,0.294,0.397,Neu
510,DrMarco1815,2017-10-17 15:37,2,4,happy death day obliterated blade runner box office,,,920373272943796224,-0.5106,0.446,0.236,0.318,Neg
511,btsmediang,2017-10-17 15:36,0,0,clever way happy death day decided reference groundhog day,,,920373067297144832,0.4215,0.235,0.404,0.361,Pos
512,tigertimesehs,2017-10-17 15:36,2,2,movie happy death day,,,920372978033893376,-0.0516,0.406,0.385,0.208,Neg
513,budiwardana92,2017-10-17 15:35,0,0,watch movies happy death day online,,,920372839114448896,-0.0516,0.336,0.319,0.345,Neu
514,michelehartsoe,2017-10-17 15:35,0,0,maybe last movie lil baby comes happy death day lets hope,,,920372597098938368,0.4019,0.211,0.357,0.432,Neu
515,shermcwilliams,2017-10-17 15:34,0,1,happy death day comedy anything lool,,,920372581764681729,0.3182,0.298,0.473,0.229,Pos
516,K_Thomas15,2017-10-17 15:33,0,6,happy death day probably stupidest movie ever seen,,,920372215002091521,-0.5574,0.456,0.231,0.313,Neg
517,budiwardana92,2017-10-17 15:33,0,0,watch full happy death day free online,,,920372132777025536,0.4767,0.262,0.47,0.268,Pos
518,Hello_Helu,2017-10-17 15:33,0,1,getting paid watch xd happy death day,@Century @cinemark,,920372127022362624,0.5574,0.253,0.487,0.26,Pos
519,badmamajama____,2017-10-17 15:32,0,0,see many people say like happy death day,,,920371995388280832,0.3182,0.258,0.411,0.331,Pos
520,DanAndGuitar,2017-10-17 15:32,0,0,happy death day film,,,920371837145681920,-0.0516,0.406,0.385,0.208,Neg
521,diaryof_yvette,2017-10-17 15:31,0,0,movie happy death day shook,,,920371828685754372,-0.1531,0.482,0.336,0.182,Neg
522,HootTeam,2017-10-17 15:30,0,0,weekend box happy death day another win horror,,,920371567728693249,-0.0258,0.398,0.393,0.209,Neg
523,scrambyvision,2017-10-17 15:30,0,0,watching come discuss stream hours seen,,#HappyDeathDay,920371487218974720,0.0,0.0,0.0,1.0,Neu
524,FrankAnguiano,2017-10-17 15:28,0,0,watch showed followed,@taylorswift13 @katyperry,#HappyDeathDay,920370985269911552,0.0,0.0,0.0,1.0,Neu
525,Damien_C76,2017-10-17 15:28,0,0,think stocked ready one guys,@UniversalHorror @jason_blum,,920370852964851712,0.3612,0.0,0.385,0.615,Neu
526,seanparrott,2017-10-17 15:27,0,1,annabelle scary hell pretty even happy death day good,,,920370691391873024,-0.4404,0.478,0.4,0.122,Neg
527,mamawerewolf,2017-10-17 15:26,0,1,money rn id want go see new mlp movie happy death day spent much makeup guess ill die,,,920370545056608256,-0.765,0.371,0.175,0.455,Neu
528,DavidKosak2,2017-10-17 15:25,1,1,super fun halloween season two leads,,#HappyDeathDay,920370148682412032,0.802,0.0,0.643,0.357,Pos
529,cfccreates,2017-10-17 15:25,2,4,slasher film officially back big,@guardianfilm,#HappyDeathDay,920370083511324673,0.0,0.0,0.0,1.0,Neu
530,livelovebread,2017-10-17 15:25,0,0,really watch happy death day,,,920370081129000960,-0.0478,0.374,0.357,0.269,Neg
531,JAYOHH23_,2017-10-17 15:23,0,0,anybody seen happy death day trying see,,,920369790430130176,-0.0516,0.31,0.294,0.397,Neu
532,trendinaliaMY,2017-10-17 15:22,0,0,film happy death day,,,920369502084259840,-0.0516,0.406,0.385,0.208,Neg
533,trendinaliaMY,2017-10-17 15:22,0,0,happy death day trending today google malaysia,,,920369500695826432,-0.0516,0.31,0.294,0.397,Neu
534,JereChannel,2017-10-17 15:22,0,0,film horor happy death day tumbangkan blade runner via,@YouTube,,920369390842982405,-0.0516,0.267,0.253,0.479,Neu
535,MJADetBos,2017-10-17 15:21,0,0,want see figure,,#Snowman #HappyDeathDay,920369110701273089,0.0772,0.0,0.394,0.606,Neu
536,NortonAntiHarry,2017-10-17 15:19,0,0,clever way happy death day decided reference groundhog day,,,920368751069089793,0.4215,0.235,0.404,0.361,Pos
537,Mike_Barkhoff,2017-10-17 15:18,0,0,happy death day nice original film enter,,,920368407727374342,0.5994,0.248,0.561,0.191,Pos
538,ParaDiddle7,2017-10-17 15:17,0,0,bad baby happy death day scary hide seek halloween challenge via,@YouTube,,920368201283797000,-0.8074,0.552,0.224,0.224,Neg
539,LightningMurphy,2017-10-17 15:16,1,0,clever way happy death day decided reference groundhog day,,#film,920367880713179138,0.4215,0.235,0.404,0.361,Pos
540,saiful_haniff,2017-10-17 15:15,0,1,happy death day suspenseful funny surprises every,,,920367769413042176,0.5574,0.253,0.552,0.195,Pos
541,xswreen,2017-10-17 15:15,0,0,watching happy death day,,,920367694561423360,-0.0516,0.406,0.385,0.208,Neg
542,DianaaWebb,2017-10-17 15:15,0,0,happy death day amazing,,,920367684574904321,0.5574,0.315,0.605,0.081,Pos
543,Lbeeezy,2017-10-17 15:14,0,1,happy death day pretty good,,,920367517692022785,0.7096,0.265,0.667,0.068,Pos
544,newsmouvies,2017-10-17 15:14,0,0,clever way happy death day decided reference groundhog day,,,920367505776005121,0.4215,0.235,0.404,0.361,Pos
545,projectionistio,2017-10-17 15:14,0,0,clever way happy death day decided reference groundhog day,,,920367451241623552,0.4215,0.235,0.404,0.361,Pos
546,03Richierich,2017-10-17 15:14,1,2,low key want watch happy death day,,,920367376700280832,-0.25,0.429,0.357,0.214,Neg
547,Jgroom94,2017-10-17 15:13,0,2,happy death day,,,920367247830454274,-0.0516,0.453,0.43,0.116,Neg
548,BewareOfTrees,2017-10-17 15:13,0,0,guys win praise happy death day hold candle,,,920367121988816902,0.802,0.205,0.584,0.211,Pos
549,Massmoviecide,2017-10-17 15:12,0,0,clever way happy death day decided reference groundhog day,,,920367009740750850,0.4215,0.235,0.404,0.361,Pos
550,Leneg7,2017-10-17 15:12,0,0,happy death day ticket plizzz,,,920366878928916480,-0.0516,0.368,0.349,0.283,Neg
