body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
da mci ospite milanese di,2016-02-15 18:54:13,0,0,,#Deadpool #xmen #arcadia #fox #wolverine,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:54:12,0,1,,,,0.0,0.0,0.0,1.0,NN,77
preciso ver deadpool caralho,2016-02-15 18:54:12,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool boxes shipping,2016-02-15 18:54:12,0,0,@CollectorCorps,,,0.0,0.0,0.0,1.0,NN,77
link deadpool,2016-02-15 18:54:11,0,0,@CWL_JuJu,,,0.0,0.0,0.0,1.0,NN,77
deadpool amazing loved,2016-02-15 18:54:11,0,1,,,,0.8271,0.0,0.885,0.115,PP,77
legal aquele adventure time que deadpool acho que vou comprar um,2016-02-15 18:54:10,0,1,,,,0.4215,0.0,0.297,0.703,PP,77
kind ill wolverine shows end deadpool,2016-02-15 18:54:09,0,0,,,,0.1531,0.275,0.333,0.392,PP,77
mom know deadpool,2016-02-15 18:54:08,0,0,,,,0.0,0.0,0.0,1.0,NN,77
assisti deadpool super,2016-02-15 18:54:08,0,3,,,,0.5994,0.0,0.661,0.339,PP,77
deadpool still freaken awesome nth viewing,2016-02-15 18:54:08,0,1,,,,0.6249,0.0,0.451,0.549,PP,77
gostei de um de deadpool ryan reynolds premier de londres,2016-02-15 18:54:08,0,0,@YouTube @naosalvo,,,0.0,0.0,0.0,1.0,NN,77
watched movie tell,2016-02-15 18:54:08,0,0,,#deadpool #amazing,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:08,0,0,,,,0.25,0.258,0.339,0.403,PP,77
starts excited see good ppl say,2016-02-15 18:54:07,0,0,,#Deadpool,,0.6486,0.0,0.57,0.43,PP,77
ryan reynolds rejects sexist,2016-02-15 18:54:07,0,0,,#Deadpool #RT #trending #news,,-0.4939,0.516,0.0,0.484,Neg,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:07,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love via,2016-02-15 18:54:07,0,0,@mashable,,,0.25,0.258,0.339,0.403,PP,77
es la novena taquillera del en ven tuvo un de,2016-02-15 18:54:07,3,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:07,0,0,,#Deadpool #Film #Sexism,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool,2016-02-15 18:54:06,0,0,,#Social #Tech #LetsNurture,,-0.4939,0.444,0.0,0.556,Neg,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
done right worth perfect score,2016-02-15 18:54:06,0,0,,#L #Deadpool,,0.6808,0.0,0.651,0.349,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
amei deadpool,2016-02-15 18:54:06,0,0,,,,0.0,0.0,0.0,1.0,NN,77
se eu n ver deadpool logo eu infarto,2016-02-15 18:54:06,1,2,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:06,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:05,0,0,,#Deadpool,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:05,0,0,,,,0.25,0.258,0.339,0.403,PP,77
think cut finger deadpool,2016-02-15 18:54:05,0,1,,,,-0.2732,0.412,0.0,0.588,Neg,77
soo nailed character gonna make rest years superheroes movies seem l,2016-02-15 18:54:05,0,0,@VancityReynolds,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:05,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:05,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:05,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:05,0,0,,,,0.25,0.258,0.339,0.403,PP,77
deadpool soo,2016-02-15 18:54:05,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:05,0,0,,,,0.25,0.258,0.339,0.403,PP,77
deadpool screener,2016-02-15 18:54:05,0,0,@quanb24,,,0.0,0.0,0.0,1.0,NN,77
deadpool egotado eu quero morrer,2016-02-15 18:54:04,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:54:04,0,0,,,,0.25,0.258,0.339,0.403,PP,77
kmt shut bout deadpool,2016-02-15 18:54:03,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist love superhero,2016-02-15 18:54:03,0,0,,#Deadpool #film,,0.25,0.281,0.368,0.351,PP,77
tengo muchas ganas de ver,2016-02-15 18:54:02,1,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:54:02,0,0,,,,0.0,0.0,0.0,1.0,NN,77
fui assistir deadpool legal filme,2016-02-15 18:54:02,0,0,,,,0.128,0.0,0.273,0.727,PP,77
deadpool breaks day weekend record million,2016-02-15 18:54:02,0,0,,#fashion #shop #boutique #boutiqa #jumia #hmall #y,,0.0,0.0,0.0,1.0,NN,77
weekend star deadpool hbo hour,2016-02-15 18:54:02,0,0,,,,0.0,0.0,0.0,1.0,NN,77
push envelope use deadpool excuse use shock humor get,2016-02-15 18:54:02,0,0,,,,-0.0516,0.217,0.283,0.5,NN,77
deadpool um suburbano sortudo regresso pai em dose dupla,2016-02-15 18:54:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
thoughts deadpool go watch,2016-02-15 18:54:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
quarta eu vou assistir deadpool,2016-02-15 18:54:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ha gustado un de de cocinando con riser chimichangas estilo deadpool,2016-02-15 18:54:01,0,0,@YouTube @riserbeck,,,0.34,0.0,0.194,0.806,PP,77
well day activity taking love see deadpool opening great,2016-02-15 18:54:00,0,0,,#swissherbs #sponsored,,0.886,0.0,0.634,0.366,PP,77
got deadpool bad,2016-02-15 18:54:00,0,9,@fluckinfantasy @DFS_aclederer,,,-0.5423,0.636,0.0,0.364,Neg,77
got back watching deadpool degrees one things bueno,2016-02-15 18:54:00,0,4,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool veredito omeletv,2016-02-15 18:53:59,0,0,@YouTube @omelete,,,0.0,0.0,0.0,1.0,NN,77
rt mais poderoso que deus e eu,2016-02-15 18:53:59,0,0,@deadpool,,,0.0,0.0,0.0,1.0,NN,77
liked video longplay deadpool,2016-02-15 18:53:58,0,0,@YouTube,,,0.4215,0.0,0.483,0.517,PP,77
yo fui ver la premiere de deadpool por dos la primera tenia la segunda por que quiero leer unos comics primero,2016-02-15 18:53:57,0,0,,,,0.0,0.0,0.0,1.0,NN,77
muito bom deadpool,2016-02-15 18:53:57,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool ryan reynolds premier de londres,2016-02-15 18:53:57,0,0,@YouTube @naosalvo,,,0.0,0.0,0.0,1.0,NN,77
watched deadpool go funny,2016-02-15 18:53:56,0,1,,,,0.4404,0.0,0.492,0.508,PP,77
deadpool comics,2016-02-15 18:53:56,0,1,@hlsyea,,,0.0,0.0,0.0,1.0,NN,77
deadpool crossover movie gonna happen,2016-02-15 18:53:56,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool muito bom cara,2016-02-15 18:53:55,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love,2016-02-15 18:53:54,0,0,,#FYI #Trending,,0.25,0.281,0.368,0.351,PP,77
neutral,2016-02-15 18:53:54,0,3,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
awww,2016-02-15 18:53:53,0,1,@PhilWesley,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
stop thinking deadpool getting,2016-02-15 18:53:52,0,0,,,,-0.296,0.423,0.0,0.577,Neg,77
necesito ver deadpool,2016-02-15 18:53:51,0,1,,,,0.0,0.0,0.0,1.0,NN,77
goin see deadpool damn self,2016-02-15 18:53:51,0,1,,,,-0.4019,0.403,0.0,0.597,Neg,77
la deadpool,2016-02-15 18:53:50,6,0,,,,0.0,0.0,0.0,1.0,NN,77
really really rare funny action movie action also funny deadpool,2016-02-15 18:53:50,0,1,@keltar93,,,0.7835,0.0,0.463,0.537,PP,77
mas ainda aqui recompondo de deadpool obg deus por esse filme,2016-02-15 18:53:50,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool text posts,2016-02-15 18:53:50,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool worth,2016-02-15 18:53:49,0,0,,#thehypeisreal,,0.2263,0.0,0.655,0.345,PP,77
new link deadpool visit sign credit,2016-02-15 18:53:49,0,0,,,,0.3818,0.0,0.342,0.658,PP,77
gostei de um de deadpool ryan reynolds premier de londres,2016-02-15 18:53:48,0,0,@YouTube @naosalvo,,,0.0,0.0,0.0,1.0,NN,77
que ganas de ver deadpool de nuevo la verdad hace mucho gustaba tanto una peli,2016-02-15 18:53:48,0,0,,,,0.0,0.0,0.0,1.0,NN,77
mas mds deadpool muito muito mas,2016-02-15 18:53:47,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ya tengo like si crees que voy dormir en deadpool,2016-02-15 18:53:47,0,9,,,,0.3612,0.0,0.217,0.783,PP,77
tentative plans wednesday,2016-02-15 18:53:47,0,1,@Doncates @eshelman,#Deadpool #2 #ProLife,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:53:47,0,0,,#money #dogecoin #bitcoin #news #love #photography #fashion #hea,,0.0,0.0,0.0,1.0,NN,77
que deadpool en super cines,2016-02-15 18:53:47,0,0,,,,0.5994,0.0,0.494,0.506,PP,77
seeing deadpool hours,2016-02-15 18:53:46,0,1,,,,0.0,0.0,0.0,1.0,NN,77
llevaste la de deadpool otro vamo calmarno jajajaja,2016-02-15 18:53:45,0,0,@Sesgraciado,,,0.0,0.0,0.0,1.0,NN,77
omg deadpool es super buena,2016-02-15 18:53:44,0,1,,,,0.5994,0.0,0.494,0.506,PP,77
glove fit la stewart,2016-02-15 18:53:44,0,0,@IAmStephenLang @VancityReynolds @RobertDowneyJr,#Cable #Deadpool #TonyStark #ProfXavier,,0.3612,0.0,0.455,0.545,PP,77
deadpool,2016-02-15 18:53:43,0,0,,#trakt,,0.0,0.0,0.0,1.0,NN,77
liked video lego deadpool ep,2016-02-15 18:53:43,0,1,@YouTube @legodkstudio,,,0.4215,0.0,0.412,0.588,PP,77
deadpool es una pelicula que te puede encantar sino es porque te gustan ese tipo de si te sos un chupapija,2016-02-15 18:53:43,1,3,,,,0.0,0.0,0.0,1.0,NN,77
deadpool live like friends,2016-02-15 18:53:43,0,1,@ashtonsnotdaddy,,,0.6808,0.0,0.737,0.263,PP,77
deadpool cirka,2016-02-15 18:53:41,0,3,,,,0.0,0.0,0.0,1.0,NN,77
watched deadpool yet,2016-02-15 18:53:40,1,1,,,,0.0,0.0,0.0,1.0,NN,77
deadpool love deadpool life,2016-02-15 18:53:39,1,0,,,,0.6369,0.0,0.583,0.417,PP,77
wow deadpool,2016-02-15 18:53:39,0,1,,,,0.5859,0.0,0.792,0.208,PP,77
someone come take watch deadpool nuh,2016-02-15 18:53:38,0,0,,,,0.0,0.0,0.0,1.0,NN,77
way many little kids,2016-02-15 18:53:37,0,0,,#Deadpool #badparenting,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:53:37,0,2,,,,0.0,0.0,0.0,1.0,NN,77
added video playlist longplay deadpool,2016-02-15 18:53:36,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,77
acho que sou pessoa que ainda viu deadpool,2016-02-15 18:53:36,0,1,,,,0.0,0.0,0.0,1.0,NN,77
liked video white ranger vs vs deadpool,2016-02-15 18:53:36,0,0,@YouTube @pinlobin,,,0.4215,0.0,0.318,0.682,PP,77
gostei de um de deadpool rap zueira,2016-02-15 18:53:36,0,0,@YouTube @javipior,,,0.0,0.0,0.0,1.0,NN,77
deadpool made horny,2016-02-15 18:53:36,2,34,,,,0.0,0.0,0.0,1.0,NN,77
added video playlist longplay deadpool,2016-02-15 18:53:35,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,77
deadpool,2016-02-15 18:53:35,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool ni inte bli,2016-02-15 18:53:35,0,0,,,,0.0,0.0,0.0,1.0,NN,77
puta que eu queria ter ido assistir deadpool q raiva,2016-02-15 18:53:34,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool pra porra kkkkkkkk,2016-02-15 18:53:34,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:34,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:34,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:34,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:34,0,0,,,,0.25,0.258,0.339,0.403,PP,77
deadpool mediocre creation lowest point creatively damn good,2016-02-15 18:53:34,0,0,,,,0.296,0.335,0.475,0.19,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:34,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:33,0,0,,,,0.25,0.258,0.339,0.403,PP,77
se ver deadpool como pagar meu ingresso e minha passagem,2016-02-15 18:53:32,0,0,,,,0.0,0.0,0.0,1.0,NN,77
wanna see deadpool,2016-02-15 18:53:32,4,0,,,,0.0,0.0,0.0,1.0,NN,77
pasaron el trailer de deadpool,2016-02-15 18:53:32,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:32,0,0,,,,0.25,0.258,0.339,0.403,PP,77
time deadpool,2016-02-15 18:53:32,0,2,,,,0.0,0.0,0.0,1.0,NN,77
ver deadpool sho,2016-02-15 18:53:32,0,0,@chasco_pilar,,,0.0,0.0,0.0,1.0,NN,77
deadpool quickly becoming one favorite super,2016-02-15 18:53:31,0,4,,,,0.7845,0.0,0.633,0.367,PP,77
deadpool que,2016-02-15 18:53:31,0,1,,#peideiesa,,0.0,0.0,0.0,1.0,NN,77
gostei de um de gta funny moments deadpool sqn,2016-02-15 18:53:31,0,0,@YouTube @cross_gp,,,0.4404,0.0,0.266,0.734,PP,77
cine time con mi estoy en para deadpool en playa del qr,2016-02-15 18:53:30,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:30,0,0,,#technews,,0.25,0.258,0.339,0.403,PP,77
loved deadpool tattoo entire movie script across eyelids read,2016-02-15 18:53:29,0,0,,,,0.5994,0.0,0.328,0.672,PP,77
deadpool comedic gold,2016-02-15 18:53:27,1,0,,,,0.4019,0.0,0.574,0.426,PP,77
happy birthday hope enjoyed deadpool though underage smh,2016-02-15 18:53:27,0,0,@Gemus_jr,,,0.8225,0.142,0.611,0.247,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:25,0,0,,,,0.25,0.258,0.339,0.403,PP,77
going see deadpool vip,2016-02-15 18:53:24,0,1,,,,0.5106,0.0,0.524,0.476,PP,77
ela respondeu e eu devo ter perdido alguma deadpool desde por que ele tinha que gostar,2016-02-15 18:53:23,0,0,@izzynobre,,,0.0,0.0,0.0,1.0,NN,77
simplesmente,2016-02-15 18:53:23,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
eu ainda fui ver deadpool,2016-02-15 18:53:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
opening,2016-02-15 18:53:23,1,4,@danielpgrote,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
quero um cineminha assistir deadpool,2016-02-15 18:53:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool director tim miller remembers fox execs told get,2016-02-15 18:53:23,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:22,0,0,,,,0.25,0.258,0.339,0.403,PP,77
gostei de um de gta funny moments deadpool sqn,2016-02-15 18:53:22,0,0,@YouTube @cross_gp,,,0.4404,0.0,0.266,0.734,PP,77
somehow see penis deadpool watch,2016-02-15 18:53:20,0,1,@carlymichele @JayJayMay,#PenisWatch2016,,0.0,0.0,0.0,1.0,NN,77
neutral,2016-02-15 18:53:19,0,0,,#finally #happening #deadpool #happy #nickolaswolf #nikieplays #actor #reporter #host,,0.0,0.0,0.0,1.0,NN,77
deadpool poutine chimichanga massive apparently,2016-02-15 18:53:19,0,0,,#Book #Author #News,,0.0,0.0,0.0,1.0,NN,77
watch deadpool ultimate comic book trailer ryan reynolds movie youtube,2016-02-15 18:53:18,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool rap zueira,2016-02-15 18:53:16,0,0,@YouTube @javipior,,,0.0,0.0,0.0,1.0,NN,77
ou vc crente oi gosta de deadpool os dois rola,2016-02-15 18:53:14,0,0,,,,0.0,0.0,0.0,1.0,NN,77
cineminha com melhor estou em assistindo deadpool em rs,2016-02-15 18:53:14,0,2,@Cinesystem,,,0.0,0.0,0.0,1.0,NN,77
little deadpool mostly pleased got pretty much everything movie unabashedly,2016-02-15 18:53:13,0,1,,,,0.7037,0.0,0.422,0.578,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:13,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:13,0,0,,,,0.25,0.258,0.339,0.403,PP,77
still deadpool ones,2016-02-15 18:53:12,0,0,@CaptainGalxy,,,0.0,0.0,0.0,1.0,NN,77
retweet follow chance win deadpool funko pop,2016-02-15 18:53:12,0,0,,,,0.7003,0.0,0.537,0.463,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:12,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:11,0,0,,,,0.25,0.258,0.339,0.403,PP,77
gostei de um de deadpoolpack textura deadpool,2016-02-15 18:53:11,1,0,@YouTube @joaomarcos_q,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:11,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:11,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:11,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:11,0,0,,,,0.25,0.258,0.339,0.403,PP,77
gostei de um de deadpool ryan reynolds premier de londres,2016-02-15 18:53:11,0,0,@YouTube @naosalvo,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:10,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:10,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:10,0,0,,,,0.25,0.258,0.339,0.403,PP,77
parece que voy al cine ver deadpool,2016-02-15 18:53:10,1,2,,,,0.0,0.0,0.0,1.0,NN,77
wanna see deadpool,2016-02-15 18:53:10,0,0,,,,0.0,0.0,0.0,1.0,NN,77
pra quem ainda viu deadpool eu se arrepender,2016-02-15 18:53:09,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:09,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:09,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:09,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:08,0,0,,,,0.25,0.258,0.339,0.403,PP,77
deadpool e muito,2016-02-15 18:53:07,0,0,,,,0.0,0.0,0.0,1.0,NN,77
falar que pra amiga que vai assistir deadpool com boy e com vc,2016-02-15 18:53:07,0,0,,,,0.0,0.0,0.0,1.0,NN,77
recall one sex scene deadpool fact focal director clearly,2016-02-15 18:53:06,0,0,,,,0.4019,0.0,0.252,0.748,PP,77
box office record streak continues another hit deadpool grossed million,2016-02-15 18:53:06,0,0,,,,-0.1027,0.135,0.0,0.865,Neg,77
gostei de um de deadpool ryan reynolds premier de londres,2016-02-15 18:53:05,0,0,@YouTube @naosalvo,,,0.0,0.0,0.0,1.0,NN,77
deadpool shocks crushes box office records,2016-02-15 18:53:05,0,0,,#Entertainment,,-0.6705,0.579,0.0,0.421,Neg,77
live deadpool,2016-02-15 18:53:04,0,0,,#Periscope,,0.0,0.0,0.0,1.0,NN,77
deadpool go see worth every penny,2016-02-15 18:53:04,0,0,,,,0.2263,0.0,0.275,0.725,PP,77
deadpool shocks crushes box office records,2016-02-15 18:53:04,0,0,,#Entertainment,,-0.6705,0.579,0.0,0.421,Neg,77
forget need deathstroke,2016-02-15 18:53:01,1,1,,#Deadpool,,-0.2263,0.487,0.0,0.513,Neg,77
nice place flix brewhouse carmel deadpool,2016-02-15 18:53:01,0,1,,,,0.4215,0.0,0.359,0.641,PP,77
vou ver deadpool na quarta vamos tentar pegar spoiler ate,2016-02-15 18:53:01,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:53:00,0,0,,,,0.25,0.258,0.339,0.403,PP,77
sister liked deadpool,2016-02-15 18:53:00,0,1,,,,0.4215,0.0,0.583,0.417,PP,77
wanna watch deadpool,2016-02-15 18:53:00,3,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool absolutely brilliant,2016-02-15 18:52:59,0,0,,,,0.624,0.0,0.672,0.328,PP,77
deadpool,2016-02-15 18:52:59,0,0,,,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool ryan reynolds premier de londres,2016-02-15 18:52:59,0,0,@YouTube @naosalvo,,,0.0,0.0,0.0,1.0,NN,77
phone seems like capitalizing deadpool,2016-02-15 18:52:59,0,2,,,,0.3612,0.0,0.385,0.615,PP,77
gostei de um de deadpool deadpool century fox,2016-02-15 18:52:59,0,0,@YouTube @20thcenturyfox,,,0.0,0.0,0.0,1.0,NN,77
deadpool w hawmies,2016-02-15 18:52:59,0,1,,,,0.0,0.0,0.0,1.0,NN,77
kinda low key wanna see deadpool,2016-02-15 18:52:59,0,0,,,,-0.204,0.265,0.0,0.735,Neg,77
liked video deadpool shatters box office etc daily,2016-02-15 18:52:58,0,0,@YouTube,,,0.4215,0.0,0.286,0.714,PP,77
liked video deadpool satanic illuminati sexual pervert anti hero exposed,2016-02-15 18:52:58,0,0,@YouTube @vigilantchrist,,,0.128,0.377,0.35,0.273,PP,77
se vc assistiu deadpool vem julgar minha tag,2016-02-15 18:52:58,0,0,,,,0.0,0.0,0.0,1.0,NN,77
ver deadpool,2016-02-15 18:52:57,2,5,,#DEADPOOLpelicula,,0.0,0.0,0.0,1.0,NN,77
demain deadpool,2016-02-15 18:52:57,0,2,,,,0.0,0.0,0.0,1.0,NN,77
deadpool think jonathan deadpool funny enjoyable,2016-02-15 18:52:56,0,0,,,,0.7003,0.0,0.592,0.408,PP,77
leva p ver deadpool,2016-02-15 18:52:55,0,0,,,,0.0,0.0,0.0,1.0,NN,77
amc santa anita deadpool imax experience ca,2016-02-15 18:52:55,0,0,@amctheatres,#deadpool,,0.0,0.0,0.0,1.0,NN,77
tbh deadpool,2016-02-15 18:52:55,0,0,,,,0.0,0.0,0.0,1.0,NN,77
estou eu fui ver deadpool muito fixe,2016-02-15 18:52:54,0,2,@joaoluis98 @joao_noversa @henriqueelnite,,,0.0,0.0,0.0,1.0,NN,77
vou ir ver deadpool pq filme foda p,2016-02-15 18:52:53,0,0,,,,0.0,0.0,0.0,1.0,NN,77
deadpool director tim miller remembers fox execs told get,2016-02-15 18:52:51,0,0,,#BuzzRapmag,,0.0,0.0,0.0,1.0,NN,77
je vais relire de sur mais je crois que je vais encore du,2016-02-15 18:52:51,0,0,@nicolinuxfr,#Deadpool,,0.0,0.0,0.0,1.0,NN,77
gostei de um de deadpool fdp,2016-02-15 18:52:51,0,0,@YouTube @pandora_101,,,0.0,0.0,0.0,1.0,NN,77
il film cool del,2016-02-15 18:52:51,0,0,,#Deadpool,,0.3182,0.0,0.434,0.566,PP,77
ryan reynolds rejects sexist deadpool love superhero,2016-02-15 18:52:51,0,0,,,,0.25,0.258,0.339,0.403,PP,77
ryan reynolds rejects sexist deadpool love superhero comic book movies might,2016-02-15 18:52:51,0,0,,,,0.25,0.195,0.256,0.549,PP,77
un video de de cocinando con riser chimichangas estilo deadpool,2016-02-15 18:52:50,0,0,@YouTube @riserbeck,,,0.0,0.0,0.0,1.0,NN,77
seen deadpool,2016-02-15 18:52:50,0,0,@JinxSavage,,,0.0,0.0,0.0,1.0,NN,77
wanna go see deadpool bad,2016-02-15 18:52:49,0,0,,,,-0.5423,0.467,0.0,0.533,Neg,77
