body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
vista deadpool con la tropaaaaa risaaaaaaaaaas,2016-02-24 18:01:39,0,1,,,,0.0,0.0,0.0,1.0,NN,28
v good got enjoyed deadpool realised unsure happened quickly,2016-02-24 18:01:38,0,1,,,,0.6369,0.152,0.47,0.379,PP,28
trio movie outing went watch deadpool,2016-02-24 18:01:36,0,0,,,,0.0,0.0,0.0,1.0,NN,28
vc parece um testiculo com dentes,2016-02-24 18:01:35,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
captain deadpool deadpool,2016-02-24 18:01:35,2,3,,,,0.0,0.0,0.0,1.0,NN,28
joder risas con deadpool de,2016-02-24 18:01:34,0,1,,,,0.0,0.0,0.0,1.0,NN,28
deadpool second,2016-02-24 18:01:34,0,0,@LelouchAoko,,,0.0,0.0,0.0,1.0,NN,28
haircut got lookin like francis deadpool,2016-02-24 18:01:33,0,0,,,,0.3612,0.0,0.333,0.667,PP,28
je presque plus des clashs mais pas un par semaine deadpool les,2016-02-24 18:01:32,0,0,@InglouriousCine @WzTzng,,,0.0,0.0,0.0,1.0,NN,28
say deadpool reason studios hot darker material,2016-02-24 18:01:32,0,0,,,,0.0,0.0,0.0,1.0,NN,28
live deadpool,2016-02-24 18:01:31,0,1,,#Periscope,,0.0,0.0,0.0,1.0,NN,28
al final vimos deadpool,2016-02-24 18:01:31,0,0,,,,0.0,0.0,0.0,1.0,NN,28
ate hj n assisti deadpool,2016-02-24 18:01:27,6,1,,,,0.0,0.0,0.0,1.0,NN,28
cago en la hostia que peliculon deadpool,2016-02-24 18:01:27,0,0,,,,0.0,0.0,0.0,1.0,NN,28
un problema de pero salgo bastante decepcionado de deadpool la irreverencia era buena comedia floja,2016-02-24 18:01:25,0,0,,,,0.0,0.0,0.0,1.0,NN,28
un video de deadpool otras peliculas censuradas,2016-02-24 18:01:24,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,28
check broadcast deadpool live,2016-02-24 18:01:23,0,0,,#PS4live,,0.0,0.0,0.0,1.0,NN,28
normal one time addicted,2016-02-24 18:01:20,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
seems working deadpool,2016-02-24 18:01:20,0,0,@THR,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 18:01:17,0,0,,,,0.0,0.0,0.0,1.0,NN,28
know friendly neighborhood deadpool,2016-02-24 18:01:10,0,0,@JessicaTutor,,,0.4939,0.0,0.516,0.484,PP,28
confira nossa de deadpool,2016-02-24 18:01:09,0,2,,#Deadpool #PeideieSa,,0.0,0.0,0.0,1.0,NN,28
deadpool fucking super hero,2016-02-24 18:01:09,0,0,,,,0.8431,0.0,0.801,0.199,PP,28
deadpool mto foda,2016-02-24 18:01:08,0,0,,,,0.0,0.0,0.0,1.0,NN,28
au je regarde deadpool pas il est trop gore,2016-02-24 18:01:07,0,0,,,,0.0,0.0,0.0,1.0,NN,28
queria ter companhia pra ver deadpool,2016-02-24 18:01:04,0,0,,,,0.0,0.0,0.0,1.0,NN,28
yess finally going see deadpool,2016-02-24 18:01:01,0,2,,#L,,0.0,0.0,0.0,1.0,NN,28
descargado un pack con sagas de de deadpool,2016-02-24 18:01:01,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool followed punch pizza great way spend,2016-02-24 18:01:00,0,0,,,,0.6249,0.0,0.406,0.594,PP,28
saw deadpool complete,2016-02-24 18:00:59,0,0,,,,0.0,0.0,0.0,1.0,NN,28
aparece deadpool,2016-02-24 18:00:59,0,0,@TheGrefgYT,,,0.0,0.0,0.0,1.0,NN,28
read deadpool deceiving mental may finest word combo ever,2016-02-24 18:00:59,0,0,@Felix_Clay,,,-0.34,0.231,0.0,0.769,Neg,28
piscina,2016-02-24 18:00:57,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
bastante bien gracias al de,2016-02-24 18:00:55,0,0,@VancityReynolds @deadpoolmovie,#Cine #deadpool #NoMMS #AyWeee,,0.0,0.0,0.0,1.0,NN,28
todo mundo vendo filme deadpool e eu nada,2016-02-24 18:00:54,0,1,,,,0.0,0.0,0.0,1.0,NN,28
gostei de um de novo trailer de uncharted sucesso de deadpool ign daily,2016-02-24 18:00:53,0,0,@YouTube @ignbroficial,,,0.0,0.0,0.0,1.0,NN,28
fuiste ver deadpool,2016-02-24 18:00:52,0,4,@NubiaAcostaM,,,0.0,0.0,0.0,1.0,NN,28
essas vadias reclamando de machismo filme deadpool kkkkkkkkkkkkkkkkkkkkk,2016-02-24 18:00:51,0,0,,,,0.0,0.0,0.0,1.0,NN,28
wise nerds bring kids see,2016-02-24 18:00:51,2,1,,#WednesdayWisdom #Deadpool,,0.4767,0.0,0.437,0.563,PP,28
hey watch found,2016-02-24 18:00:50,0,0,@DEADPOOL,#80s #videogame #zxspectrum,,0.0,0.0,0.0,1.0,NN,28
mi hermano se fue ver deadpool invito,2016-02-24 18:00:49,0,0,,,,0.0,0.0,0.0,1.0,NN,28
sorry deadpool joined dark side long time ago,2016-02-24 18:00:49,23,40,,,,-0.0772,0.157,0.0,0.843,Neg,28
wish face bit deadpool flesh like rotting ah,2016-02-24 18:00:49,0,1,,#DeadpoolMovie #rant,,0.6369,0.0,0.464,0.536,PP,28
deadpool es la ostia,2016-02-24 18:00:49,0,0,,,,0.0,0.0,0.0,1.0,NN,28
quiero ver deadpool amigoooo,2016-02-24 18:00:45,0,1,,,,0.0,0.0,0.0,1.0,NN,28
oi oi deadpool layout bc read deadpool comics cool guy called rada yeah got tons free deadpool comics,2016-02-24 18:00:45,0,0,,,,0.7783,0.0,0.342,0.658,PP,28
deadpool,2016-02-24 18:00:43,0,0,,,,0.0,0.0,0.0,1.0,NN,28
sei se assim q escrebe deadpool,2016-02-24 18:00:38,0,1,@mariaantoniaf_,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 18:00:38,0,0,@NathDessinateur,,,0.0,0.0,0.0,1.0,NN,28
que teve gente que viu filme deadpool e saiu reclamando que filme era machista,2016-02-24 18:00:34,0,0,,,,0.0,0.0,0.0,1.0,NN,28
win deadpool merchandise egg yup,2016-02-24 18:00:33,0,0,,,,0.5859,0.0,0.487,0.513,PP,28
getting shakes watching,2016-02-24 18:00:32,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
rt rt heeyy petit dessin de,2016-02-24 18:00:32,0,0,,#Deadpool #StarWars,,0.0,0.0,0.0,1.0,NN,28
deadpool muito bom hahahahaha,2016-02-24 18:00:31,0,0,,,,0.0,0.0,0.0,1.0,NN,28
queria saber nome da que toca trailer deadpool,2016-02-24 18:00:25,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 18:00:25,2,2,,,,0.0,0.0,0.0,1.0,NN,28
wanna go see deadpool good,2016-02-24 18:00:21,0,0,,,,0.4404,0.0,0.42,0.58,PP,28
deadpool upcycled comic book picture frame,2016-02-24 18:00:20,0,0,,#Decor #Deadpool #comics,,0.0,0.0,0.0,1.0,NN,28
deadpool amazing bed sounds pretty great go getting old,2016-02-24 18:00:19,0,1,,,,0.9022,0.0,0.649,0.351,PP,28
bien deadpool,2016-02-24 18:00:17,0,2,,,,0.0,0.0,0.0,1.0,NN,28
tu ganha de citar alguma frase deadpool,2016-02-24 18:00:16,0,0,,,,0.0,0.0,0.0,1.0,NN,28
takes,2016-02-24 18:00:16,0,1,@TheImportantRpt,#Deadpool #Spoilers #CamNewton #Podcast #Podbean,,0.0,0.0,0.0,1.0,NN,28
score,2016-02-24 18:00:15,0,3,@lootcrate,#deadpool #lootcrate,,0.0,0.0,0.0,1.0,NN,28
rt deadpool parece ter escolhido seu lado em guerra civil,2016-02-24 18:00:15,0,0,@IGNBROficial,,,0.0,0.0,0.0,1.0,NN,28
check article usa deadpool kills record weekend,2016-02-24 18:00:13,0,0,,,,-0.5423,0.368,0.0,0.632,Neg,28
deadpool anca gidebildim yerler var bidaha gitmem deadpool,2016-02-24 18:00:13,0,2,,,,0.0,0.0,0.0,1.0,NN,28
rt tag click link buy deadpool face sweatshirt,2016-02-24 18:00:09,1,3,,,,0.0,0.0,0.0,1.0,NN,28
unboxing marvel collector corps february deadpool box,2016-02-24 18:00:09,0,1,,#deadpool #marvel,,0.4215,0.0,0.318,0.682,PP,28
ist sagen wir mal er ist,2016-02-24 18:00:08,0,1,@DenSchnitzel,#DeadPool #MustSee #NoSpoiler,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 18:00:07,5,9,,#deadpool #Hulk,,0.0,0.0,0.0,1.0,NN,28
mad seen deadpool yet,2016-02-24 18:00:05,0,1,,,,-0.4939,0.516,0.0,0.484,Neg,28
deadpool,2016-02-24 18:00:02,1,1,,,,0.0,0.0,0.0,1.0,NN,28
com poderes e um incomum senso de ele deadpool e busca contra homem,2016-02-24 18:00:02,0,0,,,,0.0,0.0,0.0,1.0,NN,28
coloso lo bordan en la peli de deadpool,2016-02-24 18:00:02,0,0,,,,0.0,0.0,0.0,1.0,NN,28
check pop rides daenerys drogon emilia clarke,2016-02-24 18:00:01,0,0,,#Funko #GameofThrones #deadpool #starwars #captainamericacivilwar,,0.0,0.0,0.0,1.0,NN,28
saw deadpool opposite exit,2016-02-24 18:00:00,0,0,,,,0.0,0.0,0.0,1.0,NN,28
upcycled book picture,2016-02-24 17:59:58,0,0,,#Deadpool #Comic #Frame,,0.0,0.0,0.0,1.0,NN,28
deadpool pretty ps thanks gif button,2016-02-24 17:59:57,0,4,@twitter,,,0.7269,0.0,0.604,0.396,PP,28
ooo feliz tudo de melhor e muitos cinemas p ver deadpool sem,2016-02-24 17:59:53,0,1,@mariaantoniaf_,,,0.0,0.0,0.0,1.0,NN,28
esse fds enfim verei deadpool,2016-02-24 17:59:52,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 17:59:52,0,0,@SwoleyCrusade,,,0.0,0.0,0.0,1.0,NN,28
deadpool success leads big paydays ryan reynolds team,2016-02-24 17:59:52,0,0,,,,0.5719,0.0,0.346,0.654,PP,28
que aconteceu com deadpool foi puro contexto filme foi tanto que tinha uma mulher que era mais forte que ele,2016-02-24 17:59:50,0,0,,,,0.0,0.0,0.0,1.0,NN,28
visto la verdad es que ha quiero haceros expectativas pero estupendo con sin,2016-02-24 17:59:45,0,1,@VancityReynolds,#Deadpool,,-0.296,0.212,0.141,0.647,Neg,28
cute deadpool,2016-02-24 17:59:43,85,96,,,,0.4588,0.0,0.75,0.25,PP,28
tbh part like deadpool savaged band like lol,2016-02-24 17:59:36,0,1,,,,0.5859,0.203,0.527,0.27,PP,28
pues esta es de despiece multiple broma como en deadpool,2016-02-24 17:59:36,1,2,@RAQUEL_G_S @NachoJulian1,,,0.0,0.0,0.0,1.0,NN,28
gostei de um de deadpool melhor makeup tutorial,2016-02-24 17:59:35,0,0,@YouTube @nayfirens,,,0.0,0.0,0.0,1.0,NN,28
pues ha gustado deadpool xd,2016-02-24 17:59:34,0,0,,,,0.7351,0.0,0.674,0.326,PP,28
deadpool cinemas deadpool porto,2016-02-24 17:59:32,0,0,@GNC,,,0.0,0.0,0.0,1.0,NN,28
acabei de ver deadpool muito,2016-02-24 17:59:32,0,0,,,,0.0,0.0,0.0,1.0,NN,28
la mejor pelicula de superheroes con diferencia de todo lo que brutal,2016-02-24 17:59:31,0,1,,#Deadpool,,-0.6249,0.272,0.0,0.728,Neg,28
doctor visits marvel zombies new deadpool check fanfict,2016-02-24 17:59:30,0,3,@sunsweetSA @fuckinalpamare @froonding_loom,,,0.4215,0.0,0.286,0.714,PP,28
francis dub,2016-02-24 17:59:30,0,0,@Quentin__Miller,#DeadPool,,0.0,0.0,0.0,1.0,NN,28
rt rt rt une deadpool gewinnspiel,2016-02-24 17:59:30,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool success leads big paydays ryan reynolds team,2016-02-24 17:59:29,0,0,,,,0.5719,0.0,0.346,0.654,PP,28
deadpool success leads big paydays ryan reynolds team,2016-02-24 17:59:26,0,0,,,,0.5719,0.0,0.346,0.654,PP,28
pues que deadpool ha sido la hostia era todo lo que imaginaba que iba,2016-02-24 17:59:24,0,0,,,,0.34,0.0,0.156,0.844,PP,28
liked video lol deadpool,2016-02-24 17:59:22,0,0,@YouTube @teemovsall,,,0.6808,0.0,0.737,0.263,PP,28
wolverine batman v superman se subieron la camioneta rated gracias deadpool,2016-02-24 17:59:21,0,0,,,,0.0,0.0,0.0,1.0,NN,28
para deadpool ha estado nada que si la visto sobran si id,2016-02-24 17:59:19,0,0,,#DeadpoolMovie,,0.34,0.0,0.179,0.821,PP,28
yo es que sigo fanboyeando por deadpool,2016-02-24 17:59:17,0,2,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 17:59:17,0,0,,,,0.0,0.0,0.0,1.0,NN,28
ir cenar ver deadpool con mi novio ha sido el mejor san que se hice galletas joder que ricas estaban,2016-02-24 17:59:17,0,1,,,,0.34,0.0,0.112,0.888,PP,28
new review deadpool,2016-02-24 17:59:16,0,0,,,,0.0,0.0,0.0,1.0,NN,28
queria dizer deadpool tudo isso que um filme achei como pintam por,2016-02-24 17:59:16,0,0,,,,0.0,0.0,0.0,1.0,NN,28
mucho con la de deadpool,2016-02-24 17:59:14,0,2,,,,0.0,0.0,0.0,1.0,NN,28
yo la visto hoy ha si tiene ni puta idea de quien ni que es deadpool que,2016-02-24 17:59:12,1,4,@SoyMasacre,,,0.34,0.0,0.13,0.87,PP,28
os efeitos especiais por de cenas de deadpool,2016-02-24 17:59:12,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 17:59:10,1,15,@Majistronix @MatiaxPereyra,,,0.0,0.0,0.0,1.0,NN,28
pessoas reclamando que filme deadpool olhei um filme hitler e sei achei,2016-02-24 17:59:06,0,0,,,,0.0,0.0,0.0,1.0,NN,28
tutti cinecomics dovrebbero essere come deadpool e non strizzare solamente alle,2016-02-24 17:59:06,0,0,,,,0.0,0.0,0.0,1.0,NN,28
quiero ver deadpool,2016-02-24 17:59:02,0,0,,,,0.0,0.0,0.0,1.0,NN,28
una gran lo tiene todo,2016-02-24 17:58:56,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
liked video watch deadpool deleted rejected characters missing,2016-02-24 17:58:56,0,0,@YouTube @mrsundaymovies,,,-0.4019,0.414,0.211,0.376,Neg,28
hoopjes content gebakken morgen incl deadpool met,2016-02-24 17:58:53,0,0,,,,0.0,0.0,0.0,1.0,NN,28
se hace la de venirme cabreado el porque visto deadpool con anda vete tomar viento,2016-02-24 17:58:52,0,0,,,,0.0,0.0,0.0,1.0,NN,28
melhor deadpool melhor filme deadpool melhor cena de deadpool e sua,2016-02-24 17:58:52,3,5,,,,0.0,0.0,0.0,1.0,NN,28
oj deadpool deadpool ty,2016-02-24 17:58:51,3,2,,,,0.3818,0.0,0.464,0.536,PP,28
really need see deadpool,2016-02-24 17:58:49,1,0,,,,0.0,0.0,0.0,1.0,NN,28
partiu deadpool eldorado,2016-02-24 17:58:49,0,0,@Shopping @shopeldorado,,,0.0,0.0,0.0,1.0,NN,28
pensaba wue dicho que la de deadpool sido la hostia pero lo debido de,2016-02-24 17:58:48,0,0,,,,0.0,0.0,0.0,1.0,NN,28
saw deadpool second still amazing much blade joke bar people got,2016-02-24 17:58:47,0,1,,,,0.7184,0.0,0.4,0.6,PP,28
ha gustado un de de curiosidades de deadpool la,2016-02-24 17:58:46,0,0,@YouTube @charlygangtv,,,0.34,0.0,0.231,0.769,PP,28
know seen deadpool yell big chrome cock someone pulls front,2016-02-24 17:58:42,0,2,,,,-0.1531,0.151,0.0,0.849,Neg,28
pero la se llama deadpool,2016-02-24 17:58:40,0,0,@CamuValoy @MatiaxPereyra,,,0.0,0.0,0.0,1.0,NN,28
que falar dessas pessoas que dizem que deadpool um filme muito,2016-02-24 17:58:36,0,0,,,,0.0,0.0,0.0,1.0,NN,28
lo mismo paso con iron avengers ahora deadpool despues seguira civil war doctor strange igual que con dc,2016-02-24 17:58:34,0,5,@CamuValoy,,,-0.6908,0.263,0.0,0.737,Neg,28
deadpool round,2016-02-24 17:58:33,0,2,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 17:58:30,0,1,,,,0.0,0.0,0.0,1.0,NN,28
deadpool bae,2016-02-24 17:58:29,0,2,,,,0.0,0.0,0.0,1.0,NN,28
se el tubo deadpool via,2016-02-24 17:58:29,0,0,@YouTube,#2,,0.0,0.0,0.0,1.0,NN,28
quuen tiene el mejor rubius deadpool,2016-02-24 17:58:29,0,2,,,,0.0,0.0,0.0,1.0,NN,28
deadpool ta massa sim gente mas unica coisa que achei foi parte mesmo,2016-02-24 17:58:29,0,0,,,,0.0,0.0,0.0,1.0,NN,28
getting restocked comfy lanyards cool accessories,2016-02-24 17:58:28,0,0,,#Deadpool #Mopez,,0.3182,0.0,0.315,0.685,PP,28
acabo de ver deadpool,2016-02-24 17:58:24,0,0,,,,0.0,0.0,0.0,1.0,NN,28
ostia puta deadpool enorme,2016-02-24 17:58:19,1,3,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 17:58:12,0,0,,,,0.0,0.0,0.0,1.0,NN,28
ya vi deadpool es extremadamente fiel los comics ostias que puto peliculon xd reido tela,2016-02-24 17:58:10,0,2,,,,0.5859,0.0,0.213,0.787,PP,28
pues buen buen rato de risas con la,2016-02-24 17:58:06,1,1,@anichiurb,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
e dopo ci introduce rabbia e,2016-02-24 17:58:06,0,1,,#petaloso #Deadpool,,0.0,0.0,0.0,1.0,NN,28
whoever nina williams got,2016-02-24 17:58:05,0,1,,#Rekt #Deadpool,,0.0,0.0,0.0,1.0,NN,28
deadpool would win wolverine population would want,2016-02-24 17:58:02,0,0,,,,0.6249,0.0,0.505,0.495,PP,28
deadpool movie epic,2016-02-24 17:58:02,0,1,,,,0.0,0.0,0.0,1.0,NN,28
first deadpool film,2016-02-24 17:58:01,0,0,@cuffyochickenn,,,0.0,0.0,0.0,1.0,NN,28
dice deadpool la pelicula,2016-02-24 17:58:00,7,68,@MatiaxPereyra,,,0.0,0.0,0.0,1.0,NN,28
vais matar por lo pero zoolander ha parecido graciosa que deadpool,2016-02-24 17:57:58,1,0,,,,0.34,0.0,0.194,0.806,PP,28
aqui escuchando los soundtracks de undertale pronto deadpool,2016-02-24 17:57:56,0,1,,,,0.0,0.0,0.0,1.0,NN,28
need make negasonic teenage warhead figure go deadpool colossus figures,2016-02-24 17:57:55,0,0,@CollectDST,#PleasePleasePrettyPlease,,0.0,0.0,0.0,1.0,NN,28
wszyscy filmem mnie nie,2016-02-24 17:57:54,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
eu vi stan lee filme deadpool kjjk,2016-02-24 17:57:54,0,0,,,,0.0,0.0,0.0,1.0,NN,28
que ryan quer que deadpool melhor deadpool deitado sobre pele de urso,2016-02-24 17:57:51,0,3,,,,0.0,0.0,0.0,1.0,NN,28
fallait regarder deadpool,2016-02-24 17:57:47,0,0,@Valentineeeeee_,,,0.0,0.0,0.0,1.0,NN,28
spoiler filme deadpool aparece wade wilson,2016-02-24 17:57:43,1,0,,,,0.0,0.0,0.0,1.0,NN,28
adoro las referencias romper la cuarta pared las que las pelis series se de una todo eso lo tiene deadpool,2016-02-24 17:57:43,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool hoyts en,2016-02-24 17:57:41,0,0,,#Yelp,,0.0,0.0,0.0,1.0,NN,28
deadpool great movie,2016-02-24 17:57:40,0,0,,,,0.6249,0.0,0.672,0.328,PP,28
deadpool real good movie,2016-02-24 17:57:38,0,1,,,,0.4404,0.0,0.492,0.508,PP,28
venir ver deadpool comerte un trailer de una peli de,2016-02-24 17:57:38,0,7,,,,0.0,0.0,0.0,1.0,NN,28
someone absolute best theatre,2016-02-24 17:57:38,0,0,@Village,#deadpool #themerkwithamouth,,0.6369,0.0,0.583,0.417,PP,28
neutral,2016-02-24 17:57:37,2,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
casaba con la de deadpool,2016-02-24 17:57:35,0,0,,,,0.0,0.0,0.0,1.0,NN,28
finally went see deadpool awesome flick best films,2016-02-24 17:57:35,0,0,,,,0.8519,0.0,0.58,0.42,PP,28
deadpool ha encantado pelicula favorita en el momento,2016-02-24 17:57:34,0,0,,,,0.34,0.0,0.255,0.745,PP,28
que puta pasada la peli de deadpool un aplauso grande,2016-02-24 17:57:33,0,2,,,,0.0,0.0,0.0,1.0,NN,28
en el punto de ver,2016-02-24 17:57:31,0,0,,#Deadpool #BalasYChimichangasParaTodos,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 17:57:31,0,1,,#deadpool #life,,0.0,0.0,0.0,1.0,NN,28
put long let go see still,2016-02-24 17:57:31,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
need deadpool,2016-02-24 17:57:25,0,1,@VancityReynolds,,,0.0,0.0,0.0,1.0,NN,28
tranquilos todos los fans de deadpool es,2016-02-24 17:57:24,0,0,,,,0.0,0.0,0.0,1.0,NN,28
liked video marvel collector corps deadpool,2016-02-24 17:57:22,0,0,@YouTube @ghstr3con2,,,0.6808,0.0,0.583,0.417,PP,28
ryan reynolds shares hilarious oscar campaign poster via,2016-02-24 17:57:18,0,0,@YahooNews,#Deadpool,,0.5994,0.0,0.45,0.55,PP,28
deadpool,2016-02-24 17:57:15,0,0,@mikesterling,,,0.0,0.0,0.0,1.0,NN,28
apologise contrary put macleod gazette deadpool,2016-02-24 17:57:11,0,0,,,,0.3818,0.0,0.342,0.658,PP,28
deadpool,2016-02-24 17:57:11,17,26,,,,0.0,0.0,0.0,1.0,NN,28
chief among deadpool many pleasures reintroduction solid gold,2016-02-24 17:57:10,0,0,,,,0.5423,0.0,0.429,0.571,PP,28
deadpool mitoso pra krl,2016-02-24 17:57:08,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool fait longtemps que je pas ris comme,2016-02-24 17:57:08,0,1,,,,0.0,0.0,0.0,1.0,NN,28
neutral,2016-02-24 17:57:07,0,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
like losers seen,2016-02-24 17:57:07,0,1,,#Deadpool,,-0.2263,0.493,0.362,0.145,Neg,28
gostei de um de deadpool mata universo marvel filme completo,2016-02-24 17:57:07,0,1,@YouTube @boscheinenzero,,,0.4215,0.0,0.237,0.763,PP,28
deadpool already icon movie even came,2016-02-24 17:57:06,0,0,@RyanReynolds,,,0.0,0.0,0.0,1.0,NN,28
melhor filme l,2016-02-24 17:57:03,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 17:57:03,0,1,,,,0.0,0.0,0.0,1.0,NN,28
pues que les podia lo que hace marvel que deadpool es parte aguas en la industria solos se hacen bolas tan weyes,2016-02-24 17:57:00,0,0,@alan_r_gallardo,,,0.4215,0.0,0.118,0.882,PP,28
cinema prolongou deadpool,2016-02-24 17:56:58,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool,2016-02-24 17:56:54,0,0,@rwgoldsmith,,,0.0,0.0,0.0,1.0,NN,28
que dejes de mariconear vete ver deadpool,2016-02-24 17:56:44,1,0,@eila_96,,,0.0,0.0,0.0,1.0,NN,28
el que viene ver deadpool con cita ya,2016-02-24 17:56:44,0,0,,,,0.0,0.0,0.0,1.0,NN,28
esse deadpool agora kkk,2016-02-24 17:56:43,0,0,,,,0.0,0.0,0.0,1.0,NN,28
quiero ir ver deadpool pero ya se el final nose que hacerrr,2016-02-24 17:56:41,0,0,,,,0.0,0.0,0.0,1.0,NN,28
el efecto deadpool version batman v superman released,2016-02-24 17:56:37,0,0,,,,0.0,0.0,0.0,1.0,NN,28
month fan deadpool walking dead,2016-02-24 17:56:34,0,0,@lootcrate,,,-0.4588,0.448,0.24,0.313,Neg,28
awkward moment plays spotify watching deadpool,2016-02-24 17:56:33,0,0,,,,0.1027,0.211,0.263,0.526,PP,28
deadpool account followed,2016-02-24 17:56:30,0,1,,,,0.0,0.0,0.0,1.0,NN,28
deadpool outrages,2016-02-24 17:56:29,0,0,,,,-0.5106,0.767,0.0,0.233,Neg,28
neutral,2016-02-24 17:56:27,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,28
esse cara deadpool,2016-02-24 17:56:25,0,0,,,,0.0,0.0,0.0,1.0,NN,28
deadpool esgotado p hj,2016-02-24 17:56:25,0,0,,,,0.0,0.0,0.0,1.0,NN,28
pourquoi deadpool au il est en ans il devrait en xd,2016-02-24 17:56:23,0,2,,,,0.5859,0.0,0.275,0.725,PP,28
watched deadpool v would laugh wall breaking jokes,2016-02-24 17:56:20,0,0,,,,0.6808,0.0,0.528,0.472,PP,28
quieren verme invitenme deadpool,2016-02-24 17:56:17,0,0,,,,0.0,0.0,0.0,1.0,NN,28
vine ver con mis mi tienda fav es el,2016-02-24 17:56:16,0,0,@CostaneraCenter @hm,#CostaneraPalooza #deadpool,,0.4588,0.0,0.273,0.727,PP,28
saw deadpool would really liked high,2016-02-24 17:56:13,0,5,,,,0.4754,0.0,0.382,0.618,PP,28
deadpool shoutout free tickets ur ledge,2016-02-24 17:56:11,0,1,@Kiirrstt @becwatsonn,,,0.5106,0.0,0.398,0.602,PP,28
finally saw deadpool well done ryan,2016-02-24 17:56:10,0,0,,,,0.2732,0.0,0.296,0.704,PP,28
top deadpool cesar solteras duele nieve danesa,2016-02-24 17:56:09,4,4,,,,0.2023,0.0,0.231,0.769,PP,28
neutral,2016-02-24 17:56:08,0,0,,#Deadpool #ghpublicist #bjrlivefm,,0.0,0.0,0.0,1.0,NN,28
deadpool nada,2016-02-24 17:56:06,0,0,,,,0.0,0.0,0.0,1.0,NN,28
genial noche deadpool kfc con,2016-02-24 17:56:04,1,2,@SandraExtasy,,,0.4215,0.0,0.412,0.588,PP,28
deadpool digital,2016-02-24 17:56:03,0,0,,,,0.0,0.0,0.0,1.0,NN,28
ah merde oublier deadpool,2016-02-24 17:56:02,0,0,,,,0.0,0.0,0.0,1.0,NN,28
impresionante la en el,2016-02-24 17:56:01,0,0,,#DEADPOOL #Marvel,,0.0,0.0,0.0,1.0,NN,28
deadpool definitely good choice,2016-02-24 17:55:58,0,1,@libby_may,,,0.6808,0.0,0.737,0.263,PP,28
deadpool sooo,2016-02-24 17:55:57,0,2,,,,0.0,0.0,0.0,1.0,NN,28
rt loving new,2016-02-24 17:55:56,0,0,,#bowties #chicagoblackhawks #blackhawks #deadpoolcomics #deadpool,,0.5994,0.0,0.661,0.339,PP,28
attends tu parles de deadpool,2016-02-24 17:55:56,0,0,@SoulsStealerYT,,,0.0,0.0,0.0,1.0,NN,28
thought deadpool class,2016-02-24 17:55:53,0,0,,,,0.0,0.0,0.0,1.0,NN,28
que te pase la deadpool,2016-02-24 17:55:53,0,0,@EDAMELL,,,0.0,0.0,0.0,1.0,NN,28
hey studio next deadpool right,2016-02-24 17:55:52,0,0,,#BleedingCool,,0.0,0.0,0.0,1.0,NN,28
details ryan reynolds tim pay deadpool revealed,2016-02-24 17:55:50,2,4,,,,-0.1027,0.189,0.0,0.811,Neg,28
ainda vi deadpool e falta uns dias pro batman vs dinheiro,2016-02-24 17:55:49,1,1,,,,0.0,0.0,0.0,1.0,NN,28
loved deadpool want watch,2016-02-24 17:55:48,0,0,,,,0.6369,0.0,0.722,0.278,PP,28
llendo ver al fin,2016-02-24 17:55:48,0,0,,#deadpool,,0.0,0.0,0.0,1.0,NN,28
pues voy comentar deadpool conmigo mismo en,2016-02-24 17:55:45,0,1,,,,0.0,0.0,0.0,1.0,NN,28
