body,date,retweets,favorites,mentions,hashtags,geo,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator,GT
really wanna go see deadpool,2016-02-19 17:47:20,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool box pretty great hoping inverse,2016-02-19 17:47:20,0,0,,#collectorcorps,,0.8779,0.0,0.771,0.229,PP,47
draw well without comedy,2016-02-19 17:47:17,0,0,,#Deadpool,,-0.0026,0.34,0.338,0.322,NN,47
de ver deadpool debo decir que estoy enamorada de ryan ya se que es pero que sacarlo de mi,2016-02-19 17:47:16,0,1,,,,0.0,0.0,0.0,1.0,NN,47
fair say awesome,2016-02-19 17:47:15,0,2,,#deadpool,,0.7506,0.0,0.865,0.135,PP,47
quero mto assistir deadpool,2016-02-19 17:47:14,0,0,,#iHeartAwards #BestFanArmy #5SOSFam,,0.0,0.0,0.0,1.0,NN,47
puedo sacar este tema de mi aaahhhhh maldito deadpool,2016-02-19 17:47:12,0,0,,,,0.0,0.0,0.0,1.0,NN,47
check wonderful deadpool visual effects images,2016-02-19 17:47:12,0,0,,,,0.5719,0.0,0.425,0.575,PP,47
deadpool sick,2016-02-19 17:47:11,2,13,,,,-0.5106,0.767,0.0,0.233,Neg,47
un normal del,2016-02-19 17:47:10,0,0,,#Deadpool #Ajax,,0.0,0.0,0.0,1.0,NN,47
deadpool gambit,2016-02-19 17:47:10,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool,2016-02-19 17:47:09,0,0,,,,0.0,0.0,0.0,1.0,NN,47
fun watching deadpool apparently woz also kiddies fruity,2016-02-19 17:47:08,0,1,,,,0.5106,0.0,0.32,0.68,PP,47
vaya puta pasada es deadpool,2016-02-19 17:47:03,0,0,,,,0.0,0.0,0.0,1.0,NN,47
seem deadpool,2016-02-19 17:47:03,0,0,@MissHellNBoots,,,0.0,0.0,0.0,1.0,NN,47
think seeing deadpool next week ayy,2016-02-19 17:47:01,0,0,,,,0.0,0.0,0.0,1.0,NN,47
happy friday,2016-02-19 17:47:01,0,0,,#rant #youtube #more #deadpool #videos #follow,,0.5719,0.0,0.787,0.213,PP,47
da tenere deadpool play station,2016-02-19 17:47:00,0,0,,#6,,0.34,0.0,0.375,0.625,PP,47
deadpool ha pasado de ser secundario petarlo en cine comicmania,2016-02-19 17:47:00,0,1,,,,0.34,0.0,0.211,0.789,PP,47
starred superhero movies absolutely go,2016-02-19 17:46:59,0,1,@VancityReynolds,#Deadpool #BladeTrinity,,0.0,0.0,0.0,1.0,NN,47
cuando en deadpool hablan de muebles del ikea eres la idiota en el vine,2016-02-19 17:46:59,0,0,,,,0.0,0.0,0.0,1.0,NN,47
could watch deadpool times,2016-02-19 17:46:58,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool drops kryptonite batman v superman merc mouth cleaned box,2016-02-19 17:46:58,1,1,,,,0.0,0.0,0.0,1.0,NN,47
holy shit deadpool bloody best ridiculous film,2016-02-19 17:46:54,0,2,,,,-0.5859,0.556,0.259,0.185,Neg,47
de cinemas deadpool porto rs,2016-02-19 17:46:54,0,1,@itaucinemas,,,0.0,0.0,0.0,1.0,NN,47
deadpool sidekick auditions ryan reynolds,2016-02-19 17:46:54,0,0,,#trending #topvideos,,0.0,0.0,0.0,1.0,NN,47
finalmente voy ver deadpool rato,2016-02-19 17:46:53,0,0,,,,0.0,0.0,0.0,1.0,NN,47
fibqlmente vi deadpool,2016-02-19 17:46:52,0,0,,,,0.0,0.0,0.0,1.0,NN,47
pray ou beats prolly see deadpool til sun,2016-02-19 17:46:52,0,0,@GuaranteedWin,,,0.3182,0.0,0.247,0.753,PP,47
deadpool de tim,2016-02-19 17:46:51,0,0,,#Pel,,0.0,0.0,0.0,1.0,NN,47
gostei de um de nerdcombo de fevereiro pop figure deadpool mais,2016-02-19 17:46:51,0,0,@YouTube @tiagovski555,,,0.0,0.0,0.0,1.0,NN,47
hab bis jetzt nur ein lp von deadpool gesehen den film aber noch nicht,2016-02-19 17:46:50,0,0,@BeeenTV,,,0.0,0.0,0.0,1.0,NN,47
en el final deadpool se enfrenta los matan los era obvio,2016-02-19 17:46:50,0,1,@StripMarvel,,,0.0,0.0,0.0,1.0,NN,47
might go see deadpool tonight,2016-02-19 17:46:49,0,0,,,,0.0,0.0,0.0,1.0,NN,47
fans petition deadpool host night,2016-02-19 17:46:48,0,0,,,,0.0,0.0,0.0,1.0,NN,47
gonna watch deadpool tomorrow hyped,2016-02-19 17:46:48,0,0,,,,0.0,0.0,0.0,1.0,NN,47
pretty much game yes deadpool wall noise bg twitch,2016-02-19 17:46:48,0,4,,,,0.7096,0.0,0.457,0.543,PP,47
un video de de deadpool interview ryan reynolds miller,2016-02-19 17:46:46,0,0,@YouTube @fox5newsdc,,,0.0,0.0,0.0,1.0,NN,47
neutral,2016-02-19 17:46:45,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,47
deadpool best movie super loved,2016-02-19 17:46:44,0,1,@VancityReynolds,,,0.9186,0.0,0.857,0.143,PP,47
wanna see deadpool,2016-02-19 17:46:44,0,0,,,,0.0,0.0,0.0,1.0,NN,47
touching tu ya sabes lo que quiero decir los penseis,2016-02-19 17:46:43,1,1,@iShayCo,#Deadpool,,0.0,0.0,0.0,1.0,NN,47
care deadpool get sick grim gritty murdertimes everything book,2016-02-19 17:46:39,0,1,,,,-0.5859,0.432,0.198,0.37,Neg,47
aus dem east hotel die deadpool via,2016-02-19 17:46:37,0,0,@YouTube,#100,,-0.5994,0.394,0.0,0.606,Neg,47
il film faceva ridere di bello,2016-02-19 17:46:37,0,1,,#DeadPool,,0.0,0.0,0.0,1.0,NN,47
cinemark deadpool porto rs,2016-02-19 17:46:36,0,0,,,,0.0,0.0,0.0,1.0,NN,47
gostei de um gon give ya dmx deadpool,2016-02-19 17:46:35,0,0,@YouTube,,,0.0,0.0,0.0,1.0,NN,47
masterpiece,2016-02-19 17:46:35,0,1,,#Deadpool,,0.6249,0.0,1.0,0.0,PP,47
gracias deadpool se una ola de con,2016-02-19 17:46:34,0,0,,,,0.0,0.0,0.0,1.0,NN,47
creo que ha llegado la hora de que vaya de twitter hasta que haya visto deadpool,2016-02-19 17:46:34,2,2,,,,0.34,0.0,0.138,0.862,PP,47
feel like fact deadpool exactly matches sense humour worrying,2016-02-19 17:46:34,0,2,,,,0.4939,0.171,0.4,0.429,PP,47
watching deadpool movie,2016-02-19 17:46:32,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool jean skirt,2016-02-19 17:46:30,0,0,@AH_,,,0.0,0.0,0.0,1.0,NN,47
quiero ver deadpool,2016-02-19 17:46:30,0,1,,,,0.0,0.0,0.0,1.0,NN,47
friday deadpool,2016-02-19 17:46:29,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool ryan reynolds loves escape,2016-02-19 17:46:27,0,0,,,,0.6597,0.0,0.643,0.357,PP,47
hiphop deadpool dead ringer success need,2016-02-19 17:46:26,0,0,,#NEWS #BEATS,,-0.1531,0.358,0.308,0.333,Neg,47
deadpool ryan reynolds loves escape,2016-02-19 17:46:24,0,0,,,,0.6597,0.0,0.643,0.357,PP,47
watched,2016-02-19 17:46:24,0,5,,#Deadpool #RyanReynolds #fit,,0.0,0.0,0.0,1.0,NN,47
je commence sur pour le blog et dodo,2016-02-19 17:46:22,0,4,,#DeadPool,,0.0,0.0,0.0,1.0,NN,47
cracking friday lil men afternoon datenight,2016-02-19 17:46:21,0,4,,#StarWars #DeadPool,,0.0,0.0,0.0,1.0,NN,47
los dlcs de fallout la estatua de deadpool episode viii en el weekly fix,2016-02-19 17:46:21,0,0,,,,0.0,0.0,0.0,1.0,NN,47
que acharam filme deadpool eu achei isso vai um sanduice,2016-02-19 17:46:20,2,2,,#PG16,,0.0,0.0,0.0,1.0,NN,47
deadpool,2016-02-19 17:46:18,0,0,@Cineplanet,,,0.0,0.0,0.0,1.0,NN,47
deadpool cool,2016-02-19 17:46:18,0,0,,,,0.3182,0.0,0.697,0.303,PP,47
deadpool guarding monitor payment systems,2016-02-19 17:46:17,0,0,@Burroughs,,,0.0,0.0,0.0,1.0,NN,47
l ein genialer love,2016-02-19 17:46:17,0,3,,#Deadpool #RyanReynolds #FeuchterFurz #NeuerLieblingsHeld #Marvel,,0.6369,0.0,0.677,0.323,PP,47
oh right saw deadpool today many nice buttshots,2016-02-19 17:46:16,0,1,,,,0.4215,0.0,0.286,0.714,PP,47
deadpool tudo que eu queria em termos de num filme de cinema,2016-02-19 17:46:16,0,1,,,,0.0,0.0,0.0,1.0,NN,47
talked abt ending relationships sucks abt office deadpool come,2016-02-19 17:46:16,0,0,,,,-0.3612,0.238,0.0,0.762,Neg,47
wants go movies see deadpool,2016-02-19 17:46:15,0,0,,,,0.0,0.0,0.0,1.0,NN,47
hoy voy ver deadpool mi pistola esta de que pistola estas hablando calientes al pedo,2016-02-19 17:46:13,0,1,,,,0.0,0.0,0.0,1.0,NN,47
ye deadpool great,2016-02-19 17:46:12,0,1,,,,0.6249,0.0,0.672,0.328,PP,47
deadpool que achou de chupar bolas falaram que vc chupou bolas dele pra poder ter seu filme,2016-02-19 17:46:08,0,0,,#DeadpoolResponde,,0.0,0.0,0.0,1.0,NN,47
todos hablando de lo buena que es deadpool yo hasta el la pta,2016-02-19 17:46:07,0,2,,,,0.0,0.0,0.0,1.0,NN,47
appearantly darth deadpool la salle,2016-02-19 17:46:07,0,2,,,,0.0,0.0,0.0,1.0,NN,47
vs announced hopefully marvel,2016-02-19 17:46:06,0,2,,#Gambit #Deadpool,,0.6705,0.0,0.733,0.267,PP,47
watch deadpool digital hot new,2016-02-19 17:46:06,0,0,,,,0.0,0.0,0.0,1.0,NN,47
went see deadpool friend twas,2016-02-19 17:46:06,0,1,,,,0.4939,0.0,0.444,0.556,PP,47
watch deadpool digital hot new,2016-02-19 17:46:05,0,0,,,,0.0,0.0,0.0,1.0,NN,47
sensual,2016-02-19 17:46:05,1,1,@Tommy_Kpg,#Deadpool #SoloEnCines,,0.0,0.0,0.0,1.0,NN,47
watch deadpool digital hot new,2016-02-19 17:46:05,0,0,,,,0.0,0.0,0.0,1.0,NN,47
movies deadpool digital,2016-02-19 17:46:04,0,0,,#9,,0.0,0.0,0.0,1.0,NN,47
sensual,2016-02-19 17:46:03,2,2,@joaquinmancini,#Deadpool #SoloEnCines,,0.0,0.0,0.0,1.0,NN,47
nada que,2016-02-19 17:46:03,0,0,@LizTboada16,#LoQueValeEsLoDeAdentro #Deadpool #SoloEnCines,,0.0,0.0,0.0,1.0,NN,47
deadpool gambit issue,2016-02-19 17:46:03,0,0,,,,0.0,0.0,0.0,1.0,NN,47
eu paro e ainda consegui ver deadpool,2016-02-19 17:46:03,0,1,,,,0.0,0.0,0.0,1.0,NN,47
finally cinemas union square deadpool new,2016-02-19 17:46:02,0,1,@Regal @regalmovies,,,0.0,0.0,0.0,1.0,NN,47
fans petition saturday night live deadpool appear host,2016-02-19 17:46:02,0,0,,#fashion,,0.0,0.0,0.0,1.0,NN,47
holy wow deadpool awesome highly,2016-02-19 17:46:02,0,2,,,,0.836,0.0,0.725,0.275,PP,47
tantas ganas de ver deadpool al final va pasar como con star la chica danesa otra larga,2016-02-19 17:46:02,0,1,,,,0.0,0.0,0.0,1.0,NN,47
gostei de um de nerdcombo de fevereiro pop figure deadpool mais,2016-02-19 17:46:01,0,0,@YouTube @tiagovski555,,,0.0,0.0,0.0,1.0,NN,47
deadpool,2016-02-19 17:45:56,0,0,@I_Am_Raaiq,,,0.0,0.0,0.0,1.0,NN,47
deadpool vaya como,2016-02-19 17:45:55,0,1,,,,0.0,0.0,0.0,1.0,NN,47
deadpool mad,2016-02-19 17:45:55,0,4,,,,-0.4939,0.762,0.0,0.238,Neg,47
wait see deadpool,2016-02-19 17:45:55,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool good,2016-02-19 17:45:54,0,1,,,,0.4404,0.0,0.744,0.256,PP,47
deadpool muito pica,2016-02-19 17:45:54,0,1,,,,0.0,0.0,0.0,1.0,NN,47
deadpool care,2016-02-19 17:45:53,0,0,,,,0.4939,0.0,0.762,0.238,PP,47
ryan newest triumph cooler deadpool,2016-02-19 17:45:53,0,0,,,,0.4767,0.0,0.437,0.563,PP,47
de deadpool devia ser pentelho porque quantidade de pirralha que deu na,2016-02-19 17:45:52,0,0,,,,0.0,0.0,0.0,1.0,NN,47
going see deadpool tonight,2016-02-19 17:45:51,0,0,,,,0.0,0.0,0.0,1.0,NN,47
mal deadpool le voy poniendo su merecido,2016-02-19 17:45:50,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool ta vendo laive kkkk xama,2016-02-19 17:45:50,0,0,@SilvioSantosCS,#liveDOpai,,0.0,0.0,0.0,1.0,NN,47
deadpool really good,2016-02-19 17:45:48,0,3,,,,0.4927,0.0,0.615,0.385,PP,47
pues creo que voy ver con mis amigos el damn,2016-02-19 17:45:46,0,0,,#Deadpool,,-0.4019,0.231,0.0,0.769,Neg,47
ya visto deadpool ha sido la hostia en recomendada,2016-02-19 17:45:46,2,3,,,,0.34,0.0,0.231,0.769,PP,47
deadpool sidekick auditions ryan reynolds,2016-02-19 17:45:46,0,0,,,,0.0,0.0,0.0,1.0,NN,47
causando furor en todas las salas de ya te la,2016-02-19 17:45:45,0,0,,#Deadpool,,0.0,0.0,0.0,1.0,NN,47
deadpool la todos la vieron ya menos,2016-02-19 17:45:45,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool fucked movie,2016-02-19 17:45:45,0,0,,,,-0.6597,0.688,0.0,0.313,Neg,47
hay nada mejor que ver que todos digamos la vez son hora de hacer unas putas,2016-02-19 17:45:42,1,1,,#Deadpool,,0.0,0.0,0.0,1.0,NN,47
great big deadpool fan ya like superhero,2016-02-19 17:45:42,0,0,@thesunniersarah,,,0.836,0.0,0.69,0.31,PP,47
jajajajaja un par de morros pidieron ayuda para comprar boletos para deadpool pues si compre los boletos pero los,2016-02-19 17:45:41,0,1,,,,0.0,0.0,0.0,1.0,NN,47
ich hateful und deadpool aber keiner mit mir ins,2016-02-19 17:45:40,0,0,,,,-0.4939,0.286,0.0,0.714,Neg,47
deadpool siiiiiccck,2016-02-19 17:45:39,1,2,,,,0.0,0.0,0.0,1.0,NN,47
la escena de deadpool creo que es la mejor de todas las peliculas de marvel,2016-02-19 17:45:38,0,0,,,,0.4215,0.0,0.167,0.833,PP,47
im pansexual deadpool,2016-02-19 17:45:38,0,0,@VancityReynolds,#MakeItHappen,,0.0,0.0,0.0,1.0,NN,47
deadpool everything wanted,2016-02-19 17:45:37,1,8,,,,0.0,0.0,0.0,1.0,NN,47
deadpool melhor filme,2016-02-19 17:45:36,0,1,,,,0.0,0.0,0.0,1.0,NN,47
es en deadpool check,2016-02-19 17:45:36,0,0,@TheRealStanLee,,,0.0,0.0,0.0,1.0,NN,47
check latest post successful movie deadpool makes marvel history via,2016-02-19 17:45:35,0,0,@moviepilotnews,#Blog,,0.765,0.0,0.452,0.548,PP,47
todo mundo indo assistir deadpool e aqui,2016-02-19 17:45:34,0,2,,,,0.0,0.0,0.0,1.0,NN,47
apenas voy entrar ver deadpool,2016-02-19 17:45:34,1,1,,,,0.0,0.0,0.0,1.0,NN,47
que guapa ha estado deadpool,2016-02-19 17:45:33,0,5,,,,0.34,0.0,0.375,0.625,PP,47
veces hace falta un deadpool en las redes,2016-02-19 17:45:33,0,0,,,,0.0,0.0,0.0,1.0,NN,47
en iyi filmi batman v superman mi captain america civil war deadpool,2016-02-19 17:45:32,0,0,,,,-0.5994,0.281,0.0,0.719,Neg,47
es indignante que la sala de cine estuviera repleta de yo ese femenino,2016-02-19 17:45:31,1,2,@101Almeida,#Deadpool,,0.0,0.0,0.0,1.0,NN,47
retweeted ms fraggett checkout newest hilarious video lot deadpool,2016-02-19 17:45:31,0,0,@MsFraggett,,,0.4019,0.0,0.252,0.748,PP,47
deadpool,2016-02-19 17:45:29,0,0,,,,0.0,0.0,0.0,1.0,NN,47
alguien que al cine ver deadpool,2016-02-19 17:45:29,0,0,,,,0.0,0.0,0.0,1.0,NN,47
para ver,2016-02-19 17:45:27,0,0,,#DEADPOOL,,0.0,0.0,0.0,1.0,NN,47
seen bashes,2016-02-19 17:45:26,0,0,,#Deadpool #VancityReynolds,,0.0,0.0,0.0,1.0,NN,47
dear stop blaming movies bad choices instead,2016-02-19 17:45:26,0,0,,#parenting #badchoices #deadpool,,-0.743,0.614,0.179,0.207,Neg,47
acker blacker take deadpool gambit,2016-02-19 17:45:23,0,0,,,,0.0,0.0,0.0,1.0,NN,47
neutral,2016-02-19 17:45:23,0,0,,,,0.0,0.0,0.0,1.0,NN,47
still want watch deadpool,2016-02-19 17:45:22,0,0,,,,0.0772,0.0,0.302,0.698,PP,47
deadpool cetait genial,2016-02-19 17:45:22,0,1,,,,0.4215,0.0,0.583,0.417,PP,47
hablando de los por ante todos los chistes machistas que ha soltado se aprecia el,2016-02-19 17:45:22,0,0,,#Deadpool,,0.34,0.0,0.146,0.854,PP,47
deadpool llena porque los inteligentes de ellos solo la han puesto en la sala se cuantos del avenida,2016-02-19 17:45:22,0,0,@LuisBlanco111,,,0.0,0.0,0.0,1.0,NN,47
viendo los anuncios antes de ver deadpool,2016-02-19 17:45:22,0,0,,,,0.0,0.0,0.0,1.0,NN,47
tentarei assistir deadpool e danish girl,2016-02-19 17:45:21,0,0,,,,0.0,0.0,0.0,1.0,NN,47
mom let see deadpool letting brother see year half older way mature,2016-02-19 17:45:20,0,0,,,,0.4215,0.0,0.203,0.797,PP,47
deadpool even amazing thought like wow,2016-02-19 17:45:19,0,0,,,,0.8779,0.0,0.771,0.229,PP,47
deadpool rap gives life,2016-02-19 17:45:17,0,0,,,,0.0,0.0,0.0,1.0,NN,47
une trailer deadpool man,2016-02-19 17:45:17,0,1,@YouTube,,,0.0,0.0,0.0,1.0,NN,47
took actors create colossus,2016-02-19 17:45:14,0,0,,#Deadpool,,0.2732,0.0,0.412,0.588,PP,47
tengo que deadpool es la salido como un con juguetes nuevos,2016-02-19 17:45:12,0,2,,,,0.0,0.0,0.0,1.0,NN,47
gustan las las armas las al equipo de jugar,2016-02-19 17:45:11,0,1,,#AlienwareSocial #Deadpool,,0.0,0.0,0.0,1.0,NN,47
que buena la de deadpool,2016-02-19 17:45:11,1,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool un film de resonancia nihilista,2016-02-19 17:45:11,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool un film de resonancia nihilista,2016-02-19 17:45:11,0,0,,,,0.0,0.0,0.0,1.0,NN,47
funko pop deadpool two swords action figure,2016-02-19 17:45:11,0,0,,#funko #pop,,0.0,0.0,0.0,1.0,NN,47
los dlcs de fallout la estatua de deadpool episode viii en el weekly fix,2016-02-19 17:45:07,3,4,,,,0.0,0.0,0.0,1.0,NN,47
morsomste filmen jeg har sett gleder meg til deadpool,2016-02-19 17:45:04,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool star wars freddy krueguer regresa noticias de cine q,2016-02-19 17:45:04,0,0,,#SIGUEMEYTESIGO,,-0.5574,0.31,0.0,0.69,Neg,47
deadpool la claque de,2016-02-19 17:45:04,0,0,,,,0.0,0.0,0.0,1.0,NN,47
yelmo cines valencia deadpool valencia,2016-02-19 17:45:03,0,0,,,,0.0,0.0,0.0,1.0,NN,47
pues que ryan ha compensado en deadpool la pesima imagen que dio en green muy buena pelicula mi,2016-02-19 17:45:03,0,1,,,,0.34,0.0,0.124,0.876,PP,47
deadpool quebrando quarta parede nos cinem agregador,2016-02-19 17:45:02,0,0,@marvel616 @ouvindopodcast,#101,,0.0,0.0,0.0,1.0,NN,47
deadpool invites spidey lunch,2016-02-19 17:45:02,0,0,,,,0.0,0.0,0.0,1.0,NN,47
imagine deadpool movie,2016-02-19 17:45:02,0,0,,,,0.0,0.0,0.0,1.0,NN,47
podcast deadpool virgindades e agregador,2016-02-19 17:45:02,0,0,@_HQFan @ouvindopodcast,#142,,0.0,0.0,0.0,1.0,NN,47
pensa num filme deadpool,2016-02-19 17:45:00,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool solid b,2016-02-19 17:45:00,0,1,,,,0.1531,0.0,0.615,0.385,PP,47
deadpool,2016-02-19 17:45:00,0,0,@TheGirlGangHQ,#girlgang #lblogger,,0.0,0.0,0.0,1.0,NN,47
watched maybe hours back still stop,2016-02-19 17:44:59,0,1,,#DeadPool,,-0.296,0.306,0.0,0.694,Neg,47
wonder deadpool gonna lady death cuz awesome c,2016-02-19 17:44:58,0,1,,,,0.0516,0.3,0.315,0.385,NN,47
teneis que ver deadpool,2016-02-19 17:44:57,7,13,,,,0.0,0.0,0.0,1.0,NN,47
l deadpool stop,2016-02-19 17:44:57,0,0,@StarlitAlicia,,,-0.296,0.688,0.0,0.313,Neg,47
vontade absurda de ver deadpool e,2016-02-19 17:44:56,2,1,,,,0.0,0.0,0.0,1.0,NN,47
tio te e visto en la illa pero puesto nervioso te pedido la foto tambien e visto la de deadpool e molao,2016-02-19 17:44:55,0,2,@JolinboYT,,,0.0,0.0,0.0,1.0,NN,47
deadpool sidekick auditions ryan reynolds,2016-02-19 17:44:54,0,0,,#trending #topvideos,,0.0,0.0,0.0,1.0,NN,47
ir ver deadpool otra dos veces,2016-02-19 17:44:54,0,1,,,,0.0,0.0,0.0,1.0,NN,47
voy ver deadpool con mi mejor amigo seeeeeeee,2016-02-19 17:44:54,0,0,,,,0.0,0.0,0.0,1.0,NN,47
still need go see deadpool,2016-02-19 17:44:53,0,0,,,,0.0,0.0,0.0,1.0,NN,47
like deadpool,2016-02-19 17:44:53,1,2,@RC0034 @SlimTim925 @Iamzodkneel @maesterfixxxer,,,0.3612,0.0,0.714,0.286,PP,47
deadpool,2016-02-19 17:44:52,0,0,@roshithedaddy,,,0.0,0.0,0.0,1.0,NN,47
apaixonado por deadpool,2016-02-19 17:44:52,1,2,,,,0.0,0.0,0.0,1.0,NN,47
check wonderful deadpool visual effects images,2016-02-19 17:44:52,0,0,,,,0.5719,0.0,0.425,0.575,PP,47
deadpool new favorite movie,2016-02-19 17:44:50,0,1,,,,0.4588,0.0,0.5,0.5,PP,47
deadpool uncle needs pouches,2016-02-19 17:44:49,0,1,,#1 #Deadpool #Marvel #JK25Gaming,,0.0,0.0,0.0,1.0,NN,47
de ir al cine ver la de con unos amigos ahora toca vicio de esta noche con,2016-02-19 17:44:47,0,1,,#Deadpool #FairyTailZero,,0.0,0.0,0.0,1.0,NN,47
neutral,2016-02-19 17:44:47,0,1,,#Revenant #DeadPool #sisters,,0.0,0.0,0.0,1.0,NN,47
horrible mother taking kid watch,2016-02-19 17:44:47,0,0,@CineLux,#deadpool #ryanreynolds,,-0.5423,0.467,0.0,0.533,Neg,47
deadpool great deathstroke deadpool forever,2016-02-19 17:44:45,0,0,,,,0.6249,0.0,0.506,0.494,PP,47
gdgd enough deadpool go hard get lady death back thanos help,2016-02-19 17:44:43,0,0,,,,-0.3818,0.331,0.169,0.5,Neg,47
lot people like deadpool cosplayers change mind learn anything deep pansexual,2016-02-19 17:44:43,0,0,,,,0.3612,0.0,0.2,0.8,PP,47
de deadpool hay ninguna para ver hoy que lo mejore,2016-02-19 17:44:38,0,0,,,,0.0,0.0,0.0,1.0,NN,47
ke es deadpool,2016-02-19 17:44:38,0,0,,,,0.0,0.0,0.0,1.0,NN,47
really really see deadpool,2016-02-19 17:44:38,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool legal pra caralhowwwwww,2016-02-19 17:44:37,0,0,,,,0.128,0.0,0.333,0.667,PP,47
neutral,2016-02-19 17:44:37,2,9,,#mercenario #deadpool #follow #RT,,0.0,0.0,0.0,1.0,NN,47
horror movie wanna besides deadpool people want watch different movies,2016-02-19 17:44:37,0,0,@5BooksOfFish,,,-0.5267,0.285,0.1,0.615,Neg,47
seen latest short deadpool sure like maybe share,2016-02-19 17:44:36,0,0,,,,0.7184,0.0,0.583,0.417,PP,47
eu que ainda assisti deadpool,2016-02-19 17:44:33,0,0,,,,0.0,0.0,0.0,1.0,NN,47
ho fatto il credevo di beccare la ragazza degli x e invece uscito che sono deadpool,2016-02-19 17:44:32,0,0,@NogyXO,,,0.0,0.0,0.0,1.0,NN,47
deadpool sick,2016-02-19 17:44:31,0,1,,,,-0.5106,0.767,0.0,0.233,Neg,47
neutral,2016-02-19 17:44:31,0,0,,#DeadPool,,0.0,0.0,0.0,1.0,NN,47
todo mundo falando filme deadpool,2016-02-19 17:44:30,0,0,,,,0.0,0.0,0.0,1.0,NN,47
saw definitely,2016-02-19 17:44:29,0,0,,#Deadpool,,0.4019,0.0,0.73,0.27,PP,47
ha gustado un de de deadpool en gta masacre deadpool en gta mods pc,2016-02-19 17:44:27,0,0,@YouTube @makiman131,,,0.34,0.0,0.156,0.844,PP,47
redeemed bad maybe,2016-02-19 17:44:22,0,1,,#Deadpool #Punisher #Elektra #SHroundup,,-0.296,0.515,0.338,0.147,Neg,47
solo le veo un par de pegas deadpool chimichangas materiales el origen paraliza mucho el por lo,2016-02-19 17:44:22,2,3,,,,0.0,0.0,0.0,1.0,NN,47
deadpool cosa,2016-02-19 17:44:22,0,0,,,,0.0,0.0,0.0,1.0,NN,47
deadpool even better second time,2016-02-19 17:44:21,0,0,,,,0.4404,0.0,0.42,0.58,PP,47
deadpool ya listo para su dulce,2016-02-19 17:44:20,0,1,@cele_camino,#BalasYChimichangasParaTodos #SoloEnCines,,0.0,0.0,0.0,1.0,NN,47
puntos para en acrobacia ese giro que fue,2016-02-19 17:44:20,1,0,@MarianoOjeda_,#Deadpool #SoloEnCines,,0.0,0.0,0.0,1.0,NN,47
lo buena que es deadpool,2016-02-19 17:44:20,0,0,,,,0.0,0.0,0.0,1.0,NN,47
actually gonna see deadpool,2016-02-19 17:44:18,0,1,,,,0.0,0.0,0.0,1.0,NN,47
que ganas de ver deadpool,2016-02-19 17:44:17,0,0,,,,0.0,0.0,0.0,1.0,NN,47
salido del cine cachondisima jajajajaja como pone una buena jajajajaja,2016-02-19 17:44:17,0,5,,#DEADPOOL,,0.0,0.0,0.0,1.0,NN,47
igual que ajax en deadpool,2016-02-19 17:44:16,0,0,,,,0.0,0.0,0.0,1.0,NN,47
rt made step marketing,2016-02-19 17:44:15,0,1,,#contentmarketing #Deadpool #Marketing #Humor #SocialMedia,,0.0,0.0,0.0,1.0,NN,47
gostei de um de deadpool veredito omeletv,2016-02-19 17:44:13,0,0,@YouTube @omelete,,,0.0,0.0,0.0,1.0,NN,47
deadpool,2016-02-19 17:44:13,1,1,@AguilaSinAlas_,,,0.0,0.0,0.0,1.0,NN,47
trop deadpool,2016-02-19 17:44:10,1,5,,,,0.0,0.0,0.0,1.0,NN,47
everybody crying deadpool seen without recorded,2016-02-19 17:44:09,0,0,,,,-0.4767,0.383,0.0,0.617,Neg,47
deadpool mediocre flat like superhero movie starring chaotic neutral relatively witty quips,2016-02-19 17:44:09,0,3,,,,-0.1779,0.204,0.159,0.637,Neg,47
deadpool ct un chtit peu trash et dans,2016-02-19 17:44:08,0,0,,,,0.0,0.0,0.0,1.0,NN,47
ven deadpool,2016-02-19 17:44:07,0,1,,,,0.0,0.0,0.0,1.0,NN,47
la magia de los efectos especiales en deadpool,2016-02-19 17:44:06,78,107,,,,0.0,0.0,0.0,1.0,NN,47
deadpool fool lmao,2016-02-19 17:44:05,0,1,,#Deadpool,,0.25,0.372,0.5,0.128,PP,47
ha gustado un de de cocinando con riser chimichangas estilo deadpool,2016-02-19 17:44:05,0,0,@YouTube @riserbeck,,,0.34,0.0,0.194,0.806,PP,47
