Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
2118,roman84536668,10/13/2017 15:31,0,0,happy death day everyone get movie,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2119,carinapickell,10/13/2017 15:31,0,0,plans might go movies watch happy death day american,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
2120,MorganFbabi,10/13/2017 15:31,0,0,day never hear see happy death day,,,9.19e+17,-0.7844,0.58,0.0,0.42,Neg
2121,vegiloar1,10/13/2017 15:31,0,2,hoy la noche quiero ver happy death day,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
2122,CJannessa,10/13/2017 15:31,0,3,sister going movie date watching happy death day,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
2123,kessily,10/13/2017 15:31,0,0,time,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2124,Felipjrc,10/13/2017 15:31,2,0,want watch happy death day looks spooky,,,9.19e+17,0.0258,0.302,0.388,0.31,NN
2125,ISUMark,10/13/2017 15:31,0,0,going unwind long,,#happydeathday #fridaythe13th #movienight #familynight,9.19e+17,0.0,0.0,0.0,1.0,NN
2126,TerrineshL,10/13/2017 15:31,0,1,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2127,benigna_amy,10/13/2017 15:31,0,1,second picture could,,,9.19e+17,0.0,0.0,0.0,1.0,NN
2128,Z0MBI1020,10/13/2017 15:31,0,0,liked video happy death day,@YouTube,,9.19e+17,0.3818,0.315,0.524,0.161,PP
2129,vickcorp,10/13/2017 15:31,0,0,liked video happy death day,@YouTube,,9.19e+17,0.3818,0.315,0.524,0.161,PP
2130,kingsleyyy,10/13/2017 15:30,2,20,true know everyone knows,,,9.19e+17,0.4215,0.0,0.483,0.517,PP
2131,Breathe_easyy_,10/13/2017 15:30,0,0,yoo happy death day hella really enjoyed watching tbh,,,9.19e+17,0.5678,0.223,0.433,0.343,PP
2132,ScreenPicks,10/13/2017 15:30,2,1,take plethora movies coming including,,#TheForeigner #HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2133,JetsMets9252,10/13/2017 15:30,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2134,_DanYOLO_,10/13/2017 15:30,0,3,anyone tryna go see happy death day rn,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
2135,AlyssaMVF,10/13/2017 15:30,0,2,going another scary movie date,,,9.19e+17,-0.4939,0.444,0.0,0.556,Neg
2136,NTNN_7,10/13/2017 15:30,0,2,happy death day pretty gonna write something get,,,9.19e+17,0.4588,0.247,0.437,0.316,PP
2137,akashkumarfilm,10/13/2017 15:30,0,1,gonna moviepass professor marston wonder happy death day next week cause pretty busy,,,9.19e+17,0.4588,0.188,0.332,0.481,PP
2138,noticiascarora,10/13/2017 15:30,0,0,happy death day lidera cartelera estadounidense de cara halloween,,#Carora,9.19e+17,-0.0516,0.267,0.253,0.479,NN
2139,kyzman,10/13/2017 15:30,0,25,much enjoyed fun movie ride beginning end fun,,#HappyDeathDay,9.19e+17,0.872,0.0,0.664,0.336,PP
2140,_vivsters,10/13/2017 15:29,0,6,wanna see happy death day soo bad like dying know killer,,,9.19e+17,-0.7579,0.49,0.259,0.251,Neg
2141,yessifarts,10/13/2017 15:29,0,0,someone go watch happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2142,ItSpursSZN,10/13/2017 15:29,0,0,liked video happy death day,@YouTube,,9.19e+17,0.3818,0.315,0.524,0.161,PP
2143,fabiola_pizana,10/13/2017 15:29,5,21,happy going movies night go see love scary movies,,#FridayThe13th #HappyDeathDay,9.19e+17,0.6908,0.187,0.462,0.351,PP
2144,fuentesc_,10/13/2017 15:29,0,1,wanna watch happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2145,Profxts,10/13/2017 15:28,0,0,could forget day happy death day comes,,,9.19e+17,-0.2732,0.43,0.274,0.296,Neg
2146,done_w_life,10/13/2017 15:28,0,2,ill going movie theater see happy death day classmates wtf social,,,9.19e+17,-0.7783,0.495,0.175,0.33,Neg
2147,ZharStar44,10/13/2017 15:28,0,1,happy death day much death card references,,,9.19e+17,-0.6249,0.503,0.239,0.258,Neg
2148,kksmiley1234,10/13/2017 15:28,0,0,happy death day people,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2149,clay_brice,10/13/2017 15:27,0,1,neutral,,,9.19e+17,0.0,0.0,0.0,1.0,NN
2150,heidinicoleeee,10/13/2017 15:27,0,1,neutral,,,9.19e+17,0.0,0.0,0.0,1.0,NN
2151,theenuh,10/13/2017 15:27,0,1,watching oooh,,#HappyDeathDay #FridayThe13th,9.19e+17,0.0,0.0,0.0,1.0,NN
2152,ZoeyAdair,10/13/2017 15:27,0,1,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2153,highsidditynana,10/13/2017 15:27,0,0,tryn go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2154,alyciaaguilar2,10/13/2017 15:27,0,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2155,godlessfurry,10/13/2017 15:26,0,2,seen happy death day trailer much google trying spice showing spanish,,,9.19e+17,-0.0516,0.235,0.223,0.542,NN
2156,lynnlights,10/13/2017 15:26,0,1,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2157,civilbloods,10/13/2017 15:26,0,0,im go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2158,rushtoreason,10/13/2017 15:25,2,1,friday reviews andy see see pm mt today,@PartyOfChoice,#Movie #Foreigner #HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2159,cop_663,10/13/2017 15:25,0,1,luego la tendremos con,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2160,chelsahh_,10/13/2017 15:25,0,1,wait see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2161,Shellyyxp,10/13/2017 15:24,0,0,want go see new scary movie happy death day,,,9.19e+17,-0.4767,0.415,0.292,0.292,Neg
2162,SandwichJFilms,10/13/2017 15:24,0,0,movie,,#HappyDeathDay #moviereview #FridayThe13th,9.19e+17,0.0,0.0,0.0,1.0,NN
2163,TSAtlantaGA,10/13/2017 15:24,0,10,caption relatable,,,9.19e+17,0.0,0.0,0.0,1.0,NN
2164,soonoyung,10/13/2017 15:24,0,0,watching happy death day tobight,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2165,AmandaM88000478,10/13/2017 15:24,0,0,neutral,,#HappyDeathDay #Friday13th #FridayThe13movie,9.19e+17,0.0,0.0,0.0,1.0,NN
2166,SexyCitric,10/13/2017 15:24,0,0,ha gustado un de happy death day,@YouTube,,9.19e+17,0.296,0.279,0.436,0.286,PP
2167,N8Heddleston,10/13/2017 15:24,0,2,happy death day probably looking,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2168,afrosypaella,10/13/2017 15:24,0,0,movie called happy death day absolutely seeing,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2169,whvtswrong,10/13/2017 15:24,0,0,happy death day melhor filme desse tipo,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2170,MalikMyers10,10/13/2017 15:23,0,0,liked video felt happy death day,@YouTube,,9.19e+17,0.3818,0.291,0.485,0.224,PP
2171,mariaaa_tm,10/13/2017 15:23,0,2,anyone wanna go watch happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2172,slayerroly,10/13/2017 15:23,0,0,time happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2173,korii_2,10/13/2017 15:23,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2174,HollywoodThot,10/13/2017 15:23,0,1,happy death day really fun lol liked,,,9.19e+17,0.8603,0.202,0.695,0.103,PP
2175,BrianRobinson__,10/13/2017 15:23,0,0,bs tryna go movies tonight watch happy death day,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
2176,JayBuddd_16,10/13/2017 15:23,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2177,kingsleyyy,10/13/2017 15:22,150,1189,die realize world going shit anyway theaters movie insane,,#HappyDeathDay,9.19e+17,-0.8807,0.63,0.0,0.37,Neg
2178,StarterScript,10/13/2017 15:22,0,1,psyched see happy death day pretty sure first person read first draft give,,,9.19e+17,0.6486,0.176,0.416,0.407,PP
2179,WanyeSophia,10/13/2017 15:22,0,2,must nigga wanna see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2180,KirstenWestfall,10/13/2017 15:22,0,0,tryna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2181,Its_Frezzo,10/13/2017 15:22,0,0,trynna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2182,TheCollegian,10/13/2017 15:21,2,2,film happy death day brings nothing new party via,@willoveslakers2,,9.19e+17,-0.3523,0.388,0.233,0.378,Neg
2183,screenit,10/13/2017 15:21,1,1,new full content parental happy death day,,#movies #families #parenting #HappyDeathDay,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2184,Kelley_King,10/13/2017 15:21,0,0,metastatic breast cancer awareness birthday,,#mbc #bcsm #breastcancer #HappyDeathDay #FridayThe13th,9.19e+17,-0.6597,0.524,0.0,0.476,Neg
2185,meuhype,10/13/2017 15:21,3,67,hype forte nosso,,#HypeCinema #AMorteTeD #MeuHype #Slasher #HappyDeathDay #SextaFeira13,9.19e+17,0.0,0.0,0.0,1.0,NN
2186,ButterCakers,10/13/2017 15:21,0,0,liked video happy death day,@YouTube,,9.19e+17,0.3818,0.315,0.524,0.161,PP
2187,lindssevilla,10/13/2017 15:21,2,8,tryna see happy death day tonight,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2188,KaiAsamoah,10/13/2017 15:21,0,1,sooo tryna go see happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2189,zentrade_online,10/13/2017 15:21,0,0,happy death day refreshingly fun horror comedy,,#hot #news,9.19e+17,0.2263,0.398,0.497,0.105,PP
2190,MarcPapers,10/13/2017 15:21,0,0,happy death day guys,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2191,ThePopBag,10/13/2017 15:21,1,1,happy arrived check,@CinepolisUSA,#Fridaythe13th #New #films #NYC #HappyDeathDay #ProfessorMarstonandtheWonderWomen,9.19e+17,0.5719,0.0,0.649,0.351,PP
2192,syncsitemusic,10/13/2017 15:21,1,3,listen skyliners theaters,@UniversalHorror,#HappyDeathDay #FridayThe13th,9.19e+17,0.0,0.0,0.0,1.0,NN
2193,JordynLeighHal1,10/13/2017 15:20,1,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2194,Im2slik4ya,10/13/2017 15:20,0,0,gonna watch happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2195,EV_LOSANGELES,10/13/2017 15:20,3,8,typical teen read review,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2196,SandwichJFilms,10/13/2017 15:20,0,0,movie happy death day,@BrandonTheWolfe,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2197,JacobQKnight,10/13/2017 15:20,10,75,happy death day rules also one best split diopter shots seen expected flat love,,,9.19e+17,0.8481,0.15,0.465,0.385,PP
2198,rachelphan_,10/13/2017 15:20,6,11,need go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2199,TareesaV,10/13/2017 15:20,0,0,gf going see happy death day theater wanna see,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
2200,FlippnAintEasy,10/13/2017 15:20,0,1,neutral,@vitotrabucco,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2201,SneakerWonk,10/13/2017 15:19,1,1,neutral,,#HappyDeathDay #Refreshingly #Fun #HorrorComedy #Horror #Comedy #FIlm #Review #Horror #ChristopherBLandon #Blumhouse,9.19e+17,0.0,0.0,0.0,1.0,NN
2202,CharlydelriO,10/13/2017 15:19,1,3,feliz viernes los que vayan ver la happy death day cuentan que tal,,,9.19e+17,-0.0516,0.21,0.199,0.591,NN
2203,MisterBrightsde,10/13/2017 15:19,0,1,yeah im super excited happy death day purge sadly dont think good,,,9.19e+17,0.4756,0.346,0.464,0.19,PP
2204,CodyTexans,10/13/2017 15:19,0,0,happy death day lol,,,9.19e+17,0.3818,0.342,0.57,0.088,PP
2205,DOLANWOLFHARD,10/13/2017 15:19,0,0,wanna watch new scary movie came happy death day,,,9.19e+17,-0.5267,0.423,0.22,0.357,Neg
2206,juicefacekillah,10/13/2017 15:19,3,14,blumhouse killing happy death day ton,,,9.19e+17,-0.6808,0.553,0.247,0.2,Neg
2207,acdbj,10/13/2017 15:19,0,1,quiero que baby llegue para ver happy death day yaaaaa,,,9.19e+17,-0.0516,0.25,0.237,0.513,NN
2208,chrisgarrison7,10/13/2017 15:19,0,1,honor think see late like need reason see horror,,#FridayThe13th #HappyDeathDay,9.19e+17,0.25,0.24,0.37,0.39,PP
2209,silversilentrd,10/13/2017 15:19,0,1,pretty stoked go see happy death day tonight,,,9.19e+17,0.4588,0.247,0.437,0.316,PP
2210,CPLNarkBain,10/13/2017 15:18,0,0,liked video happy death day,@YouTube,,9.19e+17,0.3818,0.315,0.524,0.161,PP
2211,ZeroWordReview,10/13/2017 15:18,0,0,makes us,,#HappyDeathDay #zerowordreview,9.19e+17,0.0,0.0,0.0,1.0,NN
2212,sa1kku,10/13/2017 15:18,0,0,happy death day,@YouTube,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2213,godlycomplex_,10/13/2017 15:18,0,0,want go see happy death day tonight,,,9.19e+17,0.0258,0.302,0.388,0.31,NN
2214,HeartRose_,10/13/2017 15:18,0,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2215,HairMetalMusic,10/13/2017 15:18,0,0,fun great job thank u minutes awesome potential future star,@jessica_rothe,,9.19e+17,0.9325,0.0,0.737,0.263,PP
2216,catalinasip,10/13/2017 15:18,0,0,taking ivorie watch happy death day idc,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2217,kkatelizabethh,10/13/2017 15:17,0,5,wants go see happy death day tonight,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2218,hunyve,10/13/2017 15:17,1,1,wanna see happy death day jigsaw,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2219,2gay2lift,10/13/2017 15:17,14,210,happy death day via,@YouTube,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2220,blackcanaryd,10/13/2017 15:17,0,0,queria ver happy death day afffgf,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2221,marianarreola,10/13/2017 15:17,4,2,want go watch happy death day,,,9.19e+17,0.0258,0.328,0.42,0.252,NN
2222,REDDlESUS,10/13/2017 15:17,0,0,gonna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2223,__torah,10/13/2017 15:17,0,0,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2224,AlfanoKalista,10/13/2017 15:17,0,2,waiting day hoping ill never see happy death day ad ever,,,9.19e+17,0.0382,0.309,0.317,0.373,NN
2225,cetianishay_,10/13/2017 15:16,0,0,wanna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2226,Brynnning,10/13/2017 15:16,0,1,happy death day hope feels good,@Kylie_Farquhar,#dancingqueen,9.19e+17,0.6808,0.253,0.617,0.13,PP
2227,tmpowellCW44,10/13/2017 15:16,0,0,yes,,#HappyDeathDay,9.19e+17,0.4019,0.0,1.0,0.0,PP
2228,jillianj1333,10/13/2017 15:16,0,1,somebody go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2229,andron_plays,10/13/2017 15:16,0,0,day movie taking advantage promos bei regal cinemas bridgeport village imax,@MoviePass @mitch__lowe @UniversalHorror @RegalMovies,,9.19e+17,0.25,0.0,0.167,0.833,PP
2230,dolansfantacy,10/13/2017 15:16,0,5,going haunted house seeing happy death day,@midnight,,9.19e+17,-0.5106,0.476,0.252,0.272,Neg
2231,KinanoNanina,10/13/2017 15:16,0,0,checkout latest news post weekend box happy death day earns thursday previews hollywood,,,9.19e+17,-0.0516,0.21,0.199,0.591,NN
2232,jake_tommer6,10/13/2017 15:16,0,0,think gotta go see happy death day tonight,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
2233,Charm_CityCakes,10/13/2017 15:16,3,29,make every death count happy death day theaters,@UniversalHorror,,9.19e+17,-0.6249,0.473,0.224,0.303,Neg
2234,Bria_BadAzzz,10/13/2017 15:15,0,0,anybody goes see happy death day today let know,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
2235,Ryosaur,10/13/2017 15:15,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2236,bbbrytt,10/13/2017 15:15,0,0,wants go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2237,sangiebabyy,10/13/2017 15:15,0,1,happy death day lols,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2238,candii_cam,10/13/2017 15:15,0,0,thinking seeing happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2239,StiffyGriffy55,10/13/2017 15:15,0,1,seeing happy death day tonight excited,,,9.19e+17,0.296,0.3,0.469,0.231,PP
2240,pasustaita,10/13/2017 15:15,1,0,happy death day sister tonight,@highforhours,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2241,javi_moscoso,10/13/2017 15:15,0,12,alright watch happy death day today,,,9.19e+17,0.2023,0.31,0.452,0.238,PP
2242,jordynovoxo,10/13/2017 15:15,0,0,someone come w see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2243,ovokaitlyn,10/13/2017 15:15,0,0,movies kinda want go see happy death day tonight,,,9.19e+17,-0.0498,0.267,0.322,0.411,NN
2244,Its_Paaaatty,10/13/2017 15:15,1,0,want watch happy death day,,,9.19e+17,0.0258,0.358,0.459,0.183,NN
2245,katherinehdz25,10/13/2017 15:15,2,1,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2246,booboogurlyaz,10/13/2017 15:15,0,1,finna go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2247,JayNumba9,10/13/2017 15:15,0,2,gotta go see happy death day hitting right,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
2248,FilmWatchNB,10/13/2017 15:15,0,0,sr happy death day review sr college student tree gelbman wakes morning,,,9.19e+17,-0.0516,0.222,0.21,0.568,NN
2249,starbuc316,10/13/2017 15:15,0,0,reviewed,@DrewOnTheRadio @tmpowellCW44,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2250,___iamnicole__,10/13/2017 15:15,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2251,kinkytodd,10/13/2017 15:15,0,3,thank god friday happy death day finally stop popping every damn youtube video watch,,,9.19e+17,-0.128,0.351,0.331,0.319,Neg
2252,JaslynOrtega,10/13/2017 15:14,0,2,favvvv happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2253,landonharris01,10/13/2017 15:14,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2254,Brandi_C_91,10/13/2017 15:14,0,0,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2255,popternative,10/13/2017 15:14,4,8,happy death day made million expecting big opening,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
2256,EliyahLevy,10/13/2017 15:14,0,0,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2257,lexalexalexaa,10/13/2017 15:14,0,2,need see happy death day asap,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2258,ChieShadownaka,10/13/2017 15:14,0,6,found da club main characters ringtone happy death day im furious,,,9.19e+17,-0.5994,0.394,0.192,0.415,Neg
2259,SeeOwSee,10/13/2017 15:14,0,0,tryna watch,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2260,solo_21,10/13/2017 15:14,0,0,happy death day aight doe,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2261,SUMZR0_,10/13/2017 15:13,0,1,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2262,NolyMoyano,10/13/2017 15:13,0,0,happy friday,,,9.19e+17,0.5719,0.0,0.787,0.213,PP
2263,banigothops,10/13/2017 15:13,0,5,anyways hope never see dumb ass happy death day trailer ever lol,,,9.19e+17,0.8765,0.157,0.602,0.241,PP
2264,kinkytodd,10/13/2017 15:13,0,1,feel like happy death day going wack ass movie,,,9.19e+17,-0.296,0.398,0.333,0.269,Neg
2265,cannibalhannah,10/13/2017 15:13,0,2,tired dumbass happy death day commercial never gonna see clap hands,,,9.19e+17,-0.7717,0.493,0.175,0.332,Neg
2266,rbentleyla,10/13/2017 15:13,0,0,watching happy death day pacific theatres grove,,#RESPECT,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2267,duhitzkarakouki,10/13/2017 15:12,0,1,happy death day,,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2268,ShilohKeleekai,10/13/2017 15:12,0,0,friday happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2269,_hhhaaannnaaah,10/13/2017 15:12,0,4,see happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2270,MelanieR2002,10/13/2017 15:12,0,0,happy death day guys,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2271,fandom_girl_21,10/13/2017 15:12,0,2,omg today happy death day finally yayyayay,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2272,LilPhono,10/13/2017 15:12,0,1,might go see tonight,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2273,paigelyricc,10/13/2017 15:11,0,1,happy death day great movie,,,9.19e+17,0.5994,0.285,0.569,0.146,PP
2274,slakker9,10/13/2017 15:11,0,0,amc regency happy death day fl,@amctheatres,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2275,onderkull,10/13/2017 15:11,0,0,happy death day,@Cinemaximum,,9.19e+17,-0.0516,0.453,0.43,0.116,NN
2276,crankyjaxx,10/13/2017 15:11,1,1,yas going see happy death day friday celebrate day horror ayy,@bakagomibako,,9.19e+17,-0.0516,0.345,0.336,0.318,NN
2277,xiixxvii_,10/13/2017 15:10,1,1,see happy death day,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2278,CarmikeFlem12,10/13/2017 15:10,0,0,opening today foreigner pm happy death day,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2279,kiwiangelhes,10/13/2017 15:10,0,3,watching happy death day hell yeah,,,9.19e+17,-0.5574,0.518,0.36,0.122,Neg
2280,jessicatee_,10/13/2017 15:10,0,0,really wanna go watch happy death day today,,,9.19e+17,-0.0516,0.287,0.272,0.441,NN
2281,Cupcakes_93,10/13/2017 15:10,0,0,happy death day comes today wish could see,,,9.19e+17,0.3612,0.255,0.418,0.327,PP
2282,SeanReichner,10/13/2017 15:10,0,3,watch groundhog day least got bill murray origin movies like happy death day,,,9.19e+17,0.3182,0.194,0.308,0.498,PP
2283,deanalynn420,10/13/2017 15:09,0,0,soo determined see happy death day,,,9.19e+17,0.296,0.3,0.469,0.231,PP
2284,OliviaAlston_6,10/13/2017 15:09,3,1,wanna see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2285,Kiannagurrl,10/13/2017 15:09,0,0,happy death day came able see today maybe tomorrow,,,9.19e+17,-0.0516,0.267,0.253,0.479,NN
2286,IlanaMekler,10/13/2017 15:09,0,0,saw loved lesson plot twist,,#HappyDeathDay,9.19e+17,0.5994,0.0,0.494,0.506,PP
2287,iGORGEOUS___,10/13/2017 15:09,0,0,ready see happy death day hope good previews make seem,,,9.19e+17,0.7964,0.187,0.574,0.239,PP
2288,LorenzoThomas,10/13/2017 15:08,0,0,latest live mia,,#marshallmovie #happydeathday,9.19e+17,-0.296,0.524,0.0,0.476,Neg
2289,GardnerMeme,10/13/2017 15:08,0,0,happy friday say happy death day,,,9.19e+17,0.5423,0.273,0.517,0.21,PP
2290,donnasraddd,10/13/2017 15:08,0,2,one thinks happy death day actually looks good,,,9.19e+17,0.4019,0.252,0.426,0.323,PP
2291,ZacharyNicolos,10/13/2017 15:08,0,0,wanting see happy death day since saw trailer first date ex like months ago,,,9.19e+17,0.3182,0.185,0.294,0.521,PP
2292,CENmedia,10/13/2017 15:08,0,0,play safe go see,,#FridayThe13th #OpeningDay #TheForeigner #HappyDeathDay #MarshallMovie #ProfessorMarston #breathe,9.19e+17,0.6486,0.0,0.726,0.274,PP
2293,AFarmhousePhish,10/13/2017 15:08,0,0,looks fucking even title,,,9.19e+17,0.0,0.0,0.0,1.0,NN
2294,nba_chico,10/13/2017 15:08,0,0,beastin go see happy death day,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2295,Da_Movie_Lover,10/13/2017 15:08,0,1,happy death day movie via,@YouTube,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2296,ZacharyNicolos,10/13/2017 15:08,0,2,going seeing happy death day drive tonight yes gawd,,,9.19e+17,0.3612,0.239,0.393,0.368,PP
2297,critics_io,10/13/2017 15:08,0,0,happy death day movie,@JWatchesMovies,#moviereview,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2298,inicksmith,10/13/2017 15:07,0,1,tonight,,#HappyDeathDay #FridayThe13th #TGIF,9.19e+17,0.0,0.0,0.0,1.0,NN
2299,Shes_CocoChanel,10/13/2017 15:07,0,0,want go see happy death day new scary,,,9.19e+17,-0.4767,0.441,0.311,0.248,Neg
2300,Casanova69her,10/13/2017 15:06,2,1,tryna see happy death day friday,,,9.19e+17,-0.0516,0.336,0.319,0.345,NN
2301,cheyanedecotea1,10/13/2017 15:06,0,0,well two weeks go watch happy death day ur busy girl,,,9.19e+17,0.2263,0.22,0.328,0.452,PP
2302,CIasifyy,10/13/2017 15:06,1,6,wait,,#HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2303,_CassidyJade,10/13/2017 15:06,0,0,go see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2304,dkfromthepack,10/13/2017 15:06,0,1,bouta go watch happy death day ayeeee,,,9.19e+17,-0.0516,0.31,0.294,0.397,NN
2305,omgjaureyo,10/13/2017 15:06,0,0,neutral,,,9.19e+17,0.0,0.0,0.0,1.0,NN
2306,johnadeleon,10/13/2017 15:05,0,0,hitting theaters weekend,,#TheForeigner #Breathe #HappyDeathDay,9.19e+17,0.0,0.0,0.0,1.0,NN
2307,LukeGary2,10/13/2017 15:05,0,2,wants see happy death day,,,9.19e+17,-0.0516,0.368,0.349,0.283,NN
2308,urielbarajas7,10/13/2017 15:05,0,0,happy death day later,,,9.19e+17,-0.0516,0.406,0.385,0.208,NN
2309,EnterNettsWorld,10/13/2017 15:05,0,0,go see happy death day pretty decent movie,,,9.19e+17,0.4588,0.247,0.437,0.316,PP
2310,shastablasta1,10/13/2017 15:05,0,1,dobbs ferry movie theater see happy death day looks crazy,@UniversalHorror,,9.19e+17,-0.3818,0.371,0.218,0.412,Neg
2311,andreazyy_,10/13/2017 15:05,0,5,someone go watch happy death day even tho looks trash,,,9.19e+17,-0.0516,0.25,0.237,0.513,NN
2312,KeanaMarie,10/13/2017 15:04,17,144,everyone go watch weekend ok byeeeeee,@UniversalHorror,#HappyDeathDay,9.19e+17,0.296,0.0,0.306,0.694,PP
