Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,Indicator
961,KatieMendoja,10/16/2017 13:27,0,1,smoked pink cookies watched last surprisingly good,,#HappyDeathDay,9.19978e+17,0.6249,0.0,0.505,0.495,PP
962,atomtickets,10/16/2017 13:26,1,3,movie tribe new missed get,,#HappyDeathDay #1,9.19978e+17,-0.296,0.355,0.0,0.645,Neg
963,rivercityjon,10/16/2017 13:26,0,0,box horror hits like happy death day event movies,,#business #news,9.19978e+17,-0.34,0.404,0.33,0.266,Neg
964,KervinMarketing,10/16/2017 13:26,0,0,box horror hits like happy death day event movies,,#business #news,9.19978e+17,-0.34,0.404,0.33,0.266,Neg
965,ItsAlivePod,10/16/2017 13:25,0,2,happy death day creatively fresh horror film must comedy horror never looked,@UniversalHorror,#HappyDeathDay,9.19978e+17,-0.3182,0.414,0.403,0.183,Neg
966,PL714,10/16/2017 13:25,0,0,happy death day trailer movieclips trailers,@YouTube,#1,9.19978e+17,-0.0516,0.336,0.319,0.345,NN
967,SakeSangin,10/16/2017 13:24,0,0,happy death day,,,9.19977e+17,-0.0516,0.453,0.43,0.116,NN
968,contrapuntovzla,10/16/2017 13:24,0,0,happy death day se adelanta al de los muertos reina en la taquilla estadounidense,,,9.19977e+17,-0.0516,0.199,0.189,0.612,NN
969,fredseel,10/16/2017 13:23,0,0,que happy death day fue un en taquilla en estados unidos este fin de luego digan que se les dijo sobre,,,9.19977e+17,-0.0516,0.147,0.139,0.714,NN
970,Hormigadigital,10/16/2017 13:21,0,0,el film de horror happy death day domina la taquilla norteamericana,,,9.19977e+17,-0.5994,0.394,0.192,0.415,Neg
971,GarnettLee,10/16/2017 13:20,1,19,nothing happy death day beating blade runner box heralds another long dark spell thoughtful films,,,9.19976e+17,-0.0649,0.264,0.253,0.484,Neg
972,Dmknight1990,10/16/2017 13:20,0,1,absolutely love purge trilogy gonna see happy death day next,,,9.19976e+17,0.6478,0.204,0.429,0.367,PP
973,rapchieuphim,10/16/2017 13:19,0,0,happy death day cho,,,9.19976e+17,-0.0516,0.406,0.385,0.208,NN
974,pecina_angelica,10/16/2017 13:18,0,1,really want go watch happy death day,,,9.19976e+17,0.101,0.296,0.401,0.303,PP
975,DrDaveJohn,10/16/2017 13:18,0,0,want cinefy happy death day,,,9.19976e+17,0.0258,0.358,0.459,0.183,NN
976,KinanoNanina,10/16/2017 13:18,0,0,checkout latest news post happy death day frightens runner box office usa,,,9.19976e+17,-0.4404,0.342,0.192,0.466,Neg
977,that_poor_devil,10/16/2017 13:18,0,0,blumhouse another hit hands happy death day,,,9.19976e+17,-0.0516,0.31,0.294,0.397,NN
978,rataweekly,10/16/2017 13:17,0,0,instant slasher classic happy death day top spot weekend million,,,9.19976e+17,0.1531,0.238,0.335,0.427,PP
979,DoubleM_ichie,10/16/2017 13:17,0,2,watch happy death day,,,9.19976e+17,-0.0516,0.406,0.385,0.208,NN
980,augxvibes,10/16/2017 13:17,0,0,bro gone make zombies im look screaming happy death day,@ShortyMacShort_,,9.19976e+17,-0.4215,0.378,0.215,0.407,Neg
981,khalil_bowie,10/16/2017 13:16,0,0,still seen happy death day,,,9.19975e+17,-0.0516,0.368,0.349,0.283,NN
982,MediaBoozer,10/16/2017 13:15,0,0,trailer happy death day professor marston,,,9.19975e+17,-0.0516,0.336,0.319,0.345,NN
983,VellG2,10/16/2017 13:15,0,0,tryna go see happy death day go red lobster girl yday like kinda sent pushed side,,,9.19975e+17,0.3182,0.169,0.268,0.563,PP
984,movieboozer,10/16/2017 13:15,0,1,trailer happy death day professor marston,,,9.19975e+17,-0.0516,0.336,0.319,0.345,NN
985,kendall8rogers,10/16/2017 13:15,2,8,go see happy death day,,,9.19975e+17,-0.0516,0.368,0.349,0.283,NN
986,clipsonlinetv,10/16/2017 13:14,0,0,box happy death day wins weekend boffo debut forbes,,#Movies #Film,9.19975e+17,0.5423,0.225,0.428,0.347,PP
987,filmguy619,10/16/2017 13:14,1,10,happy death day one best surprises seen concept simplistic lot fun,,,9.19975e+17,0.8481,0.17,0.57,0.261,PP
988,DrZaiusGoD,10/16/2017 13:12,0,1,movie,@UniversalHorror @jessica_rothe @israelbroussard @blumhouse @geeksofdoom,#HappyDeathDay #Blumhouse,9.19974e+17,0.0,0.0,0.0,1.0,NN
989,ForCarol_Inc,10/16/2017 13:12,1,1,movie box office results october happy death day kills reach,,#1,9.19974e+17,-0.5574,0.407,0.264,0.33,Neg
990,ownedcorey,10/16/2017 13:12,0,0,currently sitting alone theatre waiting happy death day aw comes people,,,9.19974e+17,-0.296,0.335,0.21,0.455,Neg
991,jayantakrdas,10/16/2017 13:11,0,0,latest world,,#happydeathday #pixarcoco,9.19974e+17,0.0,0.0,0.0,1.0,NN
992,FattRode,10/16/2017 13:11,0,0,lowkey wanna see happy death day,,,9.19974e+17,-0.0516,0.336,0.319,0.345,NN
993,TimedNormal97,10/16/2017 13:11,0,2,got happy death day ad times,,,9.19974e+17,-0.0516,0.336,0.319,0.345,NN
994,bexbz,10/16/2017 13:11,0,0,happy death day dies slow death,,,9.19974e+17,-0.6249,0.538,0.255,0.207,Neg
995,SchniderWise,10/16/2017 13:11,0,0,young audiences flock happy death day,,,9.19974e+17,-0.0516,0.336,0.319,0.345,NN
996,pheazandt,10/16/2017 13:10,0,1,happy death day bc seemed interesting tbh,,,9.19974e+17,0.3612,0.273,0.448,0.28,PP
997,breanacastillo,10/16/2017 13:10,0,0,wonder happy death day movie good,,,9.19974e+17,0.4019,0.289,0.489,0.222,PP
998,_KiKiMichelleT,10/16/2017 13:10,1,0,really want go see happy death day,,,9.19974e+17,0.101,0.296,0.401,0.303,PP
999,ZStoneAtHome,10/16/2017 13:10,0,3,number one movie america another success blumhouse pretty,,#HappyDeathDay,9.19974e+17,0.802,0.0,0.621,0.379,PP
1000,GusmondP,10/16/2017 13:09,0,0,gostei de um morte te happy death day,@YouTube,,9.19974e+17,-0.0516,0.287,0.272,0.441,NN
1001,jocyxx,10/16/2017 13:08,0,1,favorite movie seen year happy death day totally go see came,@UNT_ProfB,,9.19973e+17,0.4215,0.21,0.36,0.43,PP
1002,rayne_ea,10/16/2017 13:08,0,0,happy death day tops us box office,,,9.19973e+17,0.4767,0.262,0.47,0.268,PP
1003,ObviousZombie,10/16/2017 13:08,0,0,movie happy death day,,,9.19973e+17,-0.0516,0.406,0.385,0.208,NN
1004,ThatsEntertain1,10/16/2017 13:07,0,0,happy death day scares box office,,,9.19973e+17,-0.3818,0.485,0.285,0.231,Neg
1005,SalaDePrensa_MX,10/16/2017 13:06,0,0,happy death day arrebata primer lugar de taquilla publimetro,,#Espectaculos,9.19973e+17,-0.0516,0.267,0.253,0.479,NN
1006,OhhhNO_DESTINI,10/16/2017 13:06,1,1,still wanna see happy death day,,,9.19973e+17,-0.0516,0.336,0.319,0.345,NN
1007,ScifiworldPT,10/16/2017 13:05,0,1,happy death day,,#HappyDeathDay #HappyDeathDayMovie #Sitges50 #Sitges2017,9.19973e+17,-0.0516,0.453,0.43,0.116,NN
1008,Fabian23Herrera,10/16/2017 13:05,0,1,happy death day bad,,,9.19973e+17,-0.5719,0.612,0.306,0.083,Neg
1009,lmhorton0408,10/16/2017 13:05,0,0,liked video happy death day trailer movieclips trailers,@YouTube,#1,9.19973e+17,0.3818,0.253,0.422,0.325,PP
1010,canyonnews90210,10/16/2017 13:05,0,0,happy death day spooks,,,9.19973e+17,-0.0516,0.406,0.385,0.208,NN
1011,LuLovesLex,10/16/2017 13:05,4,4,happy death day non scary yet amusing horror movie ever seen,,,9.19973e+17,-0.6705,0.468,0.273,0.26,Neg
1012,moviencouk,10/16/2017 13:05,0,1,slasher version,,#HappyDeathDay #GroundhogDay,9.19972e+17,0.0,0.0,0.0,1.0,NN
1013,nattsurf,10/16/2017 13:04,0,0,happy death day stands among weak lineup wide releases austin,,,9.19972e+17,-0.4767,0.389,0.211,0.4,Neg
1014,ohnoitstrace,10/16/2017 13:04,0,1,come watch happy death day oh wait said scary movie,,,9.19972e+17,-0.5267,0.399,0.208,0.393,Neg
1015,Snorker_News,10/16/2017 13:04,0,0,happy death day scares box office,,,9.19972e+17,-0.3818,0.485,0.285,0.231,Neg
1016,Newsstand_,10/16/2017 13:03,0,0,happy death day arrebata primer lugar de taquilla publimetro,,,9.19972e+17,-0.0516,0.267,0.253,0.479,NN
1017,AaronViazanko,10/16/2017 13:03,0,0,getting audience means nothing film happy death day proves need,,,9.19972e+17,0.0382,0.212,0.222,0.566,NN
1018,Gamer_Agent,10/16/2017 13:02,0,0,happy death day happy weekend boxoffice,,#game #gamer,9.19972e+17,0.5423,0.273,0.517,0.21,PP
1019,bsdpodcast,10/16/2017 13:02,0,0,movie happy death day,,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN
1020,groonk,10/16/2017 13:02,0,0,movie happy death day,,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN
1021,Waerloga69,10/16/2017 13:02,0,0,movie happy death day,,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN
1022,decepticrat,10/16/2017 13:02,0,0,movie happy death day,@geeksofdoom,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN
1023,Lucas_Wyrsch,10/16/2017 13:02,0,0,box horror hits like happy death day event movies kids,,,9.19972e+17,-0.34,0.384,0.313,0.303,Neg
1024,eveofdoom,10/16/2017 13:02,0,0,movie happy death day,,,9.19972e+17,-0.0516,0.406,0.385,0.208,NN
1025,Celebz777,10/16/2017 13:01,0,0,box horror hits like happy death day event movies kids,,#MovieIndustryNews,9.19972e+17,-0.34,0.384,0.313,0.303,Neg
1026,Celebz777,10/16/2017 13:01,0,0,director happy death day answers questions watching movie,,#MovieIndustryNews,9.19972e+17,-0.0516,0.287,0.272,0.441,NN
1027,PeriodAcne,10/16/2017 13:01,0,1,supposed face world enjoyed movie happy death day new blade runner,,,9.19972e+17,0.4767,0.206,0.37,0.423,PP
1028,Ayesha11178,10/16/2017 13:01,1,3,wait watch saturday,@UniversalHorror,#HappyDeathDay,9.19972e+17,0.0,0.0,0.0,1.0,NN
1029,JavierV_Sanchez,10/16/2017 13:01,0,1,happy death day earns times budget opening weekend,,,9.19972e+17,-0.0516,0.287,0.272,0.441,NN
1030,geeksofdoom,10/16/2017 13:01,1,4,movie groundhog day,@blumhouse @UniversalHorror,#HappyDeathDay #Horror,9.19972e+17,0.0,0.0,0.0,1.0,NN
1031,pelikulamania,10/16/2017 13:01,0,0,happy death day opens scares,,,9.19971e+17,-0.3818,0.525,0.308,0.167,Neg
1032,pulse1077,10/16/2017 13:00,0,0,weekend box office happy death day mil blade runner mil foreigner mil,,,9.19971e+17,-0.0516,0.222,0.21,0.568,NN
1033,JavierV_Sanchez,10/16/2017 13:00,0,1,happy death day horror movies terrifying hollywood studios,,,9.19971e+17,-0.8225,0.595,0.195,0.211,Neg
1034,kitimientertai1,10/16/2017 13:00,0,0,happy death day scares box office gazettextra,,,9.19971e+17,-0.3818,0.45,0.264,0.286,Neg
1035,MatthewModine,10/16/2017 13:00,11,77,congratulations number one movie,@RubyModine,#HappyDeathDay,9.19971e+17,0.6369,0.0,0.722,0.278,PP
1036,HollywoodLife,10/16/2017 13:00,2,9,everything know hottest horror film,,#HappyDeathDay,9.19971e+17,-0.5719,0.481,0.0,0.519,Neg
1037,mikeymike0120,10/16/2017 13:00,0,2,able see weekend happy death day really last,,,9.19971e+17,-0.0516,0.287,0.272,0.441,NN
1038,teencoid,10/16/2017 13:00,0,0,salip blade runner dan disejajarkan dengan ini yang membuat happy death day wajib kamu,,,9.19971e+17,-0.0516,0.199,0.189,0.612,NN
1039,cidlkali,10/16/2017 12:59,0,0,amari laaa happy death day khamis ni,,,9.19971e+17,-0.0516,0.31,0.294,0.397,NN
1040,LovelyDenisee,10/16/2017 12:59,0,3,still want see happy death day,,,9.19971e+17,0.0258,0.328,0.42,0.252,NN
1041,Movie_News_TV,10/16/2017 12:59,0,0,happy death day dies thrives box office breakdown october,,,9.19971e+17,-0.0516,0.267,0.253,0.479,NN
1042,VersionFinal,10/16/2017 12:58,0,0,happy death day anota otro tanto de para la blumhouse,,,9.19971e+17,-0.0516,0.25,0.237,0.513,NN
1043,alexsamocha,10/16/2017 12:58,1,5,snuggle another discuss,,#horror #film #podcast #Shocktober #HappyDeathDay,9.19971e+17,0.0,0.0,0.0,1.0,NN
1044,TIFpodcast,10/16/2017 12:58,1,4,snuggle another discuss,,#horror #film #podcast #Shocktober #HappyDeathDay,9.19971e+17,0.0,0.0,0.0,1.0,NN
1045,_ChAuKh,10/16/2017 12:58,0,0,wanna see happy death day,,,9.19971e+17,-0.0516,0.368,0.349,0.283,NN
1046,d_d_dallas,10/16/2017 12:58,0,2,blade runner losing money happy death day travesty,,,9.19971e+17,-0.7579,0.57,0.207,0.223,Neg
1047,missouri6cinema,10/16/2017 12:57,0,1,get,,#HappyDeathDay,9.19971e+17,0.0,0.0,0.0,1.0,NN
1048,moniquelisaa,10/16/2017 12:57,0,8,wanna see happy death day movie good,,,9.1997e+17,0.4019,0.269,0.455,0.276,PP
1049,antoleanobaez,10/16/2017 12:57,0,0,happy death day dura,,,9.1997e+17,-0.0516,0.406,0.385,0.208,NN
1050,gottabemely1,10/16/2017 12:57,0,1,go watch happy death day,,,9.1997e+17,-0.0516,0.368,0.349,0.283,NN
1051,AlliedIMCLE,10/16/2017 12:56,0,0,scares tweet,@UniversalHorror @bladerunner,#HappyDeathDay #AlliedIMCLE #AlliediM,9.1997e+17,-0.34,0.706,0.0,0.294,Neg
1052,cizgievrenicom,10/16/2017 12:56,1,4,hafta sonu happy death day blade runner foreigner mountain us,,,9.1997e+17,-0.0516,0.25,0.237,0.513,NN
1053,faznet,10/16/2017 12:56,0,2,nordamerika sich der happy death day die spitze der,,,9.1997e+17,-0.6249,0.446,0.211,0.343,Neg
1054,dleeemlq,10/16/2017 12:56,0,0,box horror hits like happy death day event movies kids reheated,,,9.1997e+17,-0.34,0.365,0.298,0.337,Neg
1055,_marandacherry,10/16/2017 12:55,2,7,happy death day one best movies seen,,,9.1997e+17,0.6124,0.247,0.5,0.253,PP
1056,bridgidry,10/16/2017 12:55,0,1,overidentify w villains horror hav eyes happy death day hav cheeks,,,9.1997e+17,-0.8519,0.553,0.171,0.276,Neg
1057,SWPde,10/16/2017 12:55,0,0,der neueinsteiger happy death day spielte auf anhieb mehr als millionen dollar millionen,,,9.1997e+17,-0.0516,0.21,0.199,0.591,NN
1058,Vertele,10/16/2017 12:55,1,3,de happy death day la de terror que arrasa en la taquilla americana,,,9.1997e+17,-0.5574,0.348,0.176,0.476,Neg
1059,_LifeOfAutumn,10/16/2017 12:55,0,1,happy death day give many panic attacks shall see,,,9.1997e+17,-0.7506,0.537,0.197,0.266,Neg
1060,kaelychips,10/16/2017 12:53,0,1,happy death day allam,,,9.1997e+17,-0.0516,0.406,0.385,0.208,NN
1061,bizunwrapped,10/16/2017 12:53,0,0,box horror hits like happy death day event movies kids,,,9.1997e+17,-0.34,0.384,0.313,0.303,Neg
1062,Sihegee,10/16/2017 12:52,0,0,happy death day open top spots,,#,9.19969e+17,0.1531,0.315,0.444,0.242,PP
1063,KaylynnSinclair,10/16/2017 12:52,0,0,happy death day sooo fucking,,,9.19969e+17,-0.0516,0.368,0.349,0.283,NN
1064,exrentals,10/16/2017 12:52,0,0,happy death day stands among weak lineup wide releases austin,,,9.19969e+17,-0.4767,0.389,0.211,0.4,Neg
1065,bobert1979,10/16/2017 12:52,0,1,seen happy death day last terrible reviewing movies thought awesome,,,9.19969e+17,0.2023,0.337,0.375,0.288,PP
1066,adrixfaiz,10/16/2017 12:51,5,0,wanna watch happy death day,,,9.19969e+17,-0.0516,0.368,0.349,0.283,NN
1067,_alexvaoifi_,10/16/2017 12:51,0,2,accurate description happy death day go see foreigner mountains us instead,,,9.19969e+17,-0.0516,0.235,0.223,0.542,NN
1068,evil_avatar,10/16/2017 12:51,0,1,happy death day happy weekend boxoffice,,,9.19969e+17,0.5423,0.273,0.517,0.21,PP
1069,Taxtreats,10/16/2017 12:51,0,0,box horror hits like happy death day event movies kids,,#yycwalks,9.19969e+17,-0.34,0.384,0.313,0.303,Neg
1070,theyylovezayy,10/16/2017 12:51,0,0,wanna go see happy death day,,,9.19969e+17,-0.0516,0.336,0.319,0.345,NN
1071,Sassylil_Cassie,10/16/2017 12:51,0,1,thanks happy death day never eat anything roommate gives,,,9.19969e+17,0.4019,0.236,0.4,0.364,PP
1072,bornesmith,10/16/2017 12:50,0,0,happy death day movie review double toasted via,@YouTube,,9.19969e+17,-0.0516,0.287,0.272,0.441,NN
1073,simmer_sisselin,10/16/2017 12:50,0,0,want watch happy death day happy death day come sooo much cheaper wait buy movie,,,9.19969e+17,-0.0258,0.294,0.328,0.377,NN
1074,abc_columbia,10/16/2017 12:50,0,3,movie happy death day,,#HappyDeathDay,9.19969e+17,-0.0516,0.406,0.385,0.208,NN
1075,RotanaNet,10/16/2017 12:50,0,4,happy death day,,# # #,9.19969e+17,-0.0516,0.453,0.43,0.116,NN
1076,DaleElster,10/16/2017 12:48,0,0,happy death day revives slasher cinema surprise million weekend,,,9.19968e+17,0.5423,0.225,0.486,0.289,PP
1077,taronegertuns,10/16/2017 12:47,1,4,happy death day christopher landon,,,9.19968e+17,-0.0516,0.368,0.349,0.283,NN
1078,Ryan_Grow,10/16/2017 12:47,0,0,happy death day review check review happy death day,,,9.19968e+17,-0.1027,0.386,0.366,0.248,Neg
1079,r_leih,10/16/2017 12:47,0,0,take watch bad genius happy death day pls ty,,,9.19968e+17,-0.2023,0.389,0.4,0.211,Neg
1080,RayMill_,10/16/2017 12:46,0,0,heard happy death day actually,,,9.19968e+17,-0.0516,0.368,0.349,0.283,NN
1081,dcausupport,10/16/2017 12:46,0,0,movies happy death day,,,9.19968e+17,-0.0516,0.406,0.385,0.208,NN
1082,HaohengZhang,10/16/2017 12:46,0,1,fortune ruby modine,,#HappyDeathDay,9.19968e+17,0.0,0.0,0.0,1.0,NN
1083,DailyDeadNews,10/16/2017 12:46,5,17,happy death day stabs top spot box office opening weekend,,,9.19968e+17,-0.3182,0.372,0.301,0.328,Neg
1084,Y94Official,10/16/2017 12:46,0,0,box happy death day crushes runner million,,,9.19968e+17,-0.4767,0.469,0.255,0.276,Neg
1085,Naomisoccer27,10/16/2017 12:45,0,0,even though knew went see happy death day pretty good would say horror,@UniversalHorror,,9.19968e+17,0.296,0.299,0.386,0.315,PP
1086,BreakingNewPak,10/16/2017 12:45,0,0,happy death day crushes runner box office,,#Pakistan,9.19968e+17,-0.4767,0.469,0.255,0.276,Neg
1087,gendrqueerghost,10/16/2017 12:45,0,1,idea coping going see bad horror movies sneaking bottle vodka dump see happy death day,,,9.19968e+17,-0.875,0.5,0.135,0.365,Neg
1088,simps,10/16/2017 12:45,0,1,supposed send mom happy death day commercial,,,9.19968e+17,-0.0516,0.31,0.294,0.397,NN
1089,Ikhmal56,10/16/2017 12:44,0,4,happy death day hmm,,,9.19967e+17,-0.0516,0.406,0.385,0.208,NN
1090,Renanlandim22,10/16/2017 12:44,0,0,happy death day,,#trakt,9.19967e+17,-0.0516,0.453,0.43,0.116,NN
1091,AntonMX_,10/16/2017 12:44,0,0,happy death day logra el primer lugar en la taquilla de estados,,,9.19967e+17,-0.0516,0.222,0.21,0.568,NN
1092,goldfishnipnops,10/16/2017 12:43,0,0,someone see happy death day w,,,9.19967e+17,-0.0516,0.368,0.349,0.283,NN
1093,JUMPCUT_ONLINE,10/16/2017 12:43,9,11,day meets horror genre christopher,@the_cinemabliss,#Groundhog #HappyDeathDay,9.19967e+17,-0.5719,0.481,0.0,0.519,Neg
1094,PullTheShade3,10/16/2017 12:42,0,1,neutral,,#HappyDeathDay #pulltheshade,9.19967e+17,0.0,0.0,0.0,1.0,NN
1095,Icyunv_Tiana,10/16/2017 12:42,0,0,see happy death day,,,9.19967e+17,-0.0516,0.406,0.385,0.208,NN
1096,Dreuuuh,10/16/2017 12:42,0,1,really wanna see happy death day professor marston wonder women,,,9.19967e+17,0.0164,0.246,0.25,0.504,NN
1097,ToniLane12,10/16/2017 12:41,0,1,still wanna see happy death day someone take,,,9.19967e+17,-0.0516,0.287,0.272,0.441,NN
1098,MingleMediaTV,10/16/2017 12:41,0,0,latest mmtvn,,#webseries #happydeathday,9.19967e+17,0.0,0.0,0.0,1.0,NN
1099,TerresaWilcher,10/16/2017 12:41,0,0,box horror hits like happy death day event movies kids,,,9.19966e+17,-0.34,0.384,0.313,0.303,Neg
1100,_Waddaah,10/16/2017 12:39,0,0,waiting happy death day,,,9.19966e+17,-0.0516,0.406,0.385,0.208,NN
1101,InfoNewsBid,10/16/2017 12:39,0,0,box happy death day pulls million,,,9.19966e+17,-0.0516,0.336,0.319,0.345,NN
1102,vnuek,10/16/2017 12:38,0,0,happy death day earns times budget opening weekend,,,9.19966e+17,-0.0516,0.287,0.272,0.441,NN
1103,lmtnewsaz,10/16/2017 12:37,0,0,happy death day,,,9.19965e+17,-0.0516,0.453,0.43,0.116,NN
1104,lmtnewsaz,10/16/2017 12:37,0,0,added video playlist happy death day lmt news,@YouTube,,9.19965e+17,-0.0516,0.287,0.272,0.441,NN
1105,thaliacosta_bt,10/16/2017 12:37,0,0,gostei de um morte te happy death day,@YouTube,,9.19965e+17,-0.0516,0.287,0.272,0.441,NN
1106,65raised,10/16/2017 12:36,0,1,happy death day,,,9.19965e+17,-0.0516,0.453,0.43,0.116,NN
1107,CRS_One,10/16/2017 12:36,0,0,happy death day horror movies terrifying hollywood studios via,@thr,,9.19965e+17,-0.8225,0.565,0.185,0.25,Neg
1108,sam_longoria,10/16/2017 12:36,0,0,happy death day horror movies terrifying hollywood studios,,,9.19965e+17,-0.8225,0.595,0.195,0.211,Neg
1109,syqau,10/16/2017 12:35,0,0,happy death day stands weak movie box office,,#nt,9.19965e+17,-0.4767,0.439,0.239,0.323,Neg
1110,shorthorrormovi,10/16/2017 12:35,0,0,new post horror hits like happy death day event movies published,,,9.19965e+17,-0.34,0.365,0.298,0.337,Neg
1111,linrae97,10/16/2017 12:34,0,1,want go see happy death day sooooo bad,,,9.19965e+17,-0.5267,0.451,0.305,0.244,Neg
1112,Troilyn3,10/16/2017 12:34,0,1,wanna see happy death day,,,9.19965e+17,-0.0516,0.368,0.349,0.283,NN
1113,syarifahyasmin_,10/16/2017 12:34,0,0,happy death day finaaaallyy serang cinema esok,,,9.19965e+17,-0.0516,0.31,0.294,0.397,NN
1114,meungsflower,10/16/2017 12:34,0,0,brother said girl listening kpop happy death day,,,9.19965e+17,-0.0516,0.287,0.272,0.441,NN
1115,iHoluwatoby,10/16/2017 12:33,0,0,latest,,#happydeathday #supergirl,9.19964e+17,0.0,0.0,0.0,1.0,NN
1116,Scottie703,10/16/2017 12:32,0,0,showing happy death day,@Cineworld_Sol,,9.19964e+17,-0.0516,0.406,0.385,0.208,NN
1117,pelikulamania,10/16/2017 12:31,0,0,college girl makes every death count happy,,,9.19964e+17,-0.0516,0.31,0.294,0.397,NN
1118,amhaunted,10/16/2017 12:31,5,24,wins weekend box major studios officially terrified low budget films,,#HappyDeathDay #horror,9.19964e+17,-0.34,0.363,0.22,0.417,Neg
1119,landoreyes,10/16/2017 12:30,0,0,happy death day became shocking horror smash box office,,,9.19964e+17,-0.765,0.542,0.195,0.263,Neg
1120,UniPicturesCAN,10/16/2017 12:30,2,3,friend,,#HappyDeathDay,9.19964e+17,0.4939,0.0,1.0,0.0,PP
1121,peruenlanoticia,10/16/2017 12:30,0,0,eeuu cine happy death day anota otro tanto de para la blumhouse,,,9.19964e+17,-0.0516,0.222,0.21,0.568,NN
1122,viraltvrd,10/16/2017 12:30,0,0,happy death day became shocking horror smash box office,,,9.19964e+17,-0.765,0.542,0.195,0.263,Neg
1123,RevertFran,10/16/2017 12:30,0,0,condorito chile happy death day blade,,#1,9.19964e+17,-0.0516,0.336,0.319,0.345,NN
1124,NayaPakistanHTV,10/16/2017 12:30,0,0,box happy death day crushes runner million,,,9.19964e+17,-0.4767,0.469,0.255,0.276,Neg
1125,realredmag,10/16/2017 12:30,0,0,happy death day por las de terror aterrando hollywood studios,,,9.19964e+17,-0.5574,0.406,0.206,0.389,Neg
1126,shutuppmegh,10/16/2017 12:29,0,0,going see happy death day tomorrow hunt club,,,9.19964e+17,-0.0516,0.287,0.272,0.441,NN
1127,MyTrackingBoard,10/16/2017 12:29,0,1,watched back snuck behind took,,#BladeRunner2049 #HappyDeathDay #1 #BoxOffice,9.19963e+17,0.0,0.0,0.0,1.0,NN
1128,ohthatsjae,10/16/2017 12:28,1,1,really wanna see happy death day,,,9.19963e+17,0.0164,0.329,0.334,0.337,NN
1129,JohnHuckleberry,10/16/2017 12:28,0,0,box happy death day crushes runner million,,#Box #Office #Happy #Death #Day #film,9.19963e+17,-0.4767,0.469,0.255,0.276,Neg
1130,PeteBlackburn,10/16/2017 12:27,0,8,movie pods prob contain minor give fair warning see happy death day worth discussing,,,9.19963e+17,0.1531,0.272,0.341,0.388,PP
1131,adammillard,10/16/2017 12:27,0,0,happy death day horror movies terrifying hollywood studios via,@thr,,9.19963e+17,-0.8225,0.565,0.185,0.25,Neg
1132,ContactoHoy,10/16/2017 12:26,0,0,happy death day anota otro tanto de para la blumhouse,,,9.19963e+17,-0.0516,0.25,0.237,0.513,NN
1133,ClaroteloDigo,10/16/2017 12:26,0,0,agencia eeuu cine happy death day anota otro tanto de para la blumhouse,,,9.19963e+17,-0.0516,0.21,0.199,0.591,NN
1134,domingo90617362,10/16/2017 12:26,0,0,well happy death day funnier anything jared leto,,,9.19963e+17,0.5574,0.238,0.518,0.244,PP
1135,FilmFan1971,10/16/2017 12:26,1,2,happy death day great delivers everything want slasher movie groundhog day,,,9.19963e+17,0.6369,0.195,0.455,0.35,PP
1136,Vzla_BizarraOfi,10/16/2017 12:25,0,0,eeuu cine happy death day anota otro tanto de para la blumhouse,,,9.19962e+17,-0.0516,0.222,0.21,0.568,NN
1137,Sweetheart4270,10/16/2017 12:25,0,0,reclining seats prepick let vista watching happy death day epic,,,9.19962e+17,-0.0516,0.25,0.237,0.513,NN
1138,Jannie0918,10/16/2017 12:24,1,2,get guy like carter,,#HappyDeathDay,9.19962e+17,0.3612,0.0,0.455,0.545,PP
1139,KingArthur306ix,10/16/2017 12:24,0,0,happy death day bomb,,,9.19962e+17,-0.5267,0.602,0.314,0.085,Neg
1140,Cody_Stroup_23,10/16/2017 12:24,0,2,went saw happy death day night coming another saw movie lol,,,9.19962e+17,0.3818,0.212,0.353,0.435,PP
1141,FilmFan1971,10/16/2017 12:23,0,1,sting sting end happy death day,,#HappyDeathDay,9.19962e+17,-0.0516,0.336,0.319,0.345,NN
1142,PeteBlackburn,10/16/2017 12:23,0,14,reviews new movies special rating separate first happy death day,@ListenToBrunch,,9.19962e+17,0.3612,0.225,0.37,0.405,PP
1143,Shawn_Lights,10/16/2017 12:23,0,0,latest flopitworks news,,#happydeathday #startrekdiscovery,9.19962e+17,0.0,0.0,0.0,1.0,NN
1144,official_caiden,10/16/2017 12:23,0,4,dude film class talking good happy death day,,,9.19962e+17,0.4019,0.252,0.426,0.323,PP
1145,sahury,10/16/2017 12:22,0,3,encantan las historias de de con presupuesto turbo bajo como happy death day que ya su presupuesto en un,,,9.19962e+17,-0.0516,0.159,0.15,0.691,NN
1146,dougstrouth,10/16/2017 12:22,0,0,happy death day refreshingly fun horror comedy via,@ringer,,9.19962e+17,0.2263,0.378,0.473,0.149,PP
1147,ayoomatta,10/16/2017 12:21,0,0,happy death day actually bomb ass good small messages funny recommend,,,9.19962e+17,0.1027,0.398,0.451,0.15,PP
